step,labels,labels_from_pool,labels_after,test_rmse,K,inference_method,acquisition,pool_ood_ratio,ood_in_batch_rate,ood_cum_count,ood_cum_rate,upper_bound_rmse
0,20,0,30,0.2456556914667356,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
1,30,10,40,0.24761748513647516,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
2,40,20,50,0.23864240049182375,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
3,50,30,60,0.23232766210274014,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
4,60,40,70,0.23306623128214543,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
5,70,50,80,0.233074894079135,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
6,80,60,90,0.2291377136066322,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
7,90,70,100,0.22568682065115145,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
8,100,80,110,0.2207211635327478,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
9,110,90,120,0.21632563931851098,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
10,120,100,130,0.21554347417125042,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
11,130,110,140,0.2129802821529202,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
12,140,120,150,0.21156525801378046,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
13,150,130,160,0.21091191974524579,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
14,160,140,170,0.21069588013592008,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
15,170,150,180,0.20892550864856713,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
16,180,160,190,0.20887816518397753,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
17,190,170,200,0.20762826654940916,129,mfvi,random,0.0,0.0,0,0.0,0.1826660070105752
