step,labels,labels_from_pool,labels_after,test_rmse,K,inference_method,acquisition,pool_ood_ratio,ood_in_batch_rate,ood_cum_count,ood_cum_rate,upper_bound_rmse
0,20,0,30,0.3104496015106558,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
1,30,10,40,0.3133963395207417,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
2,40,20,50,0.3074636665526514,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
3,50,30,60,0.2950001820709184,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
4,60,40,70,0.2698197821579248,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
5,70,50,80,0.2744743022181221,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
6,80,60,90,0.28473668620104087,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
7,90,70,100,0.27916895016168075,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
8,100,80,110,0.2751316535003061,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
9,110,90,120,0.2683719997940126,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
10,120,100,130,0.26996345781362246,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
11,130,110,140,0.26865571565609303,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
12,140,120,150,0.2673455764110611,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
13,150,130,160,0.2671332638666748,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
14,160,140,170,0.2666599964579192,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
15,170,150,180,0.2666205974202856,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
16,180,160,190,0.26466732693196665,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
17,190,170,200,0.2638321017800668,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
18,200,180,210,0.262393291182935,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
19,210,190,220,0.26116920850044706,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
20,220,200,230,0.2616922001458727,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
21,230,210,240,0.2643840867232746,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
22,240,220,250,0.2625949233134563,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
23,250,230,260,0.26282394445949936,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
24,260,240,270,0.2640275217218131,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
25,270,250,280,0.2620073036165929,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
26,280,260,290,0.25870692387514005,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
27,290,270,300,0.2576542032969043,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
28,300,280,310,0.2594141254376147,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
29,310,290,320,0.25897824511976386,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
30,320,300,330,0.2588014271810291,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
31,330,310,340,0.25931976068408286,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
32,340,320,350,0.2580791897152161,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
33,350,330,360,0.25833511424117317,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
34,360,340,370,0.2561739502241348,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
35,370,350,380,0.2546865030655335,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
36,380,360,390,0.2539686077272888,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
37,390,370,400,0.25281096453489216,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
38,400,380,410,0.2516783215516634,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
39,410,390,420,0.25422394547549015,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
40,420,400,430,0.2538092410834858,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
41,430,410,440,0.2539537359441676,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
42,440,420,450,0.25257026404794763,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
43,450,430,460,0.2519814543181948,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
44,460,440,470,0.25255849028616123,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
45,470,450,480,0.25185327721152945,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
46,480,460,490,0.2518377667114039,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
47,490,470,500,0.2518401709014817,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
48,500,480,510,0.25123671645544265,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
49,510,490,520,0.2508415133979023,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
50,520,500,530,0.25151762992693477,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
51,530,510,540,0.24883694303448997,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
52,540,520,550,0.24902778733946038,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
53,550,530,560,0.24854400232906446,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
54,560,540,570,0.2482398289866324,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
55,570,550,580,0.24786456144498048,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
56,580,560,590,0.24817311994037045,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
57,590,570,600,0.2476510744727347,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
58,600,580,610,0.24736975739770617,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
59,610,590,620,0.24759066560618254,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
60,620,600,630,0.24875200219043464,129,mfvi,trace,0.0,0.0,0,0.0,0.19061293506901622
