step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.27178847401862904,129,analytic,trace,0.1968399956480358
1,30,10,0.27219874761490914,129,analytic,trace,0.1968399956480358
2,40,20,0.26719127373066004,129,analytic,trace,0.1968399956480358
3,50,30,0.26638650953255405,129,analytic,trace,0.1968399956480358
4,60,40,0.2643119661114258,129,analytic,trace,0.1968399956480358
5,70,50,0.25564081552541645,129,analytic,trace,0.1968399956480358
6,80,60,0.25606834262311695,129,analytic,trace,0.1968399956480358
7,90,70,0.24772892269701777,129,analytic,trace,0.1968399956480358
8,100,80,0.2440119585952705,129,analytic,trace,0.1968399956480358
9,110,90,0.24292039309784696,129,analytic,trace,0.1968399956480358
10,120,100,0.24071952283077291,129,analytic,trace,0.1968399956480358
11,130,110,0.23868603937102187,129,analytic,trace,0.1968399956480358
12,140,120,0.23877617657546993,129,analytic,trace,0.1968399956480358
13,150,130,0.23456700468629427,129,analytic,trace,0.1968399956480358
14,160,140,0.23717286269064386,129,analytic,trace,0.1968399956480358
15,170,150,0.23376277329739117,129,analytic,trace,0.1968399956480358
16,180,160,0.2320146774384651,129,analytic,trace,0.1968399956480358
17,190,170,0.23207779415330218,129,analytic,trace,0.1968399956480358
18,200,180,0.23215931861277936,129,analytic,trace,0.1968399956480358
19,210,190,0.232346713162006,129,analytic,trace,0.1968399956480358
20,220,200,0.23020472164399128,129,analytic,trace,0.1968399956480358
21,230,210,0.2293357531989125,129,analytic,trace,0.1968399956480358
22,240,220,0.22821109248758045,129,analytic,trace,0.1968399956480358
23,250,230,0.22835001744854325,129,analytic,trace,0.1968399956480358
24,260,240,0.22707645368974852,129,analytic,trace,0.1968399956480358
25,270,250,0.22713231147078677,129,analytic,trace,0.1968399956480358
26,280,260,0.22728394832029494,129,analytic,trace,0.1968399956480358
27,290,270,0.22772800430626117,129,analytic,trace,0.1968399956480358
28,300,280,0.2266634473385045,129,analytic,trace,0.1968399956480358
29,310,290,0.22602724488363676,129,analytic,trace,0.1968399956480358
30,320,300,0.22607435559526096,129,analytic,trace,0.1968399956480358
31,330,310,0.2254387107501449,129,analytic,trace,0.1968399956480358
32,340,320,0.22465193346805964,129,analytic,trace,0.1968399956480358
33,350,330,0.22418843436172728,129,analytic,trace,0.1968399956480358
34,360,340,0.2241782737856191,129,analytic,trace,0.1968399956480358
35,370,350,0.2245460590105903,129,analytic,trace,0.1968399956480358
36,380,360,0.22433782770076918,129,analytic,trace,0.1968399956480358
37,390,370,0.2243813434862344,129,analytic,trace,0.1968399956480358
38,400,380,0.22481590776191193,129,analytic,trace,0.1968399956480358
39,410,390,0.22486442312883223,129,analytic,trace,0.1968399956480358
40,420,400,0.22451523298820952,129,analytic,trace,0.1968399956480358
41,430,410,0.2240243059322749,129,analytic,trace,0.1968399956480358
42,440,420,0.2242534489701329,129,analytic,trace,0.1968399956480358
43,450,430,0.22414468506692278,129,analytic,trace,0.1968399956480358
44,460,440,0.22376490435695004,129,analytic,trace,0.1968399956480358
45,470,450,0.22331137174358137,129,analytic,trace,0.1968399956480358
46,480,460,0.22337212767459372,129,analytic,trace,0.1968399956480358
47,490,470,0.2231668815735211,129,analytic,trace,0.1968399956480358
48,500,480,0.22282317207962235,129,analytic,trace,0.1968399956480358
49,510,490,0.22291792737182445,129,analytic,trace,0.1968399956480358
50,520,500,0.2229909874159716,129,analytic,trace,0.1968399956480358
51,530,510,0.2223114215780703,129,analytic,trace,0.1968399956480358
52,540,520,0.2220484687200916,129,analytic,trace,0.1968399956480358
53,550,530,0.22234478214799083,129,analytic,trace,0.1968399956480358
54,560,540,0.22197358065277162,129,analytic,trace,0.1968399956480358
55,570,550,0.22245569915364607,129,analytic,trace,0.1968399956480358
56,580,560,0.22235240232638032,129,analytic,trace,0.1968399956480358
57,590,570,0.2226269388601703,129,analytic,trace,0.1968399956480358
58,600,580,0.22275738930995645,129,analytic,trace,0.1968399956480358
59,610,590,0.22239108113580003,129,analytic,trace,0.1968399956480358
60,620,600,0.22227753977291542,129,analytic,trace,0.1968399956480358
61,630,610,0.22241939156059998,129,analytic,trace,0.1968399956480358
62,640,620,0.22290057866400886,129,analytic,trace,0.1968399956480358
63,650,630,0.22233280234819153,129,analytic,trace,0.1968399956480358
