step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
34,360,340,0.25365906236891084,129,mfvi,trace,0.19916681308288725
35,370,350,0.2535112600741336,129,mfvi,trace,0.19916681308288725
36,380,360,0.25341705759108835,129,mfvi,trace,0.19916681308288725
37,390,370,0.2526502009170733,129,mfvi,trace,0.19916681308288725
38,400,380,0.25256214427096946,129,mfvi,trace,0.19916681308288725
39,410,390,0.25213741564311215,129,mfvi,trace,0.19916681308288725
40,420,400,0.25178341425779516,129,mfvi,trace,0.19916681308288725
41,430,410,0.25074924834757734,129,mfvi,trace,0.19916681308288725
42,440,420,0.24977700015151014,129,mfvi,trace,0.19916681308288725
43,450,430,0.25056307682647494,129,mfvi,trace,0.19916681308288725
44,460,440,0.2526574868553523,129,mfvi,trace,0.19916681308288725
45,470,450,0.2522278952313017,129,mfvi,trace,0.19916681308288725
46,480,460,0.2515583365338694,129,mfvi,trace,0.19916681308288725
47,490,470,0.25118499431133917,129,mfvi,trace,0.19916681308288725
48,500,480,0.25028787136952424,129,mfvi,trace,0.19916681308288725
49,510,490,0.24985515335139677,129,mfvi,trace,0.19916681308288725
50,520,500,0.25003361102184846,129,mfvi,trace,0.19916681308288725
51,530,510,0.24995179222702127,129,mfvi,trace,0.19916681308288725
52,540,520,0.2494935690867101,129,mfvi,trace,0.19916681308288725
53,550,530,0.24764491298972305,129,mfvi,trace,0.19916681308288725
54,560,540,0.24741247860670346,129,mfvi,trace,0.19916681308288725
55,570,550,0.2472009122467492,129,mfvi,trace,0.19916681308288725
56,580,560,0.24716966196698775,129,mfvi,trace,0.19916681308288725
57,590,570,0.24746066803951391,129,mfvi,trace,0.19916681308288725
58,600,580,0.24751188615713487,129,mfvi,trace,0.19916681308288725
59,610,590,0.24749569914192449,129,mfvi,trace,0.19916681308288725
60,620,600,0.24708378236503606,129,mfvi,trace,0.19916681308288725
61,630,610,0.24655052846412132,129,mfvi,trace,0.19916681308288725
62,640,620,0.24797543508632058,129,mfvi,trace,0.19916681308288725
63,650,630,0.24878487899312732,129,mfvi,trace,0.19916681308288725
64,660,640,0.24859731494929707,129,mfvi,trace,0.19916681308288725
65,670,650,0.24781852924569622,129,mfvi,trace,0.19916681308288725
66,680,660,0.2482345869459975,129,mfvi,trace,0.19916681308288725
67,690,670,0.24863024166483147,129,mfvi,trace,0.19916681308288725
68,700,680,0.24827233110160504,129,mfvi,trace,0.19916681308288725
69,710,690,0.2481090399464014,129,mfvi,trace,0.19916681308288725
70,720,700,0.24782936575646156,129,mfvi,trace,0.19916681308288725
71,730,710,0.24850613242244649,129,mfvi,trace,0.19916681308288725
72,740,720,0.24912578595272408,129,mfvi,trace,0.19916681308288725
73,750,730,0.24912013134981684,129,mfvi,trace,0.19916681308288725
74,760,740,0.24860605524227483,129,mfvi,trace,0.19916681308288725
75,770,750,0.24791406139212335,129,mfvi,trace,0.19916681308288725
76,780,760,0.24846221378649813,129,mfvi,trace,0.19916681308288725
77,790,770,0.24902090501163252,129,mfvi,trace,0.19916681308288725
78,800,780,0.24878809774208452,129,mfvi,trace,0.19916681308288725
79,810,790,0.24771379457639717,129,mfvi,trace,0.19916681308288725
80,820,800,0.24696507454876085,129,mfvi,trace,0.19916681308288725
81,830,810,0.24801937101451874,129,mfvi,trace,0.19916681308288725
82,840,820,0.24618531034822122,129,mfvi,trace,0.19916681308288725
83,850,830,0.24594326748319925,129,mfvi,trace,0.19916681308288725
84,860,840,0.246114443574402,129,mfvi,trace,0.19916681308288725
85,870,850,0.2471619969460819,129,mfvi,trace,0.19916681308288725
86,880,860,0.2474627398563014,129,mfvi,trace,0.19916681308288725
87,890,870,0.24796136567454918,129,mfvi,trace,0.19916681308288725
88,900,880,0.2478491559428083,129,mfvi,trace,0.19916681308288725
89,910,890,0.24778860816417186,129,mfvi,trace,0.19916681308288725
90,920,900,0.2475323625464204,129,mfvi,trace,0.19916681308288725
91,930,910,0.2485683617614076,129,mfvi,trace,0.19916681308288725
92,940,920,0.24869185092951882,129,mfvi,trace,0.19916681308288725
93,950,930,0.248355922140987,129,mfvi,trace,0.19916681308288725
94,960,940,0.2484889392501958,129,mfvi,trace,0.19916681308288725
95,970,950,0.24814353677609657,129,mfvi,trace,0.19916681308288725
96,980,960,0.24778464731559238,129,mfvi,trace,0.19916681308288725
97,990,970,0.2473179767841897,129,mfvi,trace,0.19916681308288725
98,1000,980,0.24678292388947315,129,mfvi,trace,0.19916681308288725
99,1010,990,0.24669339641736968,129,mfvi,trace,0.19916681308288725
100,1020,1000,0.24654546835979363,129,mfvi,trace,0.19916681308288725
