step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.27178847401862904,129,mfvi,trace,0.19683962355771703
1,30,10,0.27160843613209995,129,mfvi,trace,0.19683962355771703
2,40,20,0.2640248678806127,129,mfvi,trace,0.19683962355771703
3,50,30,0.26235533588174836,129,mfvi,trace,0.19683962355771703
4,60,40,0.2628379985400941,129,mfvi,trace,0.19683962355771703
5,70,50,0.26044881259928027,129,mfvi,trace,0.19683962355771703
6,80,60,0.2526639319333094,129,mfvi,trace,0.19683962355771703
7,90,70,0.2496170895717078,129,mfvi,trace,0.19683962355771703
8,100,80,0.24459277380985728,129,mfvi,trace,0.19683962355771703
9,110,90,0.24739291007044847,129,mfvi,trace,0.19683962355771703
10,120,100,0.2466239922527561,129,mfvi,trace,0.19683962355771703
11,130,110,0.24329543953481228,129,mfvi,trace,0.19683962355771703
12,140,120,0.24367010910309148,129,mfvi,trace,0.19683962355771703
13,150,130,0.2408359971828599,129,mfvi,trace,0.19683962355771703
14,160,140,0.24307809034919725,129,mfvi,trace,0.19683962355771703
15,170,150,0.24386344515489095,129,mfvi,trace,0.19683962355771703
16,180,160,0.2436568531959957,129,mfvi,trace,0.19683962355771703
17,190,170,0.24315817575705737,129,mfvi,trace,0.19683962355771703
18,200,180,0.24248784803637582,129,mfvi,trace,0.19683962355771703
19,210,190,0.24230322839819426,129,mfvi,trace,0.19683962355771703
20,220,200,0.24310663290197884,129,mfvi,trace,0.19683962355771703
21,230,210,0.2436461617765351,129,mfvi,trace,0.19683962355771703
22,240,220,0.24388166516071375,129,mfvi,trace,0.19683962355771703
23,250,230,0.24353236477994564,129,mfvi,trace,0.19683962355771703
24,260,240,0.24398666395420057,129,mfvi,trace,0.19683962355771703
25,270,250,0.2437698509544915,129,mfvi,trace,0.19683962355771703
26,280,260,0.2444941066039476,129,mfvi,trace,0.19683962355771703
27,290,270,0.24452165516319818,129,mfvi,trace,0.19683962355771703
28,300,280,0.2440142898127331,129,mfvi,trace,0.19683962355771703
29,310,290,0.2411218591844433,129,mfvi,trace,0.19683962355771703
30,320,300,0.24185563956754244,129,mfvi,trace,0.19683962355771703
31,330,310,0.2421825100292391,129,mfvi,trace,0.19683962355771703
32,340,320,0.2421513985189586,129,mfvi,trace,0.19683962355771703
33,350,330,0.24065967688444403,129,mfvi,trace,0.19683962355771703
34,360,340,0.23955384555851947,129,mfvi,trace,0.19683962355771703
35,370,350,0.23904452546806004,129,mfvi,trace,0.19683962355771703
36,380,360,0.23795655131241922,129,mfvi,trace,0.19683962355771703
37,390,370,0.2357871727221659,129,mfvi,trace,0.19683962355771703
38,400,380,0.23569444227046912,129,mfvi,trace,0.19683962355771703
39,410,390,0.23563953660397802,129,mfvi,trace,0.19683962355771703
40,420,400,0.23494409034052655,129,mfvi,trace,0.19683962355771703
41,430,410,0.237473507979706,129,mfvi,trace,0.19683962355771703
42,440,420,0.23714027033066315,129,mfvi,trace,0.19683962355771703
43,450,430,0.23702110434779852,129,mfvi,trace,0.19683962355771703
44,460,440,0.2362549499316099,129,mfvi,trace,0.19683962355771703
45,470,450,0.23569616175080685,129,mfvi,trace,0.19683962355771703
46,480,460,0.23495109406334438,129,mfvi,trace,0.19683962355771703
47,490,470,0.23586351281978207,129,mfvi,trace,0.19683962355771703
48,500,480,0.23507331386319674,129,mfvi,trace,0.19683962355771703
49,510,490,0.23550877853197957,129,mfvi,trace,0.19683962355771703
50,520,500,0.2369030120310314,129,mfvi,trace,0.19683962355771703
51,530,510,0.23612393296476747,129,mfvi,trace,0.19683962355771703
52,540,520,0.23543207453265583,129,mfvi,trace,0.19683962355771703
53,550,530,0.23549506322784666,129,mfvi,trace,0.19683962355771703
54,560,540,0.23430540633433963,129,mfvi,trace,0.19683962355771703
55,570,550,0.2348613495567651,129,mfvi,trace,0.19683962355771703
56,580,560,0.23502107826014776,129,mfvi,trace,0.19683962355771703
57,590,570,0.23525610421477378,129,mfvi,trace,0.19683962355771703
58,600,580,0.23509542402700548,129,mfvi,trace,0.19683962355771703
59,610,590,0.23558466995700295,129,mfvi,trace,0.19683962355771703
60,620,600,0.2356487264247889,129,mfvi,trace,0.19683962355771703
61,630,610,0.23588089138774043,129,mfvi,trace,0.19683962355771703
62,640,620,0.23523735104809568,129,mfvi,trace,0.19683962355771703
63,650,630,0.23513175744542675,129,mfvi,trace,0.19683962355771703
64,660,640,0.23512883976463309,129,mfvi,trace,0.19683962355771703
65,670,650,0.23477670782908278,129,mfvi,trace,0.19683962355771703
66,680,660,0.2344469368768496,129,mfvi,trace,0.19683962355771703
67,690,670,0.2352553155118126,129,mfvi,trace,0.19683962355771703
68,700,680,0.23526573447978458,129,mfvi,trace,0.19683962355771703
69,710,690,0.23528010650206915,129,mfvi,trace,0.19683962355771703
70,720,700,0.23557837942299056,129,mfvi,trace,0.19683962355771703
71,730,710,0.23553081672044532,129,mfvi,trace,0.19683962355771703
72,740,720,0.2351533741518501,129,mfvi,trace,0.19683962355771703
73,750,730,0.23487830334624885,129,mfvi,trace,0.19683962355771703
74,760,740,0.23501838774471456,129,mfvi,trace,0.19683962355771703
75,770,750,0.23534556333121623,129,mfvi,trace,0.19683962355771703
76,780,760,0.23532397465382696,129,mfvi,trace,0.19683962355771703
77,790,770,0.23551126648342113,129,mfvi,trace,0.19683962355771703
