step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.2682418524508247,129,vi_full,trace,0.19916695405096072
1,30,10,0.26396540374640004,129,vi_full,trace,0.19916695405096072
2,40,20,0.2572913672400417,129,vi_full,trace,0.19916695405096072
3,50,30,0.25231963894099185,129,vi_full,trace,0.19916695405096072
4,60,40,0.2521934827357261,129,vi_full,trace,0.19916695405096072
5,70,50,0.24637768342653318,129,vi_full,trace,0.19916695405096072
6,80,60,0.24808713502013763,129,vi_full,trace,0.19916695405096072
7,90,70,0.2504706019894101,129,vi_full,trace,0.19916695405096072
8,100,80,0.2534462467664495,129,vi_full,trace,0.19916695405096072
9,110,90,0.25070846880016834,129,vi_full,trace,0.19916695405096072
10,120,100,0.24736985609229956,129,vi_full,trace,0.19916695405096072
11,130,110,0.24195995358865688,129,vi_full,trace,0.19916695405096072
12,140,120,0.2402495447446259,129,vi_full,trace,0.19916695405096072
13,150,130,0.23958719992350905,129,vi_full,trace,0.19916695405096072
14,160,140,0.23987830573542912,129,vi_full,trace,0.19916695405096072
15,170,150,0.2387175411508861,129,vi_full,trace,0.19916695405096072
16,180,160,0.23619119225084367,129,vi_full,trace,0.19916695405096072
17,190,170,0.2351989890563414,129,vi_full,trace,0.19916695405096072
18,200,180,0.23384162225077681,129,vi_full,trace,0.19916695405096072
19,210,190,0.23273006090748138,129,vi_full,trace,0.19916695405096072
20,220,200,0.2327093836237862,129,vi_full,trace,0.19916695405096072
21,230,210,0.23245258463085003,129,vi_full,trace,0.19916695405096072
22,240,220,0.23215406051262596,129,vi_full,trace,0.19916695405096072
23,250,230,0.2314040133247747,129,vi_full,trace,0.19916695405096072
24,260,240,0.23096287073088176,129,vi_full,trace,0.19916695405096072
25,270,250,0.23076386825199693,129,vi_full,trace,0.19916695405096072
26,280,260,0.23068198821646219,129,vi_full,trace,0.19916695405096072
27,290,270,0.230204445904206,129,vi_full,trace,0.19916695405096072
28,300,280,0.23105394983504393,129,vi_full,trace,0.19916695405096072
29,310,290,0.23112121625147808,129,vi_full,trace,0.19916695405096072
30,320,300,0.23170151233928643,129,vi_full,trace,0.19916695405096072
31,330,310,0.23166503086015702,129,vi_full,trace,0.19916695405096072
32,340,320,0.23148107120912717,129,vi_full,trace,0.19916695405096072
33,350,330,0.23112416339762054,129,vi_full,trace,0.19916695405096072
34,360,340,0.23106819289037814,129,vi_full,trace,0.19916695405096072
35,370,350,0.23114533104196588,129,vi_full,trace,0.19916695405096072
36,380,360,0.23098315473955564,129,vi_full,trace,0.19916695405096072
37,390,370,0.23049357917100965,129,vi_full,trace,0.19916695405096072
38,400,380,0.23024232521478866,129,vi_full,trace,0.19916695405096072
39,410,390,0.23071882618852865,129,vi_full,trace,0.19916695405096072
40,420,400,0.23031449286790442,129,vi_full,trace,0.19916695405096072
41,430,410,0.2306884757666982,129,vi_full,trace,0.19916695405096072
42,440,420,0.22997518123566074,129,vi_full,trace,0.19916695405096072
43,450,430,0.23008331116820488,129,vi_full,trace,0.19916695405096072
44,460,440,0.22967286305403495,129,vi_full,trace,0.19916695405096072
45,470,450,0.22991076521323986,129,vi_full,trace,0.19916695405096072
46,480,460,0.22958751012345488,129,vi_full,trace,0.19916695405096072
47,490,470,0.22948909372914653,129,vi_full,trace,0.19916695405096072
48,500,480,0.2296445006519588,129,vi_full,trace,0.19916695405096072
49,510,490,0.2295059231261799,129,vi_full,trace,0.19916695405096072
50,520,500,0.22939066703987762,129,vi_full,trace,0.19916695405096072
51,530,510,0.2289141423554091,129,vi_full,trace,0.19916695405096072
52,540,520,0.22889495492610795,129,vi_full,trace,0.19916695405096072
53,550,530,0.22892574575681193,129,vi_full,trace,0.19916695405096072
54,560,540,0.22815552021866575,129,vi_full,trace,0.19916695405096072
55,570,550,0.22777607090421614,129,vi_full,trace,0.19916695405096072
56,580,560,0.22746684811679152,129,vi_full,trace,0.19916695405096072
57,590,570,0.2274711949483934,129,vi_full,trace,0.19916695405096072
58,600,580,0.22702588388358935,129,vi_full,trace,0.19916695405096072
59,610,590,0.22688006838346886,129,vi_full,trace,0.19916695405096072
60,620,600,0.22678147822780303,129,vi_full,trace,0.19916695405096072
61,630,610,0.226286372680587,129,vi_full,trace,0.19916695405096072
62,640,620,0.2260372899441871,129,vi_full,trace,0.19916695405096072
63,650,630,0.22630235064234308,129,vi_full,trace,0.19916695405096072
64,660,640,0.2262207120200867,129,vi_full,trace,0.19916695405096072
65,670,650,0.22635150735705847,129,vi_full,trace,0.19916695405096072
66,680,660,0.2263030195128315,129,vi_full,trace,0.19916695405096072
67,690,670,0.22628671792868776,129,vi_full,trace,0.19916695405096072
