step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.2580745543170374,129,mfvi,trace,0.20215314381598792
1,30,10,0.2534058048923209,129,mfvi,trace,0.20215314381598792
2,40,20,0.250383572931113,129,mfvi,trace,0.20215314381598792
3,50,30,0.2546983414103584,129,mfvi,trace,0.20215314381598792
4,60,40,0.254765881343784,129,mfvi,trace,0.20215314381598792
5,70,50,0.2520624786914199,129,mfvi,trace,0.20215314381598792
6,80,60,0.25256412590728816,129,mfvi,trace,0.20215314381598792
7,90,70,0.25463325726056485,129,mfvi,trace,0.20215314381598792
8,100,80,0.2548866552631777,129,mfvi,trace,0.20215314381598792
9,110,90,0.2537054879370468,129,mfvi,trace,0.20215314381598792
10,120,100,0.25306162401058563,129,mfvi,trace,0.20215314381598792
11,130,110,0.2524261958969393,129,mfvi,trace,0.20215314381598792
12,140,120,0.2532661065028738,129,mfvi,trace,0.20215314381598792
13,150,130,0.2562832867099901,129,mfvi,trace,0.20215314381598792
14,160,140,0.25473384355967993,129,mfvi,trace,0.20215314381598792
15,170,150,0.2549527759581174,129,mfvi,trace,0.20215314381598792
16,180,160,0.2561416119856846,129,mfvi,trace,0.20215314381598792
17,190,170,0.25848424796360897,129,mfvi,trace,0.20215314381598792
18,200,180,0.25785963584259364,129,mfvi,trace,0.20215314381598792
19,210,190,0.2553370264382205,129,mfvi,trace,0.20215314381598792
20,220,200,0.25479733061297954,129,mfvi,trace,0.20215314381598792
21,230,210,0.2547969665059319,129,mfvi,trace,0.20215314381598792
22,240,220,0.2564679332416628,129,mfvi,trace,0.20215314381598792
23,250,230,0.2563560946527798,129,mfvi,trace,0.20215314381598792
24,260,240,0.2570441581105278,129,mfvi,trace,0.20215314381598792
25,270,250,0.25607118379832394,129,mfvi,trace,0.20215314381598792
26,280,260,0.25579497519681166,129,mfvi,trace,0.20215314381598792
27,290,270,0.25588309288923816,129,mfvi,trace,0.20215314381598792
28,300,280,0.2565197608281134,129,mfvi,trace,0.20215314381598792
29,310,290,0.25597342162444325,129,mfvi,trace,0.20215314381598792
30,320,300,0.2556039302135728,129,mfvi,trace,0.20215314381598792
31,330,310,0.2550608938475526,129,mfvi,trace,0.20215314381598792
32,340,320,0.25501432251444234,129,mfvi,trace,0.20215314381598792
33,350,330,0.2549764082224079,129,mfvi,trace,0.20215314381598792
34,360,340,0.25442506609572196,129,mfvi,trace,0.20215314381598792
35,370,350,0.25385411964847054,129,mfvi,trace,0.20215314381598792
36,380,360,0.2538455023483772,129,mfvi,trace,0.20215314381598792
37,390,370,0.25237964141039093,129,mfvi,trace,0.20215314381598792
38,400,380,0.2531524194254076,129,mfvi,trace,0.20215314381598792
39,410,390,0.25086223380884276,129,mfvi,trace,0.20215314381598792
40,420,400,0.2510758588834508,129,mfvi,trace,0.20215314381598792
41,430,410,0.2503544362498895,129,mfvi,trace,0.20215314381598792
42,440,420,0.24840791883638694,129,mfvi,trace,0.20215314381598792
43,450,430,0.2475839208259747,129,mfvi,trace,0.20215314381598792
44,460,440,0.24726648153485137,129,mfvi,trace,0.20215314381598792
45,470,450,0.2472455486517907,129,mfvi,trace,0.20215314381598792
46,480,460,0.24723490379849283,129,mfvi,trace,0.20215314381598792
47,490,470,0.24738616976740535,129,mfvi,trace,0.20215314381598792
48,500,480,0.2478705894243254,129,mfvi,trace,0.20215314381598792
49,510,490,0.24828016834251482,129,mfvi,trace,0.20215314381598792
50,520,500,0.24863441488584198,129,mfvi,trace,0.20215314381598792
51,530,510,0.2491450028033374,129,mfvi,trace,0.20215314381598792
52,540,520,0.24864495072982581,129,mfvi,trace,0.20215314381598792
53,550,530,0.24796345299950454,129,mfvi,trace,0.20215314381598792
54,560,540,0.2476437003918129,129,mfvi,trace,0.20215314381598792
55,570,550,0.24731332725095406,129,mfvi,trace,0.20215314381598792
56,580,560,0.24718927780650196,129,mfvi,trace,0.20215314381598792
57,590,570,0.24655196428694298,129,mfvi,trace,0.20215314381598792
58,600,580,0.24602896964839324,129,mfvi,trace,0.20215314381598792
59,610,590,0.2457597733782677,129,mfvi,trace,0.20215314381598792
60,620,600,0.24492526163926517,129,mfvi,trace,0.20215314381598792
61,630,610,0.24480230584149426,129,mfvi,trace,0.20215314381598792
62,640,620,0.24484333120576818,129,mfvi,trace,0.20215314381598792
63,650,630,0.24467580591468377,129,mfvi,trace,0.20215314381598792
64,660,640,0.24427537531313917,129,mfvi,trace,0.20215314381598792
65,670,650,0.24384951894688045,129,mfvi,trace,0.20215314381598792
66,680,660,0.24335661364805766,129,mfvi,trace,0.20215314381598792
67,690,670,0.24215177155814904,129,mfvi,trace,0.20215314381598792
68,700,680,0.24157638624382352,129,mfvi,trace,0.20215314381598792
69,710,690,0.24160057914613947,129,mfvi,trace,0.20215314381598792
70,720,700,0.24112987820687526,129,mfvi,trace,0.20215314381598792
71,730,710,0.2405574580531645,129,mfvi,trace,0.20215314381598792
72,740,720,0.24054744082833743,129,mfvi,trace,0.20215314381598792
73,750,730,0.2405816417916951,129,mfvi,trace,0.20215314381598792
74,760,740,0.24139494310090157,129,mfvi,trace,0.20215314381598792
75,770,750,0.24100650560137896,129,mfvi,trace,0.20215314381598792
76,780,760,0.24085274327960746,129,mfvi,trace,0.20215314381598792
77,790,770,0.24088678941050296,129,mfvi,trace,0.20215314381598792
78,800,780,0.2407497951550271,129,mfvi,trace,0.20215314381598792
79,810,790,0.24076502622175527,129,mfvi,trace,0.20215314381598792
80,820,800,0.24077515607148922,129,mfvi,trace,0.20215314381598792
