step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.2682418524508247,129,vi,trace,0.19916689888955255
1,30,10,0.26914648261042257,129,vi,trace,0.19916689888955255
2,40,20,0.262995737251576,129,vi,trace,0.19916689888955255
3,50,30,0.26474319625051274,129,vi,trace,0.19916689888955255
4,60,40,0.27010850322717533,129,vi,trace,0.19916689888955255
5,70,50,0.26787408130967055,129,vi,trace,0.19916689888955255
6,80,60,0.2678818736723101,129,vi,trace,0.19916689888955255
7,90,70,0.26830113314497017,129,vi,trace,0.19916689888955255
8,100,80,0.2682279722869848,129,vi,trace,0.19916689888955255
9,110,90,0.26936377949368956,129,vi,trace,0.19916689888955255
10,120,100,0.26823960436811434,129,vi,trace,0.19916689888955255
11,130,110,0.26724555290383223,129,vi,trace,0.19916689888955255
12,140,120,0.26716491132585135,129,vi,trace,0.19916689888955255
13,150,130,0.264855530711438,129,vi,trace,0.19916689888955255
14,160,140,0.26507920028149135,129,vi,trace,0.19916689888955255
15,170,150,0.2645311853957393,129,vi,trace,0.19916689888955255
16,180,160,0.26447637683969055,129,vi,trace,0.19916689888955255
17,190,170,0.2667383011287702,129,vi,trace,0.19916689888955255
18,200,180,0.26395976181868136,129,vi,trace,0.19916689888955255
19,210,190,0.26322865758096137,129,vi,trace,0.19916689888955255
20,220,200,0.2621623386317627,129,vi,trace,0.19916689888955255
21,230,210,0.26098694329470296,129,vi,trace,0.19916689888955255
22,240,220,0.26131076409074216,129,vi,trace,0.19916689888955255
23,250,230,0.2611860623763977,129,vi,trace,0.19916689888955255
24,260,240,0.2602932728493477,129,vi,trace,0.19916689888955255
25,270,250,0.2597393149270052,129,vi,trace,0.19916689888955255
26,280,260,0.2608165606711209,129,vi,trace,0.19916689888955255
27,290,270,0.2607775333018548,129,vi,trace,0.19916689888955255
28,300,280,0.2603513720226235,129,vi,trace,0.19916689888955255
29,310,290,0.2592258984095725,129,vi,trace,0.19916689888955255
30,320,300,0.2614255914093913,129,vi,trace,0.19916689888955255
31,330,310,0.25888771999169835,129,vi,trace,0.19916689888955255
32,340,320,0.25874817896400254,129,vi,trace,0.19916689888955255
33,350,330,0.2604698653995314,129,vi,trace,0.19916689888955255
34,360,340,0.2601815959875429,129,vi,trace,0.19916689888955255
35,370,350,0.26008539763412325,129,vi,trace,0.19916689888955255
36,380,360,0.2594987280195223,129,vi,trace,0.19916689888955255
37,390,370,0.2592721652319479,129,vi,trace,0.19916689888955255
38,400,380,0.2586025772662562,129,vi,trace,0.19916689888955255
39,410,390,0.2572516816939687,129,vi,trace,0.19916689888955255
40,420,400,0.2565443621786006,129,vi,trace,0.19916689888955255
41,430,410,0.25630852990097697,129,vi,trace,0.19916689888955255
42,440,420,0.2557439267210221,129,vi,trace,0.19916689888955255
43,450,430,0.25472040623311376,129,vi,trace,0.19916689888955255
44,460,440,0.2557950897294307,129,vi,trace,0.19916689888955255
45,470,450,0.254916164604292,129,vi,trace,0.19916689888955255
46,480,460,0.2536247574234917,129,vi,trace,0.19916689888955255
47,490,470,0.25360695822041734,129,vi,trace,0.19916689888955255
48,500,480,0.25388393171142204,129,vi,trace,0.19916689888955255
49,510,490,0.25359278727482076,129,vi,trace,0.19916689888955255
50,520,500,0.252875783952072,129,vi,trace,0.19916689888955255
51,530,510,0.2525756480894635,129,vi,trace,0.19916689888955255
52,540,520,0.2529494375735,129,vi,trace,0.19916689888955255
53,550,530,0.253196903367715,129,vi,trace,0.19916689888955255
54,560,540,0.25394847725781405,129,vi,trace,0.19916689888955255
55,570,550,0.2535759486204281,129,vi,trace,0.19916689888955255
56,580,560,0.253135136756906,129,vi,trace,0.19916689888955255
57,590,570,0.2534666001326654,129,vi,trace,0.19916689888955255
58,600,580,0.2533537739320751,129,vi,trace,0.19916689888955255
59,610,590,0.2533560095559705,129,vi,trace,0.19916689888955255
60,620,600,0.2529961091598051,129,vi,trace,0.19916689888955255
61,630,610,0.2526546556072142,129,vi,trace,0.19916689888955255
62,640,620,0.2535394754766997,129,vi,trace,0.19916689888955255
63,650,630,0.2525926694118913,129,vi,trace,0.19916689888955255
64,660,640,0.2517131924433044,129,vi,trace,0.19916689888955255
65,670,650,0.2515593070449541,129,vi,trace,0.19916689888955255
66,680,660,0.2506851061809167,129,vi,trace,0.19916689888955255
67,690,670,0.25062647092772844,129,vi,trace,0.19916689888955255
68,700,680,0.25100938805276785,129,vi,trace,0.19916689888955255
69,710,690,0.250492873526374,129,vi,trace,0.19916689888955255
70,720,700,0.2501221283724463,129,vi,trace,0.19916689888955255
71,730,710,0.24975581825054646,129,vi,trace,0.19916689888955255
72,740,720,0.2491057835664399,129,vi,trace,0.19916689888955255
73,750,730,0.24908100621334017,129,vi,trace,0.19916689888955255
74,760,740,0.24904808027580236,129,vi,trace,0.19916689888955255
75,770,750,0.2488766755028984,129,vi,trace,0.19916689888955255
76,780,760,0.24802530664102604,129,vi,trace,0.19916689888955255
77,790,770,0.24768105159723564,129,vi,trace,0.19916689888955255
78,800,780,0.2478094656182447,129,vi,trace,0.19916689888955255
79,810,790,0.2476007528512383,129,vi,trace,0.19916689888955255
80,820,800,0.24720292698383448,129,vi,trace,0.19916689888955255
81,830,810,0.2471108446249375,129,vi,trace,0.19916689888955255
82,840,820,0.24702827520346735,129,vi,trace,0.19916689888955255
83,850,830,0.24683032625862142,129,vi,trace,0.19916689888955255
84,860,840,0.247091854915586,129,vi,trace,0.19916689888955255
85,870,850,0.2470826658225947,129,vi,trace,0.19916689888955255
86,880,860,0.24663797957482136,129,vi,trace,0.19916689888955255
87,890,870,0.24658822346804196,129,vi,trace,0.19916689888955255
88,900,880,0.24665783565624871,129,vi,trace,0.19916689888955255
89,910,890,0.24645787545745013,129,vi,trace,0.19916689888955255
90,920,900,0.2461712378006669,129,vi,trace,0.19916689888955255
91,930,910,0.24620520293674747,129,vi,trace,0.19916689888955255
92,940,920,0.24624817575466423,129,vi,trace,0.19916689888955255
93,950,930,0.24568010871927035,129,vi,trace,0.19916689888955255
94,960,940,0.24572889620410437,129,vi,trace,0.19916689888955255
95,970,950,0.24566896871094648,129,vi,trace,0.19916689888955255
96,980,960,0.2456604419404455,129,vi,trace,0.19916689888955255
97,990,970,0.24556580274248796,129,vi,trace,0.19916689888955255
98,1000,980,0.24606695290611455,129,vi,trace,0.19916689888955255
99,1010,990,0.24487258525162123,129,vi,trace,0.19916689888955255
100,1020,1000,0.2442772842520616,129,vi,trace,0.19916689888955255
