step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.25807446917629223,129,vi,trace,0.20215354839553584
1,30,10,0.2553799826667607,129,vi,trace,0.20215354839553584
2,40,20,0.26917344003506827,129,vi,trace,0.20215354839553584
3,50,30,0.2638959441445387,129,vi,trace,0.20215354839553584
4,60,40,0.26100532426920914,129,vi,trace,0.20215354839553584
5,70,50,0.2586112720649711,129,vi,trace,0.20215354839553584
6,80,60,0.2573949080146595,129,vi,trace,0.20215354839553584
7,90,70,0.2586228363551351,129,vi,trace,0.20215354839553584
8,100,80,0.25810531666780423,129,vi,trace,0.20215354839553584
9,110,90,0.2579881125380344,129,vi,trace,0.20215354839553584
10,120,100,0.25654814972047646,129,vi,trace,0.20215354839553584
11,130,110,0.25637116990374037,129,vi,trace,0.20215354839553584
12,140,120,0.2560027580112664,129,vi,trace,0.20215354839553584
13,150,130,0.25732127444354463,129,vi,trace,0.20215354839553584
14,160,140,0.25828614635407277,129,vi,trace,0.20215354839553584
15,170,150,0.26064614160353977,129,vi,trace,0.20215354839553584
16,180,160,0.2603346422905767,129,vi,trace,0.20215354839553584
17,190,170,0.260119376140552,129,vi,trace,0.20215354839553584
18,200,180,0.25931639021545666,129,vi,trace,0.20215354839553584
19,210,190,0.2597933937225406,129,vi,trace,0.20215354839553584
20,220,200,0.2594232165274294,129,vi,trace,0.20215354839553584
21,230,210,0.2586107528398133,129,vi,trace,0.20215354839553584
22,240,220,0.2615055194804691,129,vi,trace,0.20215354839553584
23,250,230,0.2626780460171253,129,vi,trace,0.20215354839553584
24,260,240,0.26319436622781744,129,vi,trace,0.20215354839553584
25,270,250,0.2634459518217162,129,vi,trace,0.20215354839553584
26,280,260,0.2638521721532722,129,vi,trace,0.20215354839553584
27,290,270,0.26511788909311174,129,vi,trace,0.20215354839553584
28,300,280,0.2638406057345514,129,vi,trace,0.20215354839553584
29,310,290,0.2633205738436991,129,vi,trace,0.20215354839553584
30,320,300,0.2635556063095367,129,vi,trace,0.20215354839553584
