step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
74,760,740,0.21030787977837395,129,vi_full,random,0.20215359066499414
75,770,750,0.2101083937147086,129,vi_full,random,0.20215359066499414
76,780,760,0.20983454698732285,129,vi_full,random,0.20215359066499414
77,790,770,0.2097731638542869,129,vi_full,random,0.20215359066499414
78,800,780,0.20970454476179098,129,vi_full,random,0.20215359066499414
79,810,790,0.20951607886911092,129,vi_full,random,0.20215359066499414
80,820,800,0.20956734402021585,129,vi_full,random,0.20215359066499414
81,830,810,0.2093798390299016,129,vi_full,random,0.20215359066499414
82,840,820,0.20920582017552117,129,vi_full,random,0.20215359066499414
83,850,830,0.2091158260652156,129,vi_full,random,0.20215359066499414
84,860,840,0.20903409747275684,129,vi_full,random,0.20215359066499414
85,870,850,0.2090660850776316,129,vi_full,random,0.20215359066499414
86,880,860,0.2090160869631211,129,vi_full,random,0.20215359066499414
87,890,870,0.20894998840930812,129,vi_full,random,0.20215359066499414
88,900,880,0.20891909319159893,129,vi_full,random,0.20215359066499414
89,910,890,0.2089184504664739,129,vi_full,random,0.20215359066499414
90,920,900,0.20891514332229486,129,vi_full,random,0.20215359066499414
91,930,910,0.2088132623077974,129,vi_full,random,0.20215359066499414
92,940,920,0.2086440131390067,129,vi_full,random,0.20215359066499414
93,950,930,0.20854875451033628,129,vi_full,random,0.20215359066499414
94,960,940,0.20859029725606845,129,vi_full,random,0.20215359066499414
95,970,950,0.2086273966309315,129,vi_full,random,0.20215359066499414
96,980,960,0.2086563576456215,129,vi_full,random,0.20215359066499414
97,990,970,0.20868906998136608,129,vi_full,random,0.20215359066499414
98,1000,980,0.20869101196880163,129,vi_full,random,0.20215359066499414
99,1010,990,0.20872035015856144,129,vi_full,random,0.20215359066499414
100,1020,1000,0.20859158472658956,129,vi_full,random,0.20215359066499414
