step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5406,1.5004794921875,1,0.0005
1,30,10,0.5997,1.412084765625,1,0.0005
2,40,20,0.6428,1.12308955078125,1,0.0005
3,50,30,0.6524,1.07330830078125,1,0.0005
4,60,40,0.6839,1.10347744140625,1,0.0005
5,70,50,0.6787,1.10897822265625,1,0.0005
6,80,60,0.7031,1.0064505859375,1,0.0005
7,90,70,0.6794,1.08874638671875,1,0.0005
8,100,80,0.716,0.9197763671875,1,0.0005
9,110,90,0.6908,0.98725166015625,1,0.0005
10,120,100,0.7037,0.965571484375,1,0.0005
11,130,110,0.3957,1.8049693359375,1,0.0005
12,140,120,0.6759,0.98728623046875,1,0.0005
13,150,130,0.6809,0.987305078125,1,0.0005
14,160,140,0.6937,0.99476064453125,1,0.0005
15,170,150,0.7229,0.96467001953125,1,0.0005
16,180,160,0.7038,1.09883466796875,1,0.0005
17,190,170,0.7129,0.90198857421875,1,0.0005
18,200,180,0.7237,0.927478125,1,0.0005
19,210,190,0.7362,0.8970083984375,1,0.0005
20,220,200,0.7325,0.835255859375,1,0.0005
21,230,210,0.7378,0.85579541015625,1,0.0005
22,240,220,0.7518,0.78820830078125,1,0.0005
23,250,230,0.7168,0.90052880859375,1,0.0005
24,260,240,0.6306,0.906550390625,1,0.0005
25,270,250,0.7319,0.7788974609375,1,0.0005
26,280,260,0.7143,0.8290126953125,1,0.0005
27,290,270,0.7273,0.83667568359375,1,0.0005
28,300,280,0.7376,0.815463623046875,1,0.0005
29,310,290,0.7571,0.79336015625,1,0.0005
30,320,300,0.7389,0.80120263671875,1,0.0005
31,330,310,0.7269,0.793459521484375,1,0.0005
32,340,320,0.7421,0.79069189453125,1,0.0005
33,350,330,0.7537,0.802280859375,1,0.0005
34,360,340,0.7179,0.82654951171875,1,0.0005
35,370,350,0.7522,0.75420078125,1,0.0005
36,380,360,0.7088,0.808618994140625,1,0.0005
37,390,370,0.6461,0.88700341796875,1,0.0005
38,400,380,0.699,0.794236767578125,1,0.0005
39,410,390,0.6916,0.84960751953125,1,0.0005
40,420,400,0.7045,0.8086515625,1,0.0005
41,430,410,0.7522,0.782067138671875,1,0.0005
42,440,420,0.7174,0.82631298828125,1,0.0005
43,450,430,0.7176,0.82874130859375,1,0.0005
44,460,440,0.7282,0.735689111328125,1,0.0005
45,470,450,0.7432,0.770592724609375,1,0.0005
46,480,460,0.7499,0.733944189453125,1,0.0005
47,490,470,0.7148,0.784060693359375,1,0.0005
48,500,480,0.7039,0.82996123046875,1,0.0005
49,510,490,0.7317,0.721076220703125,1,0.0005
50,520,500,0.7048,0.7927701171875,1,0.0005
51,530,510,0.7129,0.76125478515625,1,0.0005
52,540,520,0.7009,0.788725439453125,1,0.0005
53,550,530,0.7402,0.7332927734375,1,0.0005
54,560,540,0.7538,0.739692333984375,1,0.0005
55,570,550,0.7252,0.768956298828125,1,0.0005
56,580,560,0.77,0.658010205078125,1,0.0005
57,590,570,0.7454,0.73837890625,1,0.0005
58,600,580,0.7572,0.66558310546875,1,0.0005
59,610,590,0.7652,0.713172265625,1,0.0005
60,620,600,0.719,0.7629046875,1,0.0005
61,630,610,0.7315,0.686074609375,1,0.0005
62,640,620,0.7562,0.67378193359375,1,0.0005
63,650,630,0.7464,0.7190126953125,1,0.0005
64,660,640,0.7488,0.676179248046875,1,0.0005
65,670,650,0.7248,0.762016845703125,1,0.0005
66,680,660,0.7339,0.7160642578125,1,0.0005
67,690,670,0.7547,0.683173583984375,1,0.0005
68,700,680,0.7412,0.730772119140625,1,0.0005
69,710,690,0.7337,0.750982666015625,1,0.0005
70,720,700,0.7454,0.712113232421875,1,0.0005
71,730,710,0.766,0.68244609375,1,0.0005
72,740,720,0.7422,0.700416552734375,1,0.0005
73,750,730,0.7304,0.71205029296875,1,0.0005
74,760,740,0.7583,0.65783837890625,1,0.0005
75,770,750,0.7052,0.800034326171875,1,0.0005
76,780,760,0.7315,0.720467919921875,1,0.0005
77,790,770,0.7561,0.6848025390625,1,0.0005
78,800,780,0.7415,0.6876041015625,1,0.0005
79,810,790,0.7715,0.655270751953125,1,0.0005
80,820,800,0.7418,0.669532373046875,1,0.0005
81,830,810,0.7426,0.67180869140625,1,0.0005
82,840,820,0.7795,0.63498291015625,1,0.0005
83,850,830,0.7644,0.651057373046875,1,0.0005
84,860,840,0.7776,0.637209814453125,1,0.0005
85,870,850,0.772,0.654627734375,1,0.0005
86,880,860,0.766,0.633859765625,1,0.0005
87,890,870,0.7644,0.65253193359375,1,0.0005
88,900,880,0.7171,0.748191943359375,1,0.0005
89,910,890,0.7668,0.6533939453125,1,0.0005
90,920,900,0.7755,0.633325048828125,1,0.0005
91,930,910,0.7361,0.698730810546875,1,0.0005
92,940,920,0.7168,0.702970703125,1,0.0005
93,950,930,0.7713,0.63341181640625,1,0.0005
94,960,940,0.7899,0.57923408203125,1,0.0005
95,970,950,0.7858,0.619891845703125,1,0.0005
96,980,960,0.7701,0.623540087890625,1,0.0005
97,990,970,0.7483,0.658005712890625,1,0.0005
98,1000,980,0.7908,0.586245458984375,1,0.0005
99,1010,990,0.7693,0.63649365234375,1,0.0005
100,1020,1000,0.7571,0.6523892578125,1,0.0005
