step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5985,1.2894203125,0,0.0005
1,30,10,0.5786,1.4556810546875,0,0.0005
2,40,20,0.6701,1.15001337890625,0,0.0005
3,50,30,0.6444,1.15884365234375,0,0.0005
4,60,40,0.6826,0.99081015625,0,0.0005
5,70,50,0.6987,0.959319921875,0,0.0005
6,80,60,0.7007,0.91184384765625,0,0.0005
7,90,70,0.7122,0.8709517578125,0,0.0005
8,100,80,0.7328,0.854556640625,0,0.0005
9,110,90,0.7322,0.87319228515625,0,0.0005
10,120,100,0.73,0.86595419921875,0,0.0005
11,130,110,0.6602,1.01155244140625,0,0.0005
12,140,120,0.7344,0.8962736328125,0,0.0005
13,150,130,0.7309,0.87437509765625,0,0.0005
14,160,140,0.7418,0.8536146484375,0,0.0005
15,170,150,0.7347,0.91255068359375,0,0.0005
16,180,160,0.7473,0.86103466796875,0,0.0005
17,190,170,0.7421,0.83336171875,0,0.0005
18,200,180,0.7427,0.8115189453125,0,0.0005
19,210,190,0.7424,0.82906943359375,0,0.0005
20,220,200,0.7404,0.8104794921875,0,0.0005
21,230,210,0.7437,0.79308828125,0,0.0005
22,240,220,0.7514,0.8375833984375,0,0.0005
23,250,230,0.7466,0.788269921875,0,0.0005
24,260,240,0.7327,0.764367529296875,0,0.0005
25,270,250,0.7413,0.758247607421875,0,0.0005
26,280,260,0.7444,0.777803515625,0,0.0005
27,290,270,0.756,0.734619287109375,0,0.0005
28,300,280,0.7598,0.753154052734375,0,0.0005
29,310,290,0.7573,0.759680810546875,0,0.0005
30,320,300,0.7576,0.798745947265625,0,0.0005
31,330,310,0.7541,0.767067578125,0,0.0005
32,340,320,0.7559,0.779494970703125,0,0.0005
33,350,330,0.759,0.747033154296875,0,0.0005
34,360,340,0.7645,0.745806884765625,0,0.0005
35,370,350,0.7545,0.7909478515625,0,0.0005
36,380,360,0.7653,0.78679560546875,0,0.0005
37,390,370,0.7562,0.71286494140625,0,0.0005
38,400,380,0.7539,0.724802587890625,0,0.0005
39,410,390,0.7642,0.72671640625,0,0.0005
40,420,400,0.7676,0.7283947265625,0,0.0005
41,430,410,0.7685,0.73391162109375,0,0.0005
42,440,420,0.7551,0.77408369140625,0,0.0005
43,450,430,0.7601,0.749449072265625,0,0.0005
44,460,440,0.7647,0.758660595703125,0,0.0005
45,470,450,0.76,0.74626103515625,0,0.0005
46,480,460,0.7651,0.735009033203125,0,0.0005
47,490,470,0.7641,0.6750423828125,0,0.0005
48,500,480,0.7658,0.718828857421875,0,0.0005
49,510,490,0.7736,0.70851748046875,0,0.0005
50,520,500,0.7688,0.6889166015625,0,0.0005
51,530,510,0.7665,0.671742431640625,0,0.0005
52,540,520,0.7768,0.684902587890625,0,0.0005
53,550,530,0.7672,0.710947314453125,0,0.0005
54,560,540,0.7766,0.692716259765625,0,0.0005
55,570,550,0.7773,0.714226318359375,0,0.0005
56,580,560,0.7878,0.668362353515625,0,0.0005
57,590,570,0.7797,0.717890625,0,0.0005
58,600,580,0.7808,0.716804736328125,0,0.0005
59,610,590,0.7841,0.701991748046875,0,0.0005
60,620,600,0.784,0.66517607421875,0,0.0005
61,630,610,0.7773,0.685773876953125,0,0.0005
62,640,620,0.7748,0.72424169921875,0,0.0005
63,650,630,0.7806,0.643488916015625,0,0.0005
64,660,640,0.7854,0.692389990234375,0,0.0005
65,670,650,0.7938,0.639457470703125,0,0.0005
66,680,660,0.7838,0.689483642578125,0,0.0005
67,690,670,0.7842,0.6735193359375,0,0.0005
68,700,680,0.7905,0.67396474609375,0,0.0005
69,710,690,0.7919,0.647452685546875,0,0.0005
70,720,700,0.7923,0.68370908203125,0,0.0005
71,730,710,0.7915,0.638261474609375,0,0.0005
72,740,720,0.7984,0.645957421875,0,0.0005
73,750,730,0.7939,0.654945263671875,0,0.0005
74,760,740,0.7892,0.683475,0,0.0005
75,770,750,0.7927,0.593581884765625,0,0.0005
76,780,760,0.7921,0.645645654296875,0,0.0005
77,790,770,0.8003,0.6351892578125,0,0.0005
78,800,780,0.7982,0.627934716796875,0,0.0005
79,810,790,0.7909,0.652180029296875,0,0.0005
80,820,800,0.7974,0.60579599609375,0,0.0005
81,830,810,0.8011,0.6082662109375,0,0.0005
82,840,820,0.8034,0.61267373046875,0,0.0005
83,850,830,0.7952,0.63659404296875,0,0.0005
84,860,840,0.7993,0.644081298828125,0,0.0005
85,870,850,0.7988,0.6096900390625,0,0.0005
86,880,860,0.7992,0.638744921875,0,0.0005
87,890,870,0.8026,0.631471044921875,0,0.0005
88,900,880,0.7966,0.587394189453125,0,0.0005
89,910,890,0.8016,0.5948072265625,0,0.0005
90,920,900,0.8079,0.60733828125,0,0.0005
91,930,910,0.8043,0.5940265625,0,0.0005
92,940,920,0.8011,0.61521943359375,0,0.0005
93,950,930,0.8071,0.591693017578125,0,0.0005
94,960,940,0.8049,0.59180732421875,0,0.0005
95,970,950,0.8066,0.593984716796875,0,0.0005
96,980,960,0.8067,0.59032099609375,0,0.0005
97,990,970,0.8097,0.59791630859375,0,0.0005
98,1000,980,0.8049,0.619863037109375,0,0.0005
99,1010,990,0.8044,0.609853564453125,0,0.0005
100,1020,1000,0.8074,0.606293115234375,0,0.0005
