step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5406,1.5004794921875,1,0.0005
1,30,10,0.5807,1.37834091796875,1,0.0005
2,40,20,0.6101,1.2385765625,1,0.0005
3,50,30,0.6348,1.14753857421875,1,0.0005
4,60,40,0.6119,1.24128466796875,1,0.0005
5,70,50,0.6527,1.1429986328125,1,0.0005
6,80,60,0.6477,1.09820849609375,1,0.0005
7,90,70,0.6597,0.98824296875,1,0.0005
8,100,80,0.6682,1.04868857421875,1,0.0005
9,110,90,0.6515,1.0195845703125,1,0.0005
10,120,100,0.6592,1.0258927734375,1,0.0005
11,130,110,0.4513,1.41685126953125,1,0.0005
12,140,120,0.6401,1.018218359375,1,0.0005
13,150,130,0.678,0.9615828125,1,0.0005
14,160,140,0.66,0.9471580078125,1,0.0005
15,170,150,0.674,0.92001513671875,1,0.0005
16,180,160,0.6913,0.90799892578125,1,0.0005
17,190,170,0.6931,0.9014845703125,1,0.0005
18,200,180,0.7058,0.8501703125,1,0.0005
19,210,190,0.7019,0.89720771484375,1,0.0005
20,220,200,0.7056,0.892355078125,1,0.0005
21,230,210,0.705,0.92339248046875,1,0.0005
22,240,220,0.7191,0.833259765625,1,0.0005
23,250,230,0.7168,0.84969208984375,1,0.0005
24,260,240,0.6069,0.9925876953125,1,0.0005
25,270,250,0.7371,0.789346923828125,1,0.0005
26,280,260,0.7211,0.7737853515625,1,0.0005
27,290,270,0.7082,0.8407740234375,1,0.0005
28,300,280,0.7104,0.8361357421875,1,0.0005
29,310,290,0.7286,0.782024755859375,1,0.0005
30,320,300,0.7387,0.75306474609375,1,0.0005
31,330,310,0.7373,0.748213623046875,1,0.0005
32,340,320,0.746,0.7381822265625,1,0.0005
33,350,330,0.7481,0.699619482421875,1,0.0005
34,360,340,0.7411,0.71832392578125,1,0.0005
35,370,350,0.7421,0.725163232421875,1,0.0005
36,380,360,0.7343,0.75191484375,1,0.0005
37,390,370,0.7207,0.7267767578125,1,0.0005
38,400,380,0.7025,0.74836591796875,1,0.0005
39,410,390,0.7527,0.70373720703125,1,0.0005
40,420,400,0.7422,0.701427197265625,1,0.0005
41,430,410,0.7474,0.704481591796875,1,0.0005
42,440,420,0.7709,0.68605126953125,1,0.0005
43,450,430,0.7515,0.690468017578125,1,0.0005
44,460,440,0.7471,0.71991513671875,1,0.0005
45,470,450,0.7559,0.72843984375,1,0.0005
46,480,460,0.7379,0.7107986328125,1,0.0005
47,490,470,0.7681,0.664970703125,1,0.0005
48,500,480,0.7606,0.685907470703125,1,0.0005
49,510,490,0.7555,0.692717724609375,1,0.0005
50,520,500,0.7447,0.7020791015625,1,0.0005
51,530,510,0.7747,0.666133251953125,1,0.0005
52,540,520,0.7644,0.64368662109375,1,0.0005
53,550,530,0.7661,0.628410400390625,1,0.0005
54,560,540,0.7762,0.6340328125,1,0.0005
55,570,550,0.7687,0.623018798828125,1,0.0005
56,580,560,0.7711,0.62991865234375,1,0.0005
57,590,570,0.7743,0.611893310546875,1,0.0005
58,600,580,0.7807,0.62329326171875,1,0.0005
59,610,590,0.7721,0.638814111328125,1,0.0005
60,620,600,0.7774,0.628994384765625,1,0.0005
61,630,610,0.7699,0.62488974609375,1,0.0005
62,640,620,0.7797,0.612918798828125,1,0.0005
63,650,630,0.786,0.600114794921875,1,0.0005
64,660,640,0.7862,0.60066328125,1,0.0005
65,670,650,0.7845,0.59665625,1,0.0005
66,680,660,0.7797,0.59768232421875,1,0.0005
67,690,670,0.7827,0.626401611328125,1,0.0005
68,700,680,0.7833,0.60496357421875,1,0.0005
69,710,690,0.7715,0.63000517578125,1,0.0005
70,720,700,0.7846,0.608669970703125,1,0.0005
71,730,710,0.7803,0.632514892578125,1,0.0005
72,740,720,0.783,0.618673779296875,1,0.0005
73,750,730,0.7799,0.62452783203125,1,0.0005
74,760,740,0.7812,0.610646142578125,1,0.0005
75,770,750,0.7729,0.6250759765625,1,0.0005
76,780,760,0.7812,0.589293115234375,1,0.0005
77,790,770,0.782,0.62335400390625,1,0.0005
78,800,780,0.7938,0.60180654296875,1,0.0005
79,810,790,0.7944,0.56787724609375,1,0.0005
80,820,800,0.8092,0.5284806640625,1,0.0005
81,830,810,0.7901,0.560740283203125,1,0.0005
82,840,820,0.7893,0.56779189453125,1,0.0005
83,850,830,0.7946,0.56612373046875,1,0.0005
84,860,840,0.8121,0.540039111328125,1,0.0005
85,870,850,0.8029,0.54074697265625,1,0.0005
86,880,860,0.7978,0.551596044921875,1,0.0005
87,890,870,0.8009,0.538595947265625,1,0.0005
88,900,880,0.8003,0.546233447265625,1,0.0005
89,910,890,0.8011,0.55806533203125,1,0.0005
90,920,900,0.7806,0.574830615234375,1,0.0005
91,930,910,0.7919,0.566440185546875,1,0.0005
92,940,920,0.7999,0.54909404296875,1,0.0005
93,950,930,0.7993,0.5408080078125,1,0.0005
94,960,940,0.8083,0.5229943359375,1,0.0005
95,970,950,0.8011,0.52625224609375,1,0.0005
96,980,960,0.8124,0.50469189453125,1,0.0005
97,990,970,0.811,0.52657998046875,1,0.0005
98,1000,980,0.8018,0.519562744140625,1,0.0005
99,1010,990,0.8068,0.518325244140625,1,0.0005
100,1020,1000,0.8019,0.537008154296875,1,0.0005
