step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.4665,2.0949408203125,2,0.0005
1,30,10,0.488,1.717626953125,2,0.0005
2,40,20,0.513,1.6168994140625,2,0.0005
3,50,30,0.5753,1.32380439453125,2,0.0005
4,60,40,0.5492,1.22842412109375,2,0.0005
5,70,50,0.5886,1.34059130859375,2,0.0005
6,80,60,0.5952,1.0702193359375,2,0.0005
7,90,70,0.5818,1.18037470703125,2,0.0005
8,100,80,0.6264,1.0601046875,2,0.0005
9,110,90,0.5868,1.17025029296875,2,0.0005
10,120,100,0.6123,1.0846212890625,2,0.0005
11,130,110,0.5247,1.261772265625,2,0.0005
12,140,120,0.6201,1.02756171875,2,0.0005
13,150,130,0.6733,0.92491884765625,2,0.0005
14,160,140,0.7146,0.88849453125,2,0.0005
15,170,150,0.7003,0.82817470703125,2,0.0005
16,180,160,0.7049,0.92724345703125,2,0.0005
17,190,170,0.7125,0.88874306640625,2,0.0005
18,200,180,0.7182,0.84318173828125,2,0.0005
19,210,190,0.7006,0.8482326171875,2,0.0005
20,220,200,0.7123,0.821528515625,2,0.0005
21,230,210,0.7141,0.8402681640625,2,0.0005
22,240,220,0.7159,0.7785623046875,2,0.0005
23,250,230,0.7087,0.8005162109375,2,0.0005
24,260,240,0.737,0.7803037109375,2,0.0005
25,270,250,0.7313,0.74958818359375,2,0.0005
26,280,260,0.7389,0.778794580078125,2,0.0005
27,290,270,0.7358,0.7601220703125,2,0.0005
28,300,280,0.7393,0.72117646484375,2,0.0005
29,310,290,0.7377,0.74910546875,2,0.0005
30,320,300,0.7329,0.77515068359375,2,0.0005
31,330,310,0.7321,0.7220169921875,2,0.0005
32,340,320,0.7459,0.734672412109375,2,0.0005
33,350,330,0.7625,0.665410791015625,2,0.0005
34,360,340,0.7344,0.7277353515625,2,0.0005
35,370,350,0.7579,0.662491064453125,2,0.0005
36,380,360,0.7482,0.703038818359375,2,0.0005
37,390,370,0.7518,0.6737482421875,2,0.0005
38,400,380,0.7495,0.706497314453125,2,0.0005
39,410,390,0.7742,0.657992919921875,2,0.0005
40,420,400,0.7716,0.688280517578125,2,0.0005
41,430,410,0.762,0.73321328125,2,0.0005
42,440,420,0.755,0.71927470703125,2,0.0005
43,450,430,0.7646,0.686906298828125,2,0.0005
44,460,440,0.7618,0.704697802734375,2,0.0005
45,470,450,0.7829,0.630610400390625,2,0.0005
46,480,460,0.7696,0.6564728515625,2,0.0005
47,490,470,0.7788,0.63834638671875,2,0.0005
48,500,480,0.7832,0.6312462890625,2,0.0005
49,510,490,0.7757,0.619475,2,0.0005
50,520,500,0.7506,0.69966572265625,2,0.0005
51,530,510,0.7719,0.63376005859375,2,0.0005
52,540,520,0.7807,0.60078544921875,2,0.0005
53,550,530,0.7897,0.58300810546875,2,0.0005
54,560,540,0.7787,0.61634404296875,2,0.0005
55,570,550,0.7743,0.6202525390625,2,0.0005
56,580,560,0.7842,0.57567548828125,2,0.0005
57,590,570,0.7795,0.600788427734375,2,0.0005
58,600,580,0.7894,0.57784541015625,2,0.0005
59,610,590,0.7697,0.616275341796875,2,0.0005
60,620,600,0.7807,0.60745654296875,2,0.0005
61,630,610,0.7791,0.59352158203125,2,0.0005
62,640,620,0.7844,0.57329697265625,2,0.0005
63,650,630,0.7693,0.620096875,2,0.0005
64,660,640,0.7919,0.551965087890625,2,0.0005
65,670,650,0.7722,0.605265185546875,2,0.0005
66,680,660,0.7857,0.562415966796875,2,0.0005
67,690,670,0.7831,0.584301513671875,2,0.0005
68,700,680,0.7855,0.571260546875,2,0.0005
69,710,690,0.7863,0.572232470703125,2,0.0005
70,720,700,0.7982,0.5451837890625,2,0.0005
71,730,710,0.7956,0.5538982421875,2,0.0005
72,740,720,0.7808,0.58757001953125,2,0.0005
73,750,730,0.7912,0.5516517578125,2,0.0005
74,760,740,0.7822,0.585006494140625,2,0.0005
75,770,750,0.7544,0.651763818359375,2,0.0005
76,780,760,0.7849,0.574078955078125,2,0.0005
77,790,770,0.7728,0.600005810546875,2,0.0005
78,800,780,0.7675,0.60789208984375,2,0.0005
79,810,790,0.7847,0.564062646484375,2,0.0005
80,820,800,0.7918,0.5707484375,2,0.0005
81,830,810,0.7928,0.573712841796875,2,0.0005
82,840,820,0.7769,0.588194970703125,2,0.0005
83,850,830,0.79,0.559529541015625,2,0.0005
84,860,840,0.7882,0.575970263671875,2,0.0005
85,870,850,0.7883,0.58329375,2,0.0005
86,880,860,0.7985,0.55052470703125,2,0.0005
87,890,870,0.7801,0.571816845703125,2,0.0005
88,900,880,0.7839,0.571078173828125,2,0.0005
89,910,890,0.8061,0.527506103515625,2,0.0005
90,920,900,0.788,0.573542041015625,2,0.0005
91,930,910,0.7898,0.579929296875,2,0.0005
92,940,920,0.7985,0.541530322265625,2,0.0005
93,950,930,0.788,0.557939892578125,2,0.0005
94,960,940,0.7769,0.555118896484375,2,0.0005
95,970,950,0.7789,0.565682568359375,2,0.0005
96,980,960,0.7882,0.558906787109375,2,0.0005
97,990,970,0.7977,0.544238134765625,2,0.0005
98,1000,980,0.7911,0.547552392578125,2,0.0005
99,1010,990,0.7856,0.55143349609375,2,0.0005
100,1020,1000,0.7872,0.54104501953125,2,0.0005
