step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5406,1.5004794921875,1,0.0005
1,30,10,0.5698,1.5422390625,1,0.0005
2,40,20,0.5883,1.3842123046875,1,0.0005
3,50,30,0.5933,1.296651171875,1,0.0005
4,60,40,0.6093,1.1824603515625,1,0.0005
5,70,50,0.627,1.23162216796875,1,0.0005
6,80,60,0.6737,1.0176640625,1,0.0005
7,90,70,0.6778,1.04671572265625,1,0.0005
8,100,80,0.6952,0.98426328125,1,0.0005
9,110,90,0.6655,0.98889287109375,1,0.0005
10,120,100,0.6777,0.96929990234375,1,0.0005
11,130,110,0.5465,1.3211453125,1,0.0005
12,140,120,0.6734,0.93039384765625,1,0.0005
13,150,130,0.6695,1.040541796875,1,0.0005
14,160,140,0.6926,0.98662001953125,1,0.0005
15,170,150,0.6832,0.936316796875,1,0.0005
16,180,160,0.7263,0.883821484375,1,0.0005
17,190,170,0.7174,0.89699921875,1,0.0005
18,200,180,0.7147,0.90806181640625,1,0.0005
19,210,190,0.7348,0.8476734375,1,0.0005
20,220,200,0.7153,0.84719580078125,1,0.0005
21,230,210,0.743,0.82226318359375,1,0.0005
22,240,220,0.7303,0.835566796875,1,0.0005
23,250,230,0.724,0.85127783203125,1,0.0005
24,260,240,0.6818,0.90647470703125,1,0.0005
25,270,250,0.6881,0.84045185546875,1,0.0005
26,280,260,0.7379,0.7877662109375,1,0.0005
27,290,270,0.7481,0.74560146484375,1,0.0005
28,300,280,0.7487,0.763674560546875,1,0.0005
29,310,290,0.751,0.761363671875,1,0.0005
30,320,300,0.7545,0.756282958984375,1,0.0005
31,330,310,0.7561,0.75684814453125,1,0.0005
32,340,320,0.7515,0.8197375,1,0.0005
33,350,330,0.7592,0.755218896484375,1,0.0005
34,360,340,0.7571,0.747700927734375,1,0.0005
35,370,350,0.7407,0.789318896484375,1,0.0005
36,380,360,0.7619,0.69510546875,1,0.0005
37,390,370,0.6952,0.82072451171875,1,0.0005
38,400,380,0.7602,0.70446796875,1,0.0005
39,410,390,0.7627,0.68731982421875,1,0.0005
40,420,400,0.7677,0.684832958984375,1,0.0005
41,430,410,0.7625,0.723683544921875,1,0.0005
42,440,420,0.759,0.70372109375,1,0.0005
43,450,430,0.7699,0.72520380859375,1,0.0005
44,460,440,0.7629,0.714609228515625,1,0.0005
45,470,450,0.7734,0.72221708984375,1,0.0005
46,480,460,0.7625,0.754129248046875,1,0.0005
47,490,470,0.7652,0.728517041015625,1,0.0005
48,500,480,0.7637,0.748607568359375,1,0.0005
49,510,490,0.7595,0.72629990234375,1,0.0005
50,520,500,0.7467,0.719924365234375,1,0.0005
51,530,510,0.7749,0.672361767578125,1,0.0005
52,540,520,0.786,0.623506591796875,1,0.0005
53,550,530,0.7702,0.661750390625,1,0.0005
54,560,540,0.7802,0.6682224609375,1,0.0005
55,570,550,0.7796,0.65606630859375,1,0.0005
56,580,560,0.7927,0.613760498046875,1,0.0005
57,590,570,0.7767,0.670866650390625,1,0.0005
58,600,580,0.7877,0.64521826171875,1,0.0005
59,610,590,0.7885,0.61543349609375,1,0.0005
60,620,600,0.794,0.64961318359375,1,0.0005
61,630,610,0.7811,0.64136328125,1,0.0005
62,640,620,0.7869,0.6272474609375,1,0.0005
63,650,630,0.7787,0.6285220703125,1,0.0005
64,660,640,0.7835,0.618543505859375,1,0.0005
65,670,650,0.7908,0.597130224609375,1,0.0005
66,680,660,0.794,0.596646337890625,1,0.0005
67,690,670,0.7791,0.61572568359375,1,0.0005
68,700,680,0.7958,0.5926896484375,1,0.0005
69,710,690,0.7927,0.6201828125,1,0.0005
70,720,700,0.7924,0.583835546875,1,0.0005
71,730,710,0.7948,0.575354296875,1,0.0005
72,740,720,0.7928,0.57410166015625,1,0.0005
73,750,730,0.7869,0.5938212890625,1,0.0005
74,760,740,0.7942,0.564338623046875,1,0.0005
75,770,750,0.7901,0.59101630859375,1,0.0005
76,780,760,0.8014,0.56419296875,1,0.0005
77,790,770,0.8019,0.55342451171875,1,0.0005
78,800,780,0.7993,0.5740861328125,1,0.0005
79,810,790,0.7953,0.567074658203125,1,0.0005
80,820,800,0.7991,0.556093310546875,1,0.0005
81,830,810,0.796,0.58376748046875,1,0.0005
82,840,820,0.797,0.572448291015625,1,0.0005
83,850,830,0.7977,0.575815185546875,1,0.0005
84,860,840,0.798,0.550956103515625,1,0.0005
85,870,850,0.8014,0.576453515625,1,0.0005
86,880,860,0.7764,0.60521728515625,1,0.0005
87,890,870,0.8004,0.564145556640625,1,0.0005
88,900,880,0.7935,0.575624658203125,1,0.0005
89,910,890,0.7926,0.576756201171875,1,0.0005
90,920,900,0.7894,0.594403857421875,1,0.0005
91,930,910,0.7922,0.56775048828125,1,0.0005
92,940,920,0.801,0.561140673828125,1,0.0005
93,950,930,0.8,0.56002724609375,1,0.0005
94,960,940,0.8028,0.544575927734375,1,0.0005
95,970,950,0.7862,0.56704990234375,1,0.0005
96,980,960,0.7987,0.5282111328125,1,0.0005
97,990,970,0.8097,0.5183248046875,1,0.0005
98,1000,980,0.8018,0.566397216796875,1,0.0005
99,1010,990,0.8055,0.537256201171875,1,0.0005
100,1020,1000,0.8002,0.5370998046875,1,0.0005
