step,labels,labels_from_pool,labels_after,test_rmse,K,inference_method,acquisition,pool_ood_ratio,ood_in_batch_rate,ood_cum_count,ood_cum_rate,upper_bound_rmse
0,20,0,30,0.2627277471844666,129,vi,random,0.5,0.699999988079071,7,0.7,0.18332815895870308
1,30,10,40,0.2772743399060081,129,vi,random,0.5,0.20000000298023224,9,0.45,0.18332815895870308
2,40,20,50,0.27244057551601963,129,vi,random,0.5,0.699999988079071,16,0.5333333333333333,0.18332815895870308
3,50,30,60,0.27589197493935463,129,vi,random,0.5,0.4000000059604645,20,0.5,0.18332815895870308
4,60,40,70,0.2766713945222292,129,vi,random,0.5,0.6000000238418579,26,0.52,0.18332815895870308
5,70,50,80,0.28113729512630925,129,vi,random,0.5,0.5,31,0.5166666666666667,0.18332815895870308
6,80,60,90,0.26927194954636474,129,vi,random,0.5,0.699999988079071,38,0.5428571428571428,0.18332815895870308
7,90,70,100,0.2716500416292762,129,vi,random,0.5,0.800000011920929,46,0.575,0.18332815895870308
8,100,80,110,0.2748905233082572,129,vi,random,0.5,0.4000000059604645,50,0.5555555555555556,0.18332815895870308
9,110,90,120,0.27232290690465244,129,vi,random,0.5,0.6000000238418579,56,0.56,0.18332815895870308
10,120,100,130,0.26772177941264885,129,vi,random,0.5,0.4000000059604645,60,0.5454545454545454,0.18332815895870308
11,130,110,140,0.2646985036821374,129,vi,random,0.5,0.6000000238418579,66,0.55,0.18332815895870308
12,140,120,150,0.2640118571999892,129,vi,random,0.5,0.4000000059604645,70,0.5384615384615384,0.18332815895870308
13,150,130,160,0.2611690869765936,129,vi,random,0.5,0.5,75,0.5357142857142857,0.18332815895870308
14,160,140,170,0.2581213869299191,129,vi,random,0.5,0.30000001192092896,78,0.52,0.18332815895870308
15,170,150,180,0.2549503053599368,129,vi,random,0.5,0.5,83,0.51875,0.18332815895870308
16,180,160,190,0.25342175891313085,129,vi,random,0.5,0.5,88,0.5176470588235295,0.18332815895870308
17,190,170,200,0.2514306331401367,129,vi,random,0.5,0.4000000059604645,92,0.5111111111111111,0.18332815895870308
18,200,180,210,0.2513269957427226,129,vi,random,0.5,0.6000000238418579,98,0.5157894736842106,0.18332815895870308
19,210,190,220,0.25106779774096877,129,vi,random,0.5,0.699999988079071,105,0.525,0.18332815895870308
20,220,200,230,0.24956170563985774,129,vi,random,0.5,0.6000000238418579,111,0.5285714285714286,0.18332815895870308
21,230,210,240,0.24885917437754831,129,vi,random,0.5,0.20000000298023224,113,0.5136363636363637,0.18332815895870308
22,240,220,250,0.2476460072803012,129,vi,random,0.5,0.6000000238418579,119,0.5173913043478261,0.18332815895870308
23,250,230,260,0.24793176709089237,129,vi,random,0.5,0.5,124,0.5166666666666667,0.18332815895870308
24,260,240,270,0.24716272789905033,129,vi,random,0.5,0.5,129,0.516,0.18332815895870308
25,270,250,280,0.24476406648482432,129,vi,random,0.5,0.20000000298023224,131,0.5038461538461538,0.18332815895870308
26,280,260,290,0.24223308038823888,129,vi,random,0.5,0.6000000238418579,137,0.5074074074074074,0.18332815895870308
27,290,270,300,0.2425091613926678,129,vi,random,0.5,0.800000011920929,145,0.5178571428571429,0.18332815895870308
28,300,280,310,0.24231408989999426,129,vi,random,0.5,0.5,150,0.5172413793103449,0.18332815895870308
29,310,290,320,0.240877921054551,129,vi,random,0.5,0.30000001192092896,153,0.51,0.18332815895870308
30,320,300,330,0.2401099194900119,129,vi,random,0.5,0.4000000059604645,157,0.5064516129032258,0.18332815895870308
31,330,310,340,0.24027949017433323,129,vi,random,0.5,0.4000000059604645,161,0.503125,0.18332815895870308
32,340,320,350,0.23880555022928698,129,vi,random,0.5,0.5,166,0.503030303030303,0.18332815895870308
33,350,330,360,0.23821274630044464,129,vi,random,0.5,0.4000000059604645,170,0.5,0.18332815895870308
34,360,340,370,0.23882034304053748,129,vi,random,0.5,0.6000000238418579,176,0.5028571428571429,0.18332815895870308
35,370,350,380,0.23860135261299337,129,vi,random,0.5,0.5,181,0.5027777777777778,0.18332815895870308
36,380,360,390,0.23922892491424402,129,vi,random,0.5,0.30000001192092896,184,0.4972972972972973,0.18332815895870308
37,390,370,400,0.23575073319742826,129,vi,random,0.5,0.5,189,0.49736842105263157,0.18332815895870308
38,400,380,410,0.23555904041967377,129,vi,random,0.5,0.30000001192092896,192,0.49230769230769234,0.18332815895870308
39,410,390,420,0.2344954482167511,129,vi,random,0.5,0.6000000238418579,198,0.495,0.18332815895870308
40,420,400,430,0.23248071996673186,129,vi,random,0.5,0.699999988079071,205,0.5,0.18332815895870308
41,430,410,440,0.23287238114133996,129,vi,random,0.5,0.4000000059604645,209,0.4976190476190476,0.18332815895870308
42,440,420,450,0.23218236871853556,129,vi,random,0.5,0.4000000059604645,213,0.49534883720930234,0.18332815895870308
43,450,430,460,0.2313538723639881,129,vi,random,0.5,0.699999988079071,220,0.5,0.18332815895870308
44,460,440,470,0.2318326907154705,129,vi,random,0.5,0.5,225,0.5,0.18332815895870308
45,470,450,480,0.23142895314018622,129,vi,random,0.5,0.6000000238418579,231,0.5021739130434782,0.18332815895870308
46,480,460,490,0.23114008156243152,129,vi,random,0.5,0.699999988079071,238,0.5063829787234042,0.18332815895870308
47,490,470,500,0.22959446457626653,129,vi,random,0.5,0.699999988079071,245,0.5104166666666666,0.18332815895870308
48,500,480,510,0.23017084559965995,129,vi,random,0.5,0.4000000059604645,249,0.5081632653061224,0.18332815895870308
49,510,490,520,0.23011792153698069,129,vi,random,0.5,0.30000001192092896,252,0.504,0.18332815895870308
50,520,500,,0.22918898920636982,129,vi,random,0.5,0.0,252,0.504,0.18332815895870308
