step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
28,300,280,0.23593183974998477,129,mfvi,trace,0.1968396297592281
29,310,290,0.2367846339833415,129,mfvi,trace,0.1968396297592281
30,320,300,0.23598636704201262,129,mfvi,trace,0.1968396297592281
31,330,310,0.23514315785814394,129,mfvi,trace,0.1968396297592281
32,340,320,0.23504989289178055,129,mfvi,trace,0.1968396297592281
33,350,330,0.2346685661470236,129,mfvi,trace,0.1968396297592281
34,360,340,0.23484886471476182,129,mfvi,trace,0.1968396297592281
35,370,350,0.23459989210355575,129,mfvi,trace,0.1968396297592281
36,380,360,0.2347990226868236,129,mfvi,trace,0.1968396297592281
37,390,370,0.2341451789889128,129,mfvi,trace,0.1968396297592281
38,400,380,0.23431716994879503,129,mfvi,trace,0.1968396297592281
39,410,390,0.23489614975957993,129,mfvi,trace,0.1968396297592281
40,420,400,0.23379972106551475,129,mfvi,trace,0.1968396297592281
41,430,410,0.23320174046908934,129,mfvi,trace,0.1968396297592281
42,440,420,0.23284750156352332,129,mfvi,trace,0.1968396297592281
43,450,430,0.23251445897580755,129,mfvi,trace,0.1968396297592281
44,460,440,0.23271981166670683,129,mfvi,trace,0.1968396297592281
45,470,450,0.23160554382330206,129,mfvi,trace,0.1968396297592281
46,480,460,0.23210416573168177,129,mfvi,trace,0.1968396297592281
47,490,470,0.23169847770391697,129,mfvi,trace,0.1968396297592281
48,500,480,0.23111676905300488,129,mfvi,trace,0.1968396297592281
49,510,490,0.2311153957915288,129,mfvi,trace,0.1968396297592281
50,520,500,0.23097038627481553,129,mfvi,trace,0.1968396297592281
51,530,510,0.23088713083994092,129,mfvi,trace,0.1968396297592281
52,540,520,0.23083755448908222,129,mfvi,trace,0.1968396297592281
53,550,530,0.23127106111863088,129,mfvi,trace,0.1968396297592281
54,560,540,0.2308861368794692,129,mfvi,trace,0.1968396297592281
55,570,550,0.23026861013281857,129,mfvi,trace,0.1968396297592281
56,580,560,0.23074182974091953,129,mfvi,trace,0.1968396297592281
57,590,570,0.23099825824559803,129,mfvi,trace,0.1968396297592281
58,600,580,0.2309478917655182,129,mfvi,trace,0.1968396297592281
59,610,590,0.22944265223376079,129,mfvi,trace,0.1968396297592281
60,620,600,0.2287898381464144,129,mfvi,trace,0.1968396297592281
61,630,610,0.22921440435553456,129,mfvi,trace,0.1968396297592281
62,640,620,0.22928776866500097,129,mfvi,trace,0.1968396297592281
63,650,630,0.22942472213124723,129,mfvi,trace,0.1968396297592281
64,660,640,0.22898579036154187,129,mfvi,trace,0.1968396297592281
65,670,650,0.22825373080193015,129,mfvi,trace,0.1968396297592281
66,680,660,0.22898581168518933,129,mfvi,trace,0.1968396297592281
67,690,670,0.2289209892865604,129,mfvi,trace,0.1968396297592281
68,700,680,0.22971644162899507,129,mfvi,trace,0.1968396297592281
69,710,690,0.22918153242503528,129,mfvi,trace,0.1968396297592281
70,720,700,0.22876005357005624,129,mfvi,trace,0.1968396297592281
71,730,710,0.22893954536009611,129,mfvi,trace,0.1968396297592281
72,740,720,0.2293232336851469,129,mfvi,trace,0.1968396297592281
73,750,730,0.22936660194094846,129,mfvi,trace,0.1968396297592281
74,760,740,0.2296202495085636,129,mfvi,trace,0.1968396297592281
75,770,750,0.22973433833656104,129,mfvi,trace,0.1968396297592281
76,780,760,0.23025586566225625,129,mfvi,trace,0.1968396297592281
77,790,770,0.22957622729852714,129,mfvi,trace,0.1968396297592281
78,800,780,0.2299715293180332,129,mfvi,trace,0.1968396297592281
79,810,790,0.23035874493317482,129,mfvi,trace,0.1968396297592281
80,820,800,0.23080198366578764,129,mfvi,trace,0.1968396297592281
81,830,810,0.23073712128876228,129,mfvi,trace,0.1968396297592281
82,840,820,0.23043802761330973,129,mfvi,trace,0.1968396297592281
83,850,830,0.23050089818154723,129,mfvi,trace,0.1968396297592281
84,860,840,0.23059470075356242,129,mfvi,trace,0.1968396297592281
85,870,850,0.23065116721469242,129,mfvi,trace,0.1968396297592281
86,880,860,0.23084957942416207,129,mfvi,trace,0.1968396297592281
87,890,870,0.2303214889697659,129,mfvi,trace,0.1968396297592281
88,900,880,0.23056223739480844,129,mfvi,trace,0.1968396297592281
89,910,890,0.22980040804807658,129,mfvi,trace,0.1968396297592281
90,920,900,0.22905199072072044,129,mfvi,trace,0.1968396297592281
91,930,910,0.22885276678945243,129,mfvi,trace,0.1968396297592281
92,940,920,0.22925691996439823,129,mfvi,trace,0.1968396297592281
93,950,930,0.22916367777406937,129,mfvi,trace,0.1968396297592281
94,960,940,0.22795029697419786,129,mfvi,trace,0.1968396297592281
95,970,950,0.2280958671466342,129,mfvi,trace,0.1968396297592281
96,980,960,0.22803321141406682,129,mfvi,trace,0.1968396297592281
97,990,970,0.22818400349964282,129,mfvi,trace,0.1968396297592281
98,1000,980,0.22804806065553376,129,mfvi,trace,0.1968396297592281
99,1010,990,0.22816569628438343,129,mfvi,trace,0.1968396297592281
100,1020,1000,0.2281476872280322,129,mfvi,trace,0.1968396297592281
