step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.2580745543170374,129,mfvi,trace,0.2021533249711095
1,30,10,0.2534058048923209,129,mfvi,trace,0.2021533249711095
2,40,20,0.250383572931113,129,mfvi,trace,0.2021533249711095
3,50,30,0.2515493106014455,129,mfvi,trace,0.2021533249711095
4,60,40,0.25074276379140037,129,mfvi,trace,0.2021533249711095
5,70,50,0.2512105068463499,129,mfvi,trace,0.2021533249711095
6,80,60,0.2516224404520839,129,mfvi,trace,0.2021533249711095
7,90,70,0.2527389513689224,129,mfvi,trace,0.2021533249711095
8,100,80,0.25637106515142266,129,mfvi,trace,0.2021533249711095
9,110,90,0.2572173148726821,129,mfvi,trace,0.2021533249711095
10,120,100,0.2581919083229323,129,mfvi,trace,0.2021533249711095
11,130,110,0.2559750811846731,129,mfvi,trace,0.2021533249711095
12,140,120,0.25485005357010915,129,mfvi,trace,0.2021533249711095
13,150,130,0.25857648167418473,129,mfvi,trace,0.2021533249711095
14,160,140,0.2598791316861312,129,mfvi,trace,0.2021533249711095
15,170,150,0.25828459616707206,129,mfvi,trace,0.2021533249711095
16,180,160,0.25639199571895765,129,mfvi,trace,0.2021533249711095
17,190,170,0.2530948670335888,129,mfvi,trace,0.2021533249711095
18,200,180,0.25258407673547534,129,mfvi,trace,0.2021533249711095
19,210,190,0.25413967155139316,129,mfvi,trace,0.2021533249711095
20,220,200,0.2545701320823743,129,mfvi,trace,0.2021533249711095
21,230,210,0.25353873401994714,129,mfvi,trace,0.2021533249711095
22,240,220,0.2509219231622408,129,mfvi,trace,0.2021533249711095
23,250,230,0.24842496037536163,129,mfvi,trace,0.2021533249711095
24,260,240,0.24797869387749324,129,mfvi,trace,0.2021533249711095
25,270,250,0.2479253171635059,129,mfvi,trace,0.2021533249711095
26,280,260,0.24667794746516153,129,mfvi,trace,0.2021533249711095
27,290,270,0.24464260643398258,129,mfvi,trace,0.2021533249711095
28,300,280,0.24480290421901146,129,mfvi,trace,0.2021533249711095
29,310,290,0.24455004919750067,129,mfvi,trace,0.2021533249711095
30,320,300,0.24385962078301832,129,mfvi,trace,0.2021533249711095
31,330,310,0.24256124387719072,129,mfvi,trace,0.2021533249711095
32,340,320,0.24348020926697,129,mfvi,trace,0.2021533249711095
33,350,330,0.24319161804210584,129,mfvi,trace,0.2021533249711095
34,360,340,0.24287497185409,129,mfvi,trace,0.2021533249711095
35,370,350,0.24265929851594395,129,mfvi,trace,0.2021533249711095
36,380,360,0.2412539871756009,129,mfvi,trace,0.2021533249711095
37,390,370,0.24076204498360512,129,mfvi,trace,0.2021533249711095
38,400,380,0.24001751645062283,129,mfvi,trace,0.2021533249711095
39,410,390,0.24185771902091527,129,mfvi,trace,0.2021533249711095
40,420,400,0.24131665003877686,129,mfvi,trace,0.2021533249711095
41,430,410,0.24141257071013308,129,mfvi,trace,0.2021533249711095
42,440,420,0.24136380087950224,129,mfvi,trace,0.2021533249711095
43,450,430,0.24159177741401403,129,mfvi,trace,0.2021533249711095
44,460,440,0.24056100001156153,129,mfvi,trace,0.2021533249711095
45,470,450,0.24037149795940865,129,mfvi,trace,0.2021533249711095
46,480,460,0.24014961157057907,129,mfvi,trace,0.2021533249711095
47,490,470,0.2400865932650655,129,mfvi,trace,0.2021533249711095
48,500,480,0.23884532619197305,129,mfvi,trace,0.2021533249711095
49,510,490,0.2393748062172845,129,mfvi,trace,0.2021533249711095
50,520,500,0.23907894142808772,129,mfvi,trace,0.2021533249711095
51,530,510,0.23818464230114628,129,mfvi,trace,0.2021533249711095
52,540,520,0.2387088990309379,129,mfvi,trace,0.2021533249711095
53,550,530,0.23873807643655212,129,mfvi,trace,0.2021533249711095
54,560,540,0.2384714814415709,129,mfvi,trace,0.2021533249711095
55,570,550,0.23778151489997074,129,mfvi,trace,0.2021533249711095
56,580,560,0.2374619007269903,129,mfvi,trace,0.2021533249711095
57,590,570,0.23762790552537175,129,mfvi,trace,0.2021533249711095
58,600,580,0.23735767733989035,129,mfvi,trace,0.2021533249711095
59,610,590,0.23716218779626844,129,mfvi,trace,0.2021533249711095
60,620,600,0.23773428000737504,129,mfvi,trace,0.2021533249711095
61,630,610,0.23694465293542183,129,mfvi,trace,0.2021533249711095
62,640,620,0.23673627204127382,129,mfvi,trace,0.2021533249711095
63,650,630,0.23696588790636092,129,mfvi,trace,0.2021533249711095
64,660,640,0.23670247468803005,129,mfvi,trace,0.2021533249711095
65,670,650,0.23699560954860008,129,mfvi,trace,0.2021533249711095
66,680,660,0.2371101652581559,129,mfvi,trace,0.2021533249711095
67,690,670,0.2369703798737302,129,mfvi,trace,0.2021533249711095
68,700,680,0.23693338042119033,129,mfvi,trace,0.2021533249711095
69,710,690,0.2366189971339738,129,mfvi,trace,0.2021533249711095
70,720,700,0.23580517812645677,129,mfvi,trace,0.2021533249711095
71,730,710,0.23611593004682044,129,mfvi,trace,0.2021533249711095
72,740,720,0.23600951922340443,129,mfvi,trace,0.2021533249711095
73,750,730,0.23565117145767597,129,mfvi,trace,0.2021533249711095
74,760,740,0.23492391969928264,129,mfvi,trace,0.2021533249711095
75,770,750,0.23458254352479535,129,mfvi,trace,0.2021533249711095
76,780,760,0.23475560762737915,129,mfvi,trace,0.2021533249711095
77,790,770,0.23500253489324321,129,mfvi,trace,0.2021533249711095
78,800,780,0.23500884084101495,129,mfvi,trace,0.2021533249711095
79,810,790,0.23516057927908537,129,mfvi,trace,0.2021533249711095
80,820,800,0.2358690505012792,129,mfvi,trace,0.2021533249711095
81,830,810,0.23546163725156483,129,mfvi,trace,0.2021533249711095
82,840,820,0.2352985864910529,129,mfvi,trace,0.2021533249711095
83,850,830,0.23465374049796756,129,mfvi,trace,0.2021533249711095
84,860,840,0.23464836141687628,129,mfvi,trace,0.2021533249711095
85,870,850,0.2350003636134155,129,mfvi,trace,0.2021533249711095
86,880,860,0.23479463475090845,129,mfvi,trace,0.2021533249711095
87,890,870,0.23381916381508916,129,mfvi,trace,0.2021533249711095
88,900,880,0.23356133763424974,129,mfvi,trace,0.2021533249711095
89,910,890,0.23333341471352748,129,mfvi,trace,0.2021533249711095
90,920,900,0.2331699227829889,129,mfvi,trace,0.2021533249711095
91,930,910,0.23267061532212227,129,mfvi,trace,0.2021533249711095
92,940,920,0.23313166042764333,129,mfvi,trace,0.2021533249711095
93,950,930,0.23374626083239278,129,mfvi,trace,0.2021533249711095
94,960,940,0.23386663617460487,129,mfvi,trace,0.2021533249711095
95,970,950,0.2333326822907584,129,mfvi,trace,0.2021533249711095
96,980,960,0.23400277734396124,129,mfvi,trace,0.2021533249711095
97,990,970,0.23420877438729745,129,mfvi,trace,0.2021533249711095
98,1000,980,0.23373406112102063,129,mfvi,trace,0.2021533249711095
99,1010,990,0.23300890415188535,129,mfvi,trace,0.2021533249711095
100,1020,1000,0.23287609240551616,129,mfvi,trace,0.2021533249711095
