step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
39,410,390,0.21229109676485494,129,mfvi,random,0.19683974138639407
40,420,400,0.2121765921349478,129,mfvi,random,0.19683974138639407
41,430,410,0.21189267533205342,129,mfvi,random,0.19683974138639407
42,440,420,0.2116539684101151,129,mfvi,random,0.19683974138639407
43,450,430,0.21110319880777506,129,mfvi,random,0.19683974138639407
44,460,440,0.2102037237271262,129,mfvi,random,0.19683974138639407
45,470,450,0.20990763640304394,129,mfvi,random,0.19683974138639407
46,480,460,0.2098845362447827,129,mfvi,random,0.19683974138639407
47,490,470,0.2091458050581878,129,mfvi,random,0.19683974138639407
48,500,480,0.20919036868738125,129,mfvi,random,0.19683974138639407
49,510,490,0.20924330046398737,129,mfvi,random,0.19683974138639407
50,520,500,0.20932080688577642,129,mfvi,random,0.19683974138639407
51,530,510,0.20872322760581175,129,mfvi,random,0.19683974138639407
52,540,520,0.20844649530814854,129,mfvi,random,0.19683974138639407
53,550,530,0.20837077267757587,129,mfvi,random,0.19683974138639407
54,560,540,0.2081970947766503,129,mfvi,random,0.19683974138639407
55,570,550,0.2083389478410122,129,mfvi,random,0.19683974138639407
56,580,560,0.20802948023882936,129,mfvi,random,0.19683974138639407
57,590,570,0.20788338781559124,129,mfvi,random,0.19683974138639407
58,600,580,0.20772196101023477,129,mfvi,random,0.19683974138639407
59,610,590,0.20758368512030273,129,mfvi,random,0.19683974138639407
60,620,600,0.20717819077879554,129,mfvi,random,0.19683974138639407
61,630,610,0.20686508662048317,129,mfvi,random,0.19683974138639407
62,640,620,0.20645105021000135,129,mfvi,random,0.19683974138639407
63,650,630,0.20635514602030766,129,mfvi,random,0.19683974138639407
64,660,640,0.206352779788794,129,mfvi,random,0.19683974138639407
65,670,650,0.20612698746388716,129,mfvi,random,0.19683974138639407
66,680,660,0.20585490092386677,129,mfvi,random,0.19683974138639407
67,690,670,0.20548336449926427,129,mfvi,random,0.19683974138639407
68,700,680,0.2053935104637559,129,mfvi,random,0.19683974138639407
69,710,690,0.20543519212652564,129,mfvi,random,0.19683974138639407
70,720,700,0.20529683872916188,129,mfvi,random,0.19683974138639407
71,730,710,0.20514036257980778,129,mfvi,random,0.19683974138639407
72,740,720,0.20502413872746178,129,mfvi,random,0.19683974138639407
73,750,730,0.20488849864011402,129,mfvi,random,0.19683974138639407
74,760,740,0.20477115418421976,129,mfvi,random,0.19683974138639407
75,770,750,0.204714788257346,129,mfvi,random,0.19683974138639407
76,780,760,0.20464707377504204,129,mfvi,random,0.19683974138639407
77,790,770,0.2044998901665353,129,mfvi,random,0.19683974138639407
78,800,780,0.2044857187670755,129,mfvi,random,0.19683974138639407
79,810,790,0.2043803277210774,129,mfvi,random,0.19683974138639407
80,820,800,0.20446977924622503,129,mfvi,random,0.19683974138639407
81,830,810,0.20453163197061353,129,mfvi,random,0.19683974138639407
82,840,820,0.2042828299426435,129,mfvi,random,0.19683974138639407
83,850,830,0.20417805160646552,129,mfvi,random,0.19683974138639407
84,860,840,0.20407710753612837,129,mfvi,random,0.19683974138639407
85,870,850,0.20387241098524708,129,mfvi,random,0.19683974138639407
86,880,860,0.2036220121404486,129,mfvi,random,0.19683974138639407
87,890,870,0.20361042957385556,129,mfvi,random,0.19683974138639407
88,900,880,0.20358145828205967,129,mfvi,random,0.19683974138639407
89,910,890,0.20357881996293228,129,mfvi,random,0.19683974138639407
90,920,900,0.20345605234147005,129,mfvi,random,0.19683974138639407
91,930,910,0.20332087911184257,129,mfvi,random,0.19683974138639407
92,940,920,0.2031648037923892,129,mfvi,random,0.19683974138639407
93,950,930,0.20316928603768458,129,mfvi,random,0.19683974138639407
94,960,940,0.2031990850473065,129,mfvi,random,0.19683974138639407
95,970,950,0.20312524038447316,129,mfvi,random,0.19683974138639407
96,980,960,0.20300284788642745,129,mfvi,random,0.19683974138639407
97,990,970,0.20288778215663333,129,mfvi,random,0.19683974138639407
98,1000,980,0.20277206116490137,129,mfvi,random,0.19683974138639407
99,1010,990,0.2027408145653583,129,mfvi,random,0.19683974138639407
100,1020,1000,0.20268398036953364,129,mfvi,random,0.19683974138639407
