step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5478,1.4999154296875,1,0.0005
1,30,10,0.6103,1.21537607421875,1,0.0005
2,40,20,0.6376,1.232866015625,1,0.0005
3,50,30,0.6846,1.08115087890625,1,0.0005
4,60,40,0.7,0.98810146484375,1,0.0005
5,70,50,0.681,1.15649892578125,1,0.0005
6,80,60,0.6738,1.18891220703125,1,0.0005
7,90,70,0.6956,1.021988671875,1,0.0005
8,100,80,0.711,1.07073056640625,1,0.0005
9,110,90,0.7184,0.9675361328125,1,0.0005
10,120,100,0.7153,1.1035509765625,1,0.0005
11,130,110,0.4605,1.4369818359375,1,0.0005
12,140,120,0.6723,0.97553046875,1,0.0005
13,150,130,0.7329,0.85638134765625,1,0.0005
14,160,140,0.708,0.94019296875,1,0.0005
15,170,150,0.7276,0.8695705078125,1,0.0005
16,180,160,0.7082,0.9402443359375,1,0.0005
17,190,170,0.7325,0.86489833984375,1,0.0005
18,200,180,0.734,0.84469736328125,1,0.0005
19,210,190,0.7399,0.82313251953125,1,0.0005
20,220,200,0.729,0.81040126953125,1,0.0005
21,230,210,0.7367,0.81135107421875,1,0.0005
22,240,220,0.7421,0.80600478515625,1,0.0005
23,250,230,0.7405,0.790812353515625,1,0.0005
24,260,240,0.6379,0.89314765625,1,0.0005
25,270,250,0.7445,0.7611701171875,1,0.0005
26,280,260,0.7407,0.765955029296875,1,0.0005
27,290,270,0.7391,0.780789404296875,1,0.0005
28,300,280,0.7437,0.770919482421875,1,0.0005
29,310,290,0.7553,0.733876708984375,1,0.0005
30,320,300,0.7467,0.783770458984375,1,0.0005
31,330,310,0.756,0.718416015625,1,0.0005
32,340,320,0.7564,0.70990166015625,1,0.0005
33,350,330,0.7716,0.699944287109375,1,0.0005
34,360,340,0.7751,0.6714470703125,1,0.0005
35,370,350,0.7641,0.717453564453125,1,0.0005
36,380,360,0.7762,0.674385009765625,1,0.0005
37,390,370,0.7621,0.6978482421875,1,0.0005
38,400,380,0.7642,0.6909263671875,1,0.0005
39,410,390,0.7634,0.692434033203125,1,0.0005
40,420,400,0.7662,0.6924046875,1,0.0005
41,430,410,0.7756,0.672289892578125,1,0.0005
42,440,420,0.764,0.695602978515625,1,0.0005
43,450,430,0.7518,0.747309814453125,1,0.0005
44,460,440,0.7788,0.64104619140625,1,0.0005
45,470,450,0.7471,0.68032353515625,1,0.0005
46,480,460,0.7676,0.6586990234375,1,0.0005
47,490,470,0.766,0.66814443359375,1,0.0005
48,500,480,0.7707,0.67666298828125,1,0.0005
49,510,490,0.7542,0.68360419921875,1,0.0005
50,520,500,0.7234,0.72510205078125,1,0.0005
51,530,510,0.7591,0.678313525390625,1,0.0005
52,540,520,0.7675,0.66007255859375,1,0.0005
53,550,530,0.7688,0.64421826171875,1,0.0005
54,560,540,0.7503,0.67364794921875,1,0.0005
55,570,550,0.7859,0.6171625,1,0.0005
56,580,560,0.7863,0.627635693359375,1,0.0005
57,590,570,0.7739,0.63285498046875,1,0.0005
58,600,580,0.7974,0.60523056640625,1,0.0005
59,610,590,0.7994,0.5869412109375,1,0.0005
60,620,600,0.7877,0.599849267578125,1,0.0005
61,630,610,0.7807,0.61945693359375,1,0.0005
62,640,620,0.7896,0.58060126953125,1,0.0005
63,650,630,0.7998,0.5727982421875,1,0.0005
64,660,640,0.7765,0.6299662109375,1,0.0005
65,670,650,0.7872,0.60149267578125,1,0.0005
66,680,660,0.7719,0.61849482421875,1,0.0005
67,690,670,0.7796,0.5992939453125,1,0.0005
68,700,680,0.7877,0.597825927734375,1,0.0005
69,710,690,0.794,0.57593564453125,1,0.0005
70,720,700,0.7804,0.601989208984375,1,0.0005
71,730,710,0.8007,0.58039423828125,1,0.0005
72,740,720,0.777,0.597500927734375,1,0.0005
73,750,730,0.7771,0.6011123046875,1,0.0005
74,760,740,0.7924,0.60048798828125,1,0.0005
75,770,750,0.7587,0.68623740234375,1,0.0005
76,780,760,0.8013,0.595508203125,1,0.0005
77,790,770,0.7716,0.611814111328125,1,0.0005
78,800,780,0.8025,0.557792919921875,1,0.0005
79,810,790,0.7928,0.570044091796875,1,0.0005
80,820,800,0.7955,0.568449267578125,1,0.0005
81,830,810,0.7908,0.572067529296875,1,0.0005
82,840,820,0.8063,0.541466357421875,1,0.0005
83,850,830,0.7854,0.581884326171875,1,0.0005
84,860,840,0.7911,0.5965556640625,1,0.0005
85,870,850,0.7972,0.55934228515625,1,0.0005
86,880,860,0.8109,0.545397705078125,1,0.0005
87,890,870,0.7976,0.5569529296875,1,0.0005
88,900,880,0.7898,0.59376591796875,1,0.0005
89,910,890,0.7781,0.58938623046875,1,0.0005
90,920,900,0.7902,0.573075537109375,1,0.0005
91,930,910,0.7956,0.57339814453125,1,0.0005
92,940,920,0.7843,0.563512744140625,1,0.0005
93,950,930,0.8104,0.554838330078125,1,0.0005
94,960,940,0.7983,0.56779208984375,1,0.0005
95,970,950,0.8009,0.54991279296875,1,0.0005
96,980,960,0.81,0.568764697265625,1,0.0005
97,990,970,0.7978,0.566079736328125,1,0.0005
98,1000,980,0.8083,0.545246142578125,1,0.0005
99,1010,990,0.8042,0.550554541015625,1,0.0005
100,1020,1000,0.8121,0.531258203125,1,0.0005
