step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5107,2.065505859375,2,0.0005
1,30,10,0.4854,2.0617384765625,2,0.0005
2,40,20,0.528,1.7935,2,0.0005
3,50,30,0.5412,1.53989482421875,2,0.0005
4,60,40,0.5586,1.37601591796875,2,0.0005
5,70,50,0.6133,1.2778279296875,2,0.0005
6,80,60,0.638,1.17109794921875,2,0.0005
7,90,70,0.6347,1.2432107421875,2,0.0005
8,100,80,0.6244,1.192280859375,2,0.0005
9,110,90,0.6405,1.2557486328125,2,0.0005
10,120,100,0.6387,1.29059931640625,2,1e-06
11,130,110,0.6503,1.15315166015625,2,1e-06
12,140,120,0.6664,1.05111455078125,2,1e-06
13,150,130,0.6699,0.99522841796875,2,1e-06
14,160,140,0.68,0.89991484375,2,1e-06
15,170,150,0.7025,0.89709970703125,2,1e-06
16,180,160,0.7059,0.86385576171875,2,1e-06
17,190,170,0.6998,0.89692177734375,2,1e-06
18,200,180,0.7147,0.878705859375,2,1e-06
19,210,190,0.7152,0.82746787109375,2,1e-06
20,220,200,0.7293,0.79629130859375,2,1e-06
21,230,210,0.712,0.87378515625,2,1e-06
22,240,220,0.7339,0.83681650390625,2,1e-06
23,250,230,0.7251,0.795841162109375,2,1e-06
24,260,240,0.6915,0.814476806640625,2,1e-06
25,270,250,0.7284,0.775572509765625,2,1e-06
26,280,260,0.7377,0.735511962890625,2,1e-06
27,290,270,0.7564,0.743064794921875,2,1e-06
28,300,280,0.7544,0.761424755859375,2,1e-06
29,310,290,0.7434,0.77937734375,2,1e-06
30,320,300,0.755,0.743276123046875,2,0.0005
31,330,310,0.7731,0.69530380859375,2,0.0005
32,340,320,0.7692,0.711139599609375,2,0.0005
33,350,330,0.7707,0.717085888671875,2,0.0005
34,360,340,0.7792,0.654524267578125,2,0.0005
35,370,350,0.7754,0.690653125,2,0.0005
36,380,360,0.7842,0.654415625,2,0.0005
37,390,370,0.7742,0.692680322265625,2,0.0005
38,400,380,0.7753,0.669993359375,2,0.0005
39,410,390,0.7804,0.67375068359375,2,0.0005
40,420,400,0.7847,0.6751583984375,2,0.0005
41,430,410,0.7754,0.667808154296875,2,0.0005
42,440,420,0.7857,0.65408310546875,2,0.0005
43,450,430,0.7805,0.7000310546875,2,0.0005
44,460,440,0.7811,0.655746337890625,2,0.0005
45,470,450,0.7823,0.66233056640625,2,0.0005
46,480,460,0.7852,0.653226953125,2,0.0005
47,490,470,0.7777,0.68814208984375,2,0.0005
48,500,480,0.7845,0.674609423828125,2,0.0005
49,510,490,0.7862,0.68195791015625,2,0.0005
50,520,500,0.7584,0.7037001953125,2,0.0005
51,530,510,0.7816,0.644326904296875,2,0.0005
52,540,520,0.7713,0.674269970703125,2,0.0005
53,550,530,0.7914,0.639517138671875,2,0.0005
54,560,540,0.7833,0.640371923828125,2,0.0005
55,570,550,0.7971,0.618458447265625,2,0.0005
56,580,560,0.7933,0.617194873046875,2,0.0005
57,590,570,0.7965,0.61854697265625,2,0.0005
58,600,580,0.7902,0.617836376953125,2,0.0005
59,610,590,0.7967,0.620497265625,2,0.0005
60,620,600,0.801,0.61291611328125,2,0.0005
61,630,610,0.8025,0.58807041015625,2,0.0005
62,640,620,0.8077,0.58781923828125,2,0.0005
63,650,630,0.8052,0.577943701171875,2,0.0005
64,660,640,0.8086,0.575757958984375,2,0.0005
65,670,650,0.8076,0.568040576171875,2,0.0005
66,680,660,0.8006,0.580542431640625,2,0.0005
67,690,670,0.8056,0.58527490234375,2,0.0005
68,700,680,0.8097,0.5832751953125,2,0.0005
69,710,690,0.8115,0.57322880859375,2,0.0005
70,720,700,0.8078,0.569339990234375,2,0.0005
71,730,710,0.7979,0.623120703125,2,0.0005
72,740,720,0.8184,0.539203125,2,0.0005
73,750,730,0.8132,0.557349755859375,2,0.0005
74,760,740,0.8151,0.5482615234375,2,0.0005
75,770,750,0.7791,0.6083546875,2,0.0005
76,780,760,0.7967,0.5669001953125,2,0.0005
77,790,770,0.7956,0.56321298828125,2,0.0005
78,800,780,0.8058,0.552325927734375,2,0.0005
79,810,790,0.8161,0.535743798828125,2,0.0005
80,820,800,0.8103,0.557212646484375,2,0.0005
81,830,810,0.8129,0.543384765625,2,0.0005
82,840,820,0.8201,0.53983251953125,2,0.0005
83,850,830,0.8142,0.55175986328125,2,0.0005
84,860,840,0.8222,0.53323662109375,2,0.0005
85,870,850,0.8121,0.5578619140625,2,0.0005
86,880,860,0.8196,0.533200048828125,2,0.0005
87,890,870,0.8265,0.531780615234375,2,0.0005
88,900,880,0.8215,0.53242451171875,2,0.0005
89,910,890,0.8172,0.550076904296875,2,0.0005
90,920,900,0.8207,0.528087841796875,2,0.0005
91,930,910,0.8177,0.537054345703125,2,0.0005
92,940,920,0.8265,0.523370458984375,2,0.0005
93,950,930,0.8221,0.539705419921875,2,0.0005
94,960,940,0.8203,0.540177197265625,2,0.0005
95,970,950,0.8216,0.53159052734375,2,0.0005
96,980,960,0.8182,0.527217041015625,2,0.0005
97,990,970,0.8199,0.542248486328125,2,0.0005
98,1000,980,0.8208,0.53235166015625,2,0.0005
99,1010,990,0.8186,0.5290560546875,2,0.0005
100,1020,1000,0.8166,0.540418310546875,2,0.0005
