step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5478,1.4999154296875,1,0.0005
1,30,10,0.6057,1.201782421875,1,0.0005
2,40,20,0.6206,1.2899560546875,1,0.0005
3,50,30,0.6483,1.17575458984375,1,0.0005
4,60,40,0.6597,1.12013125,1,0.0005
5,70,50,0.6636,1.0670291015625,1,0.0005
6,80,60,0.6688,1.05989873046875,1,0.0005
7,90,70,0.6456,1.047010546875,1,0.0005
8,100,80,0.6867,1.02268544921875,1,0.0005
9,110,90,0.6613,1.01386865234375,1,0.0005
10,120,100,0.6997,0.8729669921875,1,0.0005
11,130,110,0.4123,1.53076875,1,0.0005
12,140,120,0.6988,0.87146162109375,1,0.0005
13,150,130,0.6958,0.827910546875,1,0.0005
14,160,140,0.7053,0.85705537109375,1,0.0005
15,170,150,0.7213,0.82742724609375,1,0.0005
16,180,160,0.7039,0.92456982421875,1,0.0005
17,190,170,0.7176,0.85720185546875,1,0.0005
18,200,180,0.6871,0.86961083984375,1,0.0005
19,210,190,0.6892,0.90452392578125,1,0.0005
20,220,200,0.7023,0.89315400390625,1,0.0005
21,230,210,0.713,0.85034873046875,1,0.0005
22,240,220,0.7139,0.84969033203125,1,0.0005
23,250,230,0.6806,0.90262451171875,1,0.0005
24,260,240,0.5821,1.00838818359375,1,0.0005
25,270,250,0.6993,0.83869736328125,1,0.0005
26,280,260,0.6994,0.87780810546875,1,0.0005
27,290,270,0.695,0.83801025390625,1,0.0005
28,300,280,0.7058,0.87976884765625,1,0.0005
29,310,290,0.7176,0.824336328125,1,0.0005
30,320,300,0.7109,0.825767578125,1,0.0005
31,330,310,0.7325,0.802401806640625,1,0.0005
32,340,320,0.7383,0.76904345703125,1,0.0005
33,350,330,0.7287,0.7967626953125,1,0.0005
34,360,340,0.7231,0.778114990234375,1,0.0005
35,370,350,0.7343,0.78408779296875,1,0.0005
36,380,360,0.7327,0.8023548828125,1,0.0005
37,390,370,0.7326,0.79954296875,1,0.0005
38,400,380,0.675,0.82190947265625,1,0.0005
39,410,390,0.7392,0.7631748046875,1,0.0005
40,420,400,0.7164,0.797837939453125,1,0.0005
41,430,410,0.7416,0.7313138671875,1,0.0005
42,440,420,0.751,0.7243638671875,1,0.0005
43,450,430,0.7263,0.781001708984375,1,0.0005
44,460,440,0.736,0.7650763671875,1,0.0005
45,470,450,0.7267,0.76829453125,1,0.0005
46,480,460,0.7374,0.768037646484375,1,0.0005
47,490,470,0.7377,0.741224658203125,1,0.0005
48,500,480,0.7454,0.732116015625,1,0.0005
49,510,490,0.7406,0.759791455078125,1,0.0005
50,520,500,0.7409,0.748089111328125,1,0.0005
51,530,510,0.7432,0.70652783203125,1,0.0005
52,540,520,0.748,0.7356119140625,1,0.0005
53,550,530,0.7204,0.76370654296875,1,0.0005
54,560,540,0.7337,0.755453759765625,1,0.0005
55,570,550,0.6964,0.8208037109375,1,0.0005
56,580,560,0.7078,0.783671875,1,0.0005
57,590,570,0.7302,0.737816650390625,1,0.0005
58,600,580,0.7567,0.696633837890625,1,0.0005
59,610,590,0.7622,0.679242138671875,1,0.0005
60,620,600,0.7586,0.674505908203125,1,0.0005
61,630,610,0.7462,0.713379833984375,1,0.0005
62,640,620,0.7629,0.68318408203125,1,0.0005
63,650,630,0.7578,0.666909375,1,0.0005
64,660,640,0.7475,0.71026787109375,1,0.0005
65,670,650,0.754,0.6795896484375,1,0.0005
66,680,660,0.761,0.689438232421875,1,0.0005
67,690,670,0.7335,0.69696640625,1,0.0005
68,700,680,0.7462,0.708893505859375,1,0.0005
69,710,690,0.7508,0.678661669921875,1,0.0005
70,720,700,0.741,0.703380908203125,1,0.0005
71,730,710,0.7428,0.687134033203125,1,0.0005
72,740,720,0.743,0.678174072265625,1,0.0005
73,750,730,0.7618,0.656956298828125,1,0.0005
74,760,740,0.7699,0.666574169921875,1,0.0005
75,770,750,0.7288,0.739798974609375,1,0.0005
76,780,760,0.7707,0.6596404296875,1,0.0005
77,790,770,0.7528,0.6782986328125,1,0.0005
78,800,780,0.7475,0.65941337890625,1,0.0005
79,810,790,0.7683,0.632423291015625,1,0.0005
80,820,800,0.7656,0.6443349609375,1,0.0005
81,830,810,0.7539,0.666151025390625,1,0.0005
82,840,820,0.7665,0.6304349609375,1,0.0005
83,850,830,0.7743,0.6186400390625,1,0.0005
84,860,840,0.7622,0.635212548828125,1,0.0005
85,870,850,0.7768,0.6313359375,1,0.0005
86,880,860,0.7767,0.63450224609375,1,0.0005
87,890,870,0.7791,0.61139970703125,1,0.0005
88,900,880,0.775,0.64162939453125,1,0.0005
89,910,890,0.7483,0.642265625,1,0.0005
90,920,900,0.7658,0.62702919921875,1,0.0005
91,930,910,0.7609,0.636731640625,1,0.0005
92,940,920,0.7664,0.643780908203125,1,0.0005
93,950,930,0.7699,0.631212646484375,1,0.0005
94,960,940,0.7726,0.6421916015625,1,0.0005
95,970,950,0.7683,0.62991953125,1,0.0005
96,980,960,0.7749,0.62028544921875,1,0.0005
97,990,970,0.7767,0.6094734375,1,0.0005
98,1000,980,0.7672,0.637557373046875,1,0.0005
99,1010,990,0.7742,0.6213375,1,0.0005
100,1020,1000,0.7782,0.58851064453125,1,0.0005
