step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5664,1.5675400390625,1,0.0005
1,30,10,0.599,1.30484921875,1,0.0005
2,40,20,0.5957,1.28693984375,1,0.0005
3,50,30,0.6604,1.12277314453125,1,0.0005
4,60,40,0.6588,1.10583505859375,1,0.0005
5,70,50,0.6567,1.0490287109375,1,0.0005
6,80,60,0.6522,1.12083173828125,1,0.0005
7,90,70,0.6679,1.0328498046875,1,0.0005
8,100,80,0.6832,0.97499677734375,1,0.0005
9,110,90,0.6961,1.01457138671875,1,0.0005
10,120,100,0.699,0.97295859375,1,0.0001
11,130,110,0.6781,1.03619150390625,1,0.0001
12,140,120,0.6942,0.96182939453125,1,0.0001
13,150,130,0.6922,0.87877265625,1,0.0001
14,160,140,0.7099,0.838389453125,1,0.0001
15,170,150,0.6959,0.916473828125,1,0.0001
16,180,160,0.7212,0.91853935546875,1,0.0001
17,190,170,0.7462,0.8336751953125,1,0.0001
18,200,180,0.7355,0.80020302734375,1,0.0001
19,210,190,0.7512,0.765053857421875,1,0.0001
20,220,200,0.7378,0.802055078125,1,0.0001
21,230,210,0.7462,0.79561240234375,1,0.0001
22,240,220,0.7542,0.7371833984375,1,0.0001
23,250,230,0.7489,0.756878857421875,1,0.0001
24,260,240,0.6006,1.1626763671875,1,0.0001
25,270,250,0.7367,0.78135546875,1,0.0001
26,280,260,0.7379,0.783000537109375,1,0.0001
27,290,270,0.7368,0.744406298828125,1,0.0001
28,300,280,0.7536,0.740360888671875,1,0.0001
29,310,290,0.7618,0.666961328125,1,0.0001
30,320,300,0.7686,0.65602841796875,1,0.0001
31,330,310,0.7767,0.66950625,1,0.0001
32,340,320,0.7735,0.66563583984375,1,0.0001
33,350,330,0.7761,0.6506427734375,1,0.0001
34,360,340,0.762,0.691371337890625,1,0.0001
35,370,350,0.7663,0.63552470703125,1,0.0001
36,380,360,0.7692,0.69378623046875,1,0.0001
37,390,370,0.7795,0.62527529296875,1,0.0001
38,400,380,0.7802,0.6342634765625,1,0.0001
39,410,390,0.7793,0.6306359375,1,0.0001
40,420,400,0.7744,0.63914462890625,1,0.0001
41,430,410,0.7745,0.61380302734375,1,0.0001
42,440,420,0.7873,0.592722265625,1,0.0001
43,450,430,0.7792,0.623285205078125,1,0.0001
44,460,440,0.7811,0.61971630859375,1,0.0001
45,470,450,0.7706,0.62908173828125,1,0.0001
46,480,460,0.7892,0.586189111328125,1,0.0001
47,490,470,0.7887,0.587000439453125,1,0.0001
48,500,480,0.7878,0.59474580078125,1,0.0001
49,510,490,0.7929,0.579911328125,1,0.0001
50,520,500,0.7578,0.731560595703125,1,0.0001
51,530,510,0.7838,0.587773193359375,1,0.0001
52,540,520,0.784,0.60116943359375,1,0.0001
53,550,530,0.7859,0.597497802734375,1,0.0001
54,560,540,0.7891,0.56604013671875,1,0.0001
55,570,550,0.788,0.578022705078125,1,0.0001
56,580,560,0.7864,0.57575390625,1,0.0001
57,590,570,0.7966,0.603906298828125,1,0.0001
58,600,580,0.7908,0.5719953125,1,0.0001
59,610,590,0.7913,0.578924462890625,1,0.0001
60,620,600,0.7902,0.58931962890625,1,0.001
61,630,610,0.7933,0.558536474609375,1,0.001
62,640,620,0.7932,0.5595373046875,1,0.001
63,650,630,0.7969,0.550388330078125,1,0.001
64,660,640,0.7931,0.56124580078125,1,0.001
65,670,650,0.7975,0.545490234375,1,0.001
66,680,660,0.7966,0.544936181640625,1,0.001
67,690,670,0.7971,0.564240087890625,1,0.001
68,700,680,0.7994,0.5279625,1,0.001
69,710,690,0.7958,0.53880693359375,1,0.001
70,720,700,0.7945,0.57399931640625,1,0.001
71,730,710,0.7967,0.564441552734375,1,0.001
72,740,720,0.7989,0.54754306640625,1,0.001
73,750,730,0.8103,0.512744580078125,1,0.001
74,760,740,0.7973,0.54335478515625,1,0.001
75,770,750,0.7324,0.7981359375,1,0.001
76,780,760,0.7731,0.636814599609375,1,0.001
77,790,770,0.7922,0.5558294921875,1,0.001
78,800,780,0.802,0.53251611328125,1,0.001
79,810,790,0.7947,0.535092822265625,1,0.001
80,820,800,0.7929,0.56324306640625,1,0.001
81,830,810,0.7941,0.569403271484375,1,0.001
82,840,820,0.8028,0.530456982421875,1,0.001
83,850,830,0.7999,0.54087451171875,1,0.001
84,860,840,0.8041,0.52622734375,1,0.001
85,870,850,0.8048,0.52563232421875,1,0.001
86,880,860,0.8108,0.517686669921875,1,0.001
87,890,870,0.8058,0.52640302734375,1,0.001
88,900,880,0.7939,0.549909130859375,1,0.001
89,910,890,0.8055,0.526740869140625,1,0.001
90,920,900,0.8067,0.521934765625,1,0.0001
91,930,910,0.8082,0.513366162109375,1,0.0001
92,940,920,0.8074,0.529796728515625,1,0.0001
93,950,930,0.7995,0.525280029296875,1,0.0001
94,960,940,0.8172,0.505422802734375,1,0.0001
95,970,950,0.7995,0.516007666015625,1,0.0001
96,980,960,0.8055,0.53308251953125,1,0.0001
97,990,970,0.8101,0.508300146484375,1,0.0001
98,1000,980,0.8091,0.50945830078125,1,0.0001
99,1010,990,0.8071,0.509768994140625,1,0.0001
100,1020,1000,0.8133,0.4992267578125,1,0.0001
