step,labels,labels_from_pool,labels_after,test_rmse,K,inference_method,acquisition,pool_ood_ratio,ood_in_batch_rate,ood_cum_count,ood_cum_rate,upper_bound_rmse
0,20,0,30,0.3104496015106558,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
1,30,10,40,0.30070878185442973,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
2,40,20,50,0.3002206870578708,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
3,50,30,60,0.2826603699948491,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
4,60,40,70,0.2694986030952897,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
5,70,50,80,0.2620160065631726,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
6,80,60,90,0.25965761147193916,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
7,90,70,100,0.25890584452291726,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
8,100,80,110,0.25457273104286915,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
9,110,90,120,0.2534516314648369,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
10,120,100,130,0.2519836633624539,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
11,130,110,140,0.2499139402655692,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
12,140,120,150,0.24659030261498524,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
13,150,130,160,0.24847113569474724,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
14,160,140,170,0.2456386168299378,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
15,170,150,180,0.24012859713924642,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
16,180,160,190,0.23714167047357998,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
17,190,170,200,0.2389561957275067,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
18,200,180,210,0.2375365822977326,129,analytic,random,0.0,0.0,0,0.0,0.19055489233338382
