step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.2580745543170374,129,analytic,trace,0.20215376578122715
1,30,10,0.2574392942702706,129,analytic,trace,0.20215376578122715
2,40,20,0.25362971479415125,129,analytic,trace,0.20215376578122715
3,50,30,0.24792964011048074,129,analytic,trace,0.20215376578122715
4,60,40,0.24414048249995843,129,analytic,trace,0.20215376578122715
5,70,50,0.24262036920812624,129,analytic,trace,0.20215376578122715
6,80,60,0.24394973787519222,129,analytic,trace,0.20215376578122715
7,90,70,0.2471133046834235,129,analytic,trace,0.20215376578122715
8,100,80,0.24682086036106227,129,analytic,trace,0.20215376578122715
9,110,90,0.24624437850499756,129,analytic,trace,0.20215376578122715
10,120,100,0.24733764008562262,129,analytic,trace,0.20215376578122715
11,130,110,0.24563175881286198,129,analytic,trace,0.20215376578122715
12,140,120,0.24755292600144116,129,analytic,trace,0.20215376578122715
13,150,130,0.24878823512678408,129,analytic,trace,0.20215376578122715
14,160,140,0.25066248161122956,129,analytic,trace,0.20215376578122715
15,170,150,0.24971851340559434,129,analytic,trace,0.20215376578122715
16,180,160,0.25112850762856453,129,analytic,trace,0.20215376578122715
17,190,170,0.24814283822843347,129,analytic,trace,0.20215376578122715
18,200,180,0.24715080519353463,129,analytic,trace,0.20215376578122715
19,210,190,0.24724817523340795,129,analytic,trace,0.20215376578122715
20,220,200,0.2464195363412264,129,analytic,trace,0.20215376578122715
21,230,210,0.2442928250583713,129,analytic,trace,0.20215376578122715
22,240,220,0.2457537631642189,129,analytic,trace,0.20215376578122715
23,250,230,0.24647268444938783,129,analytic,trace,0.20215376578122715
24,260,240,0.244375009990409,129,analytic,trace,0.20215376578122715
25,270,250,0.2436827932188432,129,analytic,trace,0.20215376578122715
26,280,260,0.24252479536572646,129,analytic,trace,0.20215376578122715
27,290,270,0.24261031640266248,129,analytic,trace,0.20215376578122715
28,300,280,0.2420994295512951,129,analytic,trace,0.20215376578122715
29,310,290,0.2423882031280091,129,analytic,trace,0.20215376578122715
30,320,300,0.24378858869225709,129,analytic,trace,0.20215376578122715
31,330,310,0.24319948850879086,129,analytic,trace,0.20215376578122715
32,340,320,0.24179885146607397,129,analytic,trace,0.20215376578122715
33,350,330,0.24177266892165458,129,analytic,trace,0.20215376578122715
34,360,340,0.24161501895124918,129,analytic,trace,0.20215376578122715
35,370,350,0.2418163688628212,129,analytic,trace,0.20215376578122715
36,380,360,0.24144115847927108,129,analytic,trace,0.20215376578122715
37,390,370,0.24106747061896386,129,analytic,trace,0.20215376578122715
38,400,380,0.24130627986673905,129,analytic,trace,0.20215376578122715
39,410,390,0.24052083784466577,129,analytic,trace,0.20215376578122715
40,420,400,0.2406085627502687,129,analytic,trace,0.20215376578122715
41,430,410,0.24086441012009224,129,analytic,trace,0.20215376578122715
42,440,420,0.2412850120319329,129,analytic,trace,0.20215376578122715
43,450,430,0.2406777438135639,129,analytic,trace,0.20215376578122715
44,460,440,0.24043905152865663,129,analytic,trace,0.20215376578122715
45,470,450,0.23998821992573927,129,analytic,trace,0.20215376578122715
46,480,460,0.24017033953464675,129,analytic,trace,0.20215376578122715
47,490,470,0.23867453200239547,129,analytic,trace,0.20215376578122715
48,500,480,0.23872805445605885,129,analytic,trace,0.20215376578122715
49,510,490,0.23891258575640695,129,analytic,trace,0.20215376578122715
50,520,500,0.23832627648352164,129,analytic,trace,0.20215376578122715
51,530,510,0.2383121189021343,129,analytic,trace,0.20215376578122715
52,540,520,0.23792872488415517,129,analytic,trace,0.20215376578122715
53,550,530,0.2372166484065779,129,analytic,trace,0.20215376578122715
54,560,540,0.2370484193682801,129,analytic,trace,0.20215376578122715
55,570,550,0.23663365838622788,129,analytic,trace,0.20215376578122715
56,580,560,0.2361033771200658,129,analytic,trace,0.20215376578122715
57,590,570,0.23638349816162083,129,analytic,trace,0.20215376578122715
58,600,580,0.23567296842632376,129,analytic,trace,0.20215376578122715
59,610,590,0.23562944500117658,129,analytic,trace,0.20215376578122715
60,620,600,0.23558842139815572,129,analytic,trace,0.20215376578122715
61,630,610,0.23495923017355586,129,analytic,trace,0.20215376578122715
62,640,620,0.23465874490949618,129,analytic,trace,0.20215376578122715
63,650,630,0.23474822366873194,129,analytic,trace,0.20215376578122715
64,660,640,0.23471500338176082,129,analytic,trace,0.20215376578122715
65,670,650,0.23457852621443742,129,analytic,trace,0.20215376578122715
66,680,660,0.2343716770597772,129,analytic,trace,0.20215376578122715
67,690,670,0.23441632968929446,129,analytic,trace,0.20215376578122715
68,700,680,0.23473175972466423,129,analytic,trace,0.20215376578122715
69,710,690,0.23535375841817888,129,analytic,trace,0.20215376578122715
70,720,700,0.23512757300226936,129,analytic,trace,0.20215376578122715
71,730,710,0.23440783103386287,129,analytic,trace,0.20215376578122715
72,740,720,0.23400950668455758,129,analytic,trace,0.20215376578122715
73,750,730,0.23420540739180745,129,analytic,trace,0.20215376578122715
74,760,740,0.23415186253062883,129,analytic,trace,0.20215376578122715
75,770,750,0.2338365377078345,129,analytic,trace,0.20215376578122715
76,780,760,0.23370491710969626,129,analytic,trace,0.20215376578122715
77,790,770,0.23379276639192134,129,analytic,trace,0.20215376578122715
78,800,780,0.23379927204628975,129,analytic,trace,0.20215376578122715
79,810,790,0.23354369237896364,129,analytic,trace,0.20215376578122715
80,820,800,0.23282245154905593,129,analytic,trace,0.20215376578122715
81,830,810,0.2328902030564779,129,analytic,trace,0.20215376578122715
82,840,820,0.23234949765923746,129,analytic,trace,0.20215376578122715
83,850,830,0.23254484404558942,129,analytic,trace,0.20215376578122715
84,860,840,0.23214994859532598,129,analytic,trace,0.20215376578122715
85,870,850,0.23223888016638708,129,analytic,trace,0.20215376578122715
86,880,860,0.23251562447500168,129,analytic,trace,0.20215376578122715
87,890,870,0.23237173041002643,129,analytic,trace,0.20215376578122715
88,900,880,0.23226469737873964,129,analytic,trace,0.20215376578122715
89,910,890,0.2321916638253837,129,analytic,trace,0.20215376578122715
90,920,900,0.23221319676107988,129,analytic,trace,0.20215376578122715
91,930,910,0.23223938476481007,129,analytic,trace,0.20215376578122715
92,940,920,0.2325499988241776,129,analytic,trace,0.20215376578122715
93,950,930,0.232097696714794,129,analytic,trace,0.20215376578122715
94,960,940,0.2318905613039802,129,analytic,trace,0.20215376578122715
95,970,950,0.23172138400390996,129,analytic,trace,0.20215376578122715
96,980,960,0.23141969069676743,129,analytic,trace,0.20215376578122715
97,990,970,0.2312880986352573,129,analytic,trace,0.20215376578122715
98,1000,980,0.23111296615508184,129,analytic,trace,0.20215376578122715
99,1010,990,0.23106467447245696,129,analytic,trace,0.20215376578122715
100,1020,1000,0.2306641438664124,129,analytic,trace,0.20215376578122715
