step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
86,880,860,0.22382470819817907,129,vi_full,trace,0.19916678856669037
87,890,870,0.22391891973923841,129,vi_full,trace,0.19916678856669037
88,900,880,0.22367343312852334,129,vi_full,trace,0.19916678856669037
89,910,890,0.223422213200842,129,vi_full,trace,0.19916678856669037
90,920,900,0.22353164537571632,129,vi_full,trace,0.19916678856669037
91,930,910,0.22349801409562345,129,vi_full,trace,0.19916678856669037
92,940,920,0.22324003512195117,129,vi_full,trace,0.19916678856669037
93,950,930,0.2231496616272922,129,vi_full,trace,0.19916678856669037
94,960,940,0.2229658702512001,129,vi_full,trace,0.19916678856669037
95,970,950,0.22309603497218974,129,vi_full,trace,0.19916678856669037
96,980,960,0.2227765902865189,129,vi_full,trace,0.19916678856669037
97,990,970,0.22268155557951472,129,vi_full,trace,0.19916678856669037
98,1000,980,0.22265486841676627,129,vi_full,trace,0.19916678856669037
99,1010,990,0.22275346561908413,129,vi_full,trace,0.19916678856669037
100,1020,1000,0.22273842781738964,129,vi_full,trace,0.19916678856669037
