step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
0,20,0,0.27178847401862904,129,analytic,trace,0.19683964216224967
1,30,10,0.27219874761490914,129,analytic,trace,0.19683964216224967
2,40,20,0.2659992492206275,129,analytic,trace,0.19683964216224967
3,50,30,0.2646691810366764,129,analytic,trace,0.19683964216224967
4,60,40,0.26535043714338874,129,analytic,trace,0.19683964216224967
5,70,50,0.2514247002241675,129,analytic,trace,0.19683964216224967
6,80,60,0.2507161714624976,129,analytic,trace,0.19683964216224967
7,90,70,0.24568510714937525,129,analytic,trace,0.19683964216224967
8,100,80,0.24833085368239083,129,analytic,trace,0.19683964216224967
9,110,90,0.24537144992337637,129,analytic,trace,0.19683964216224967
10,120,100,0.2409102408380038,129,analytic,trace,0.19683964216224967
11,130,110,0.24149396666894185,129,analytic,trace,0.19683964216224967
12,140,120,0.23991207292334207,129,analytic,trace,0.19683964216224967
13,150,130,0.2336924540628933,129,analytic,trace,0.19683964216224967
14,160,140,0.23277500746764568,129,analytic,trace,0.19683964216224967
15,170,150,0.23340758677151005,129,analytic,trace,0.19683964216224967
16,180,160,0.2337725799588673,129,analytic,trace,0.19683964216224967
17,190,170,0.23327836150254594,129,analytic,trace,0.19683964216224967
18,200,180,0.23175335842361594,129,analytic,trace,0.19683964216224967
19,210,190,0.23238205803899212,129,analytic,trace,0.19683964216224967
20,220,200,0.23087140672961756,129,analytic,trace,0.19683964216224967
21,230,210,0.230661921163854,129,analytic,trace,0.19683964216224967
22,240,220,0.22924096688514795,129,analytic,trace,0.19683964216224967
23,250,230,0.22879572843819113,129,analytic,trace,0.19683964216224967
24,260,240,0.22818475244853675,129,analytic,trace,0.19683964216224967
25,270,250,0.22824258527797786,129,analytic,trace,0.19683964216224967
26,280,260,0.22708139931324736,129,analytic,trace,0.19683964216224967
27,290,270,0.22713072063860604,129,analytic,trace,0.19683964216224967
28,300,280,0.2265220330239699,129,analytic,trace,0.19683964216224967
29,310,290,0.22670044292041536,129,analytic,trace,0.19683964216224967
30,320,300,0.22596027720597264,129,analytic,trace,0.19683964216224967
31,330,310,0.22561812879080106,129,analytic,trace,0.19683964216224967
32,340,320,0.22595409690078647,129,analytic,trace,0.19683964216224967
33,350,330,0.22657410530621652,129,analytic,trace,0.19683964216224967
34,360,340,0.22675230196254348,129,analytic,trace,0.19683964216224967
35,370,350,0.2264080508037424,129,analytic,trace,0.19683964216224967
36,380,360,0.2261171376984449,129,analytic,trace,0.19683964216224967
37,390,370,0.22551860805291657,129,analytic,trace,0.19683964216224967
38,400,380,0.22511221160234732,129,analytic,trace,0.19683964216224967
39,410,390,0.22491518583748965,129,analytic,trace,0.19683964216224967
40,420,400,0.22404169838935675,129,analytic,trace,0.19683964216224967
41,430,410,0.22474906797290062,129,analytic,trace,0.19683964216224967
42,440,420,0.22445517804926,129,analytic,trace,0.19683964216224967
43,450,430,0.22525375230989494,129,analytic,trace,0.19683964216224967
44,460,440,0.2248503299940596,129,analytic,trace,0.19683964216224967
45,470,450,0.22559985143778352,129,analytic,trace,0.19683964216224967
46,480,460,0.22520366216632667,129,analytic,trace,0.19683964216224967
47,490,470,0.22526824287946137,129,analytic,trace,0.19683964216224967
48,500,480,0.22463862037865392,129,analytic,trace,0.19683964216224967
49,510,490,0.22422508701846344,129,analytic,trace,0.19683964216224967
50,520,500,0.22428556278074388,129,analytic,trace,0.19683964216224967
51,530,510,0.22382163221385684,129,analytic,trace,0.19683964216224967
52,540,520,0.22363824024526752,129,analytic,trace,0.19683964216224967
53,550,530,0.22374243833242163,129,analytic,trace,0.19683964216224967
54,560,540,0.2237111305274617,129,analytic,trace,0.19683964216224967
55,570,550,0.22369727032308642,129,analytic,trace,0.19683964216224967
