step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
76,780,760,0.24792145697402837,129,vi,trace,0.19916680695383832
77,790,770,0.24809408261408614,129,vi,trace,0.19916680695383832
78,800,780,0.2481026733500417,129,vi,trace,0.19916680695383832
79,810,790,0.24743242054018508,129,vi,trace,0.19916680695383832
80,820,800,0.24761448780374806,129,vi,trace,0.19916680695383832
81,830,810,0.2469853985752498,129,vi,trace,0.19916680695383832
82,840,820,0.24702728689104367,129,vi,trace,0.19916680695383832
83,850,830,0.24658822346804196,129,vi,trace,0.19916680695383832
84,860,840,0.24636143179914546,129,vi,trace,0.19916680695383832
85,870,850,0.24627594446131457,129,vi,trace,0.19916680695383832
86,880,860,0.24655400413119435,129,vi,trace,0.19916680695383832
87,890,870,0.24551336322782413,129,vi,trace,0.19916680695383832
88,900,880,0.2455232176202996,129,vi,trace,0.19916680695383832
89,910,890,0.24542302446490225,129,vi,trace,0.19916680695383832
90,920,900,0.24488886589762507,129,vi,trace,0.19916680695383832
91,930,910,0.24458458883124667,129,vi,trace,0.19916680695383832
92,940,920,0.2443313879722323,129,vi,trace,0.19916680695383832
93,950,930,0.2441435924819654,129,vi,trace,0.19916680695383832
94,960,940,0.24406045933845982,129,vi,trace,0.19916680695383832
95,970,950,0.2446898148038655,129,vi,trace,0.19916680695383832
96,980,960,0.24497476751443198,129,vi,trace,0.19916680695383832
97,990,970,0.24509874245839675,129,vi,trace,0.19916680695383832
98,1000,980,0.24531769500868664,129,vi,trace,0.19916680695383832
99,1010,990,0.24480982534599688,129,vi,trace,0.19916680695383832
100,1020,1000,0.24479902471210951,129,vi,trace,0.19916680695383832
