step,acquired,acquired_from_pool,test_rmse,K,inference_method,acquisition,upper_bound_rmse
83,850,830,0.24961837082772473,129,vi,trace,0.19683986541650422
84,860,840,0.24973633557151328,129,vi,trace,0.19683986541650422
85,870,850,0.24918260905659126,129,vi,trace,0.19683986541650422
86,880,860,0.24959986533136894,129,vi,trace,0.19683986541650422
87,890,870,0.24991288521265265,129,vi,trace,0.19683986541650422
88,900,880,0.24971735976023973,129,vi,trace,0.19683986541650422
89,910,890,0.24960918671745638,129,vi,trace,0.19683986541650422
90,920,900,0.24926411225094156,129,vi,trace,0.19683986541650422
91,930,910,0.24917189998510567,129,vi,trace,0.19683986541650422
92,940,920,0.24898549036854034,129,vi,trace,0.19683986541650422
93,950,930,0.2485706011377854,129,vi,trace,0.19683986541650422
94,960,940,0.2477160613894717,129,vi,trace,0.19683986541650422
95,970,950,0.24728701773571737,129,vi,trace,0.19683986541650422
96,980,960,0.2471993221730442,129,vi,trace,0.19683986541650422
97,990,970,0.24728873559060469,129,vi,trace,0.19683986541650422
98,1000,980,0.2476940231446098,129,vi,trace,0.19683986541650422
99,1010,990,0.24789926956641584,129,vi,trace,0.19683986541650422
100,1020,1000,0.24768455082776156,129,vi,trace,0.19683986541650422
