step,labels,labels_from_pool,labels_after,test_rmse,K,inference_method,acquisition,pool_ood_ratio,ood_in_batch_rate,ood_cum_count,ood_cum_rate,upper_bound_rmse
0,20,0,30,0.2456632444780863,129,mfvi,trace,0.5,0.30000001192092896,3,0.3,0.1822881770499324
1,30,10,40,0.2468146188026299,129,mfvi,trace,0.5,0.0,3,0.15,0.1822881770499324
2,40,20,50,0.24941846425736006,129,mfvi,trace,0.5,0.0,3,0.1,0.1822881770499324
3,50,30,60,0.24591831048071125,129,mfvi,trace,0.5,0.0,3,0.075,0.1822881770499324
4,60,40,70,0.24359585470546805,129,mfvi,trace,0.5,0.10000000149011612,4,0.08,0.1822881770499324
5,70,50,80,0.24068717743746237,129,mfvi,trace,0.5,0.0,4,0.06666666666666667,0.1822881770499324
6,80,60,90,0.2396089343205925,129,mfvi,trace,0.5,0.0,4,0.05714285714285714,0.1822881770499324
7,90,70,100,0.23981602038398622,129,mfvi,trace,0.5,0.20000000298023224,6,0.075,0.1822881770499324
8,100,80,110,0.2400859424573313,129,mfvi,trace,0.5,0.0,6,0.06666666666666667,0.1822881770499324
9,110,90,120,0.24029299335654797,129,mfvi,trace,0.5,0.0,6,0.06,0.1822881770499324
10,120,100,130,0.23949402434155326,129,mfvi,trace,0.5,0.10000000149011612,7,0.06363636363636363,0.1822881770499324
11,130,110,140,0.23823589732329908,129,mfvi,trace,0.5,0.30000001192092896,10,0.08333333333333333,0.1822881770499324
12,140,120,150,0.23657558583357666,129,mfvi,trace,0.5,0.0,10,0.07692307692307693,0.1822881770499324
13,150,130,160,0.2368312542059219,129,mfvi,trace,0.5,0.0,10,0.07142857142857142,0.1822881770499324
14,160,140,170,0.23685832312666363,129,mfvi,trace,0.5,0.10000000149011612,11,0.07333333333333333,0.1822881770499324
15,170,150,180,0.237343441408621,129,mfvi,trace,0.5,0.10000000149011612,12,0.075,0.1822881770499324
16,180,160,190,0.23667993699957968,129,mfvi,trace,0.5,0.0,12,0.07058823529411765,0.1822881770499324
17,190,170,200,0.23584041876870893,129,mfvi,trace,0.5,0.20000000298023224,14,0.07777777777777778,0.1822881770499324
18,200,180,210,0.23521870017934904,129,mfvi,trace,0.5,0.0,14,0.07368421052631578,0.1822881770499324
19,210,190,220,0.234301676030337,129,mfvi,trace,0.5,0.0,14,0.07,0.1822881770499324
20,220,200,230,0.23395715878860707,129,mfvi,trace,0.5,0.20000000298023224,16,0.0761904761904762,0.1822881770499324
21,230,210,240,0.23362060882376687,129,mfvi,trace,0.5,0.10000000149011612,17,0.07727272727272727,0.1822881770499324
22,240,220,250,0.23186129086832283,129,mfvi,trace,0.5,0.10000000149011612,18,0.0782608695652174,0.1822881770499324
23,250,230,260,0.23188776076746698,129,mfvi,trace,0.5,0.0,18,0.075,0.1822881770499324
24,260,240,270,0.23055828769193595,129,mfvi,trace,0.5,0.0,18,0.072,0.1822881770499324
25,270,250,280,0.2304886749861585,129,mfvi,trace,0.5,0.20000000298023224,20,0.07692307692307693,0.1822881770499324
26,280,260,290,0.23062128426884737,129,mfvi,trace,0.5,0.0,20,0.07407407407407407,0.1822881770499324
27,290,270,300,0.22962181246086466,129,mfvi,trace,0.5,0.0,20,0.07142857142857142,0.1822881770499324
28,300,280,310,0.2290862666728955,129,mfvi,trace,0.5,0.20000000298023224,22,0.07586206896551724,0.1822881770499324
29,310,290,320,0.22964770063349207,129,mfvi,trace,0.5,0.0,22,0.07333333333333333,0.1822881770499324
30,320,300,330,0.22990581673875174,129,mfvi,trace,0.5,0.0,22,0.07096774193548387,0.1822881770499324
31,330,310,340,0.23087135385588659,129,mfvi,trace,0.5,0.0,22,0.06875,0.1822881770499324
32,340,320,350,0.23078625375415018,129,mfvi,trace,0.5,0.0,22,0.06666666666666667,0.1822881770499324
33,350,330,360,0.23028876446553467,129,mfvi,trace,0.5,0.20000000298023224,24,0.07058823529411765,0.1822881770499324
34,360,340,370,0.22977032945285822,129,mfvi,trace,0.5,0.0,24,0.06857142857142857,0.1822881770499324
35,370,350,380,0.22996543558217614,129,mfvi,trace,0.5,0.0,24,0.06666666666666667,0.1822881770499324
36,380,360,390,0.2298401066162627,129,mfvi,trace,0.5,0.10000000149011612,25,0.06756756756756757,0.1822881770499324
37,390,370,400,0.2298005249123683,129,mfvi,trace,0.5,0.0,25,0.06578947368421052,0.1822881770499324
38,400,380,410,0.23014487836808903,129,mfvi,trace,0.5,0.20000000298023224,27,0.06923076923076923,0.1822881770499324
39,410,390,420,0.23018242807675937,129,mfvi,trace,0.5,0.0,27,0.0675,0.1822881770499324
40,420,400,430,0.22964232123701633,129,mfvi,trace,0.5,0.0,27,0.06585365853658537,0.1822881770499324
