step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5187,1.59125693359375,1,0.0005
1,30,10,0.6062,1.30162001953125,1,0.0005
2,40,20,0.57,1.368191015625,1,0.0005
3,50,30,0.6236,1.14832529296875,1,0.0005
4,60,40,0.6073,1.22205322265625,1,0.0005
5,70,50,0.6136,1.24119072265625,1,0.0005
6,80,60,0.6427,1.1539548828125,1,0.0005
7,90,70,0.6936,0.9905603515625,1,0.0005
8,100,80,0.7215,0.87419150390625,1,0.0005
9,110,90,0.7398,0.813762841796875,1,0.0005
10,120,100,0.7552,0.811231396484375,1,0.0005
11,130,110,0.7538,0.7682498046875,1,0.0005
12,140,120,0.7569,0.74911513671875,1,0.0005
13,150,130,0.738,0.799272900390625,1,0.0005
14,160,140,0.7791,0.696433984375,1,0.0005
15,170,150,0.7572,0.751135888671875,1,0.0005
16,180,160,0.7838,0.673078369140625,1,0.0005
17,190,170,0.7704,0.7193947265625,1,0.0005
18,200,180,0.7874,0.655526611328125,1,0.0005
19,210,190,0.8105,0.5971177734375,1,0.0005
20,220,200,0.8263,0.549676708984375,1,0.0005
21,230,210,0.8224,0.567255419921875,1,0.0005
22,240,220,0.8302,0.53495458984375,1,0.0005
23,250,230,0.8417,0.509004638671875,1,0.0005
24,260,240,0.8322,0.769034423828125,1,0.0005
25,270,250,0.8754,0.48707626953125,1,0.0005
26,280,260,0.8611,0.484572265625,1,0.0005
27,290,270,0.8377,0.523005322265625,1,0.0005
28,300,280,0.8634,0.4716765625,1,0.0005
29,310,290,0.862,0.478005517578125,1,0.0005
30,320,300,0.8632,0.488364501953125,1,0.0005
31,330,310,0.8931,0.3749218994140625,1,0.0005
32,340,320,0.9057,0.3616690673828125,1,0.0005
33,350,330,0.8886,0.375544775390625,1,0.0005
34,360,340,0.8753,0.4003216064453125,1,0.0005
35,370,350,0.8895,0.381419677734375,1,0.0005
36,380,360,0.893,0.36551669921875,1,0.0005
37,390,370,0.8966,0.3643673828125,1,0.0005
38,400,380,0.8964,0.3555364501953125,1,0.0005
39,410,390,0.913,0.33497646484375,1,0.0005
40,420,400,0.9108,0.3374012939453125,1,0.0005
41,430,410,0.8921,0.3671430419921875,1,0.0005
42,440,420,0.9138,0.3157185791015625,1,0.0005
43,450,430,0.9063,0.3372799560546875,1,0.0005
44,460,440,0.9165,0.3315850830078125,1,0.0005
45,470,450,0.9187,0.303258447265625,1,0.0005
46,480,460,0.9195,0.3049411376953125,1,0.0005
47,490,470,0.9237,0.3219927001953125,1,0.0005
48,500,480,0.9312,0.3041029052734375,1,0.0005
49,510,490,0.9193,0.3185349365234375,1,0.0005
50,520,500,0.9215,0.422887744140625,1,0.0005
51,530,510,0.9201,0.37742958984375,1,0.0005
52,540,520,0.9297,0.297296533203125,1,0.0005
53,550,530,0.9304,0.309344384765625,1,0.0005
54,560,540,0.9261,0.3105830322265625,1,0.0005
55,570,550,0.9341,0.2757818603515625,1,0.0005
56,580,560,0.934,0.2903908935546875,1,0.0005
57,590,570,0.937,0.287792236328125,1,0.0005
58,600,580,0.9314,0.28055830078125,1,0.0005
59,610,590,0.9372,0.270605126953125,1,0.0005
60,620,600,0.9382,0.2676834228515625,1,0.0005
61,630,610,0.936,0.2711803955078125,1,0.0005
62,640,620,0.9303,0.2980751220703125,1,0.0005
63,650,630,0.9412,0.2729303955078125,1,0.0005
64,660,640,0.9383,0.274783203125,1,0.0005
65,670,650,0.95,0.232022900390625,1,0.0005
66,680,660,0.9458,0.258222607421875,1,0.0005
67,690,670,0.9467,0.2509804443359375,1,0.0005
68,700,680,0.9409,0.245362890625,1,0.0005
69,710,690,0.9555,0.2261999267578125,1,0.0005
70,720,700,0.946,0.23770390625,1,0.0005
71,730,710,0.9487,0.2300800048828125,1,0.0005
72,740,720,0.952,0.2211837890625,1,0.0005
73,750,730,0.9518,0.2198915283203125,1,0.0005
74,760,740,0.9493,0.2657390625,1,0.0005
75,770,750,0.9292,0.436034423828125,1,0.0005
76,780,760,0.9396,0.383279833984375,1,0.0005
77,790,770,0.9542,0.2508979248046875,1,0.0005
78,800,780,0.9577,0.2276238525390625,1,0.0005
79,810,790,0.9527,0.2491776611328125,1,0.0005
80,820,800,0.9581,0.2429502197265625,1,0.0005
81,830,810,0.9586,0.2302907470703125,1,0.0005
82,840,820,0.9564,0.2184675048828125,1,0.0005
83,850,830,0.9534,0.231820556640625,1,0.0005
84,860,840,0.9565,0.2160629638671875,1,0.0005
85,870,850,0.955,0.205975634765625,1,0.0005
86,880,860,0.9556,0.2154164794921875,1,0.0005
87,890,870,0.9547,0.205120947265625,1,0.0005
88,900,880,0.9559,0.22828349609375,1,0.0005
89,910,890,0.9581,0.19767015380859376,1,0.0005
90,920,900,0.9619,0.20069610595703125,1,0.0005
91,930,910,0.9591,0.2083688232421875,1,0.0005
92,940,920,0.959,0.2030872314453125,1,0.0005
93,950,930,0.9634,0.19800780029296874,1,0.0005
94,960,940,0.963,0.18297794189453126,1,0.0005
95,970,950,0.9643,0.180747021484375,1,0.0005
96,980,960,0.9599,0.2052093505859375,1,0.0005
97,990,970,0.9647,0.1814708251953125,1,0.0005
98,1000,980,0.9658,0.17687181396484375,1,0.0005
99,1010,990,0.9645,0.18269656982421875,1,0.0005
100,1020,1000,0.9624,0.20107069091796875,1,0.0005
