step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.6298,1.27800869140625,2,0.001
1,30,10,0.6071,1.5137900390625,2,0.001
2,40,20,0.672,1.066828125,2,0.001
3,50,30,0.6643,1.2402494140625,2,0.001
4,60,40,0.7533,0.8089375,2,0.001
5,70,50,0.7784,0.738878271484375,2,0.001
6,80,60,0.7957,0.665271484375,2,0.001
7,90,70,0.8121,0.595778857421875,2,0.001
8,100,80,0.8199,0.5813853515625,2,0.001
9,110,90,0.8387,0.527098681640625,2,0.001
10,120,100,0.8307,0.544930078125,2,0.001
11,130,110,0.7077,0.9183283203125,2,0.001
12,140,120,0.8315,0.567648388671875,2,0.001
13,150,130,0.8721,0.45482119140625,2,0.001
14,160,140,0.8485,0.48835283203125,2,0.001
15,170,150,0.8841,0.442020263671875,2,0.001
16,180,160,0.8749,0.4057162353515625,2,0.001
17,190,170,0.875,0.398547314453125,2,0.001
18,200,180,0.8879,0.393391748046875,2,0.001
19,210,190,0.8662,0.413506396484375,2,0.001
20,220,200,0.8667,0.41357470703125,2,0.001
21,230,210,0.858,0.430813330078125,2,0.001
22,240,220,0.8494,0.461045556640625,2,0.001
23,250,230,0.8346,0.502315625,2,0.001
24,260,240,0.8717,0.46352587890625,2,0.001
25,270,250,0.8733,0.417540380859375,2,0.001
26,280,260,0.8626,0.417584130859375,2,0.001
27,290,270,0.8585,0.4093919189453125,2,0.001
28,300,280,0.8709,0.4010137939453125,2,0.001
29,310,290,0.9049,0.3379921875,2,0.001
30,320,300,0.8911,0.33467744140625,2,0.0005
31,330,310,0.8815,0.373810400390625,2,0.0005
32,340,320,0.8868,0.335103173828125,2,0.0005
33,350,330,0.8826,0.3609546630859375,2,0.0005
34,360,340,0.9428,0.222476513671875,2,0.0005
35,370,350,0.9402,0.2409635986328125,2,0.0005
36,380,360,0.9315,0.2454576904296875,2,0.0005
37,390,370,0.9331,0.294786865234375,2,0.0005
38,400,380,0.9395,0.236081005859375,2,0.0005
39,410,390,0.9476,0.2269532470703125,2,0.0005
40,420,400,0.946,0.2258705078125,2,0.0005
41,430,410,0.9531,0.19781461181640625,2,0.0005
42,440,420,0.9533,0.17981136474609374,2,0.0005
43,450,430,0.9505,0.19839625244140624,2,0.0005
44,460,440,0.9575,0.17544256591796875,2,0.0005
45,470,450,0.9592,0.16986982421875,2,0.0005
46,480,460,0.9576,0.17849647216796874,2,0.0005
47,490,470,0.9595,0.1722046875,2,0.0005
48,500,480,0.959,0.18702213134765625,2,0.0005
49,510,490,0.96,0.170587890625,2,0.0005
50,520,500,0.9619,0.1696428955078125,2,0.0005
51,530,510,0.9595,0.17127288818359376,2,0.0005
52,540,520,0.9666,0.14725029296875,2,0.0005
53,550,530,0.9602,0.1657485595703125,2,0.0005
54,560,540,0.9676,0.1448689697265625,2,0.0005
55,570,550,0.9655,0.1524818359375,2,0.0005
56,580,560,0.9514,0.18752713623046874,2,0.0005
57,590,570,0.957,0.16009576416015625,2,0.0005
58,600,580,0.9701,0.1334875732421875,2,0.0005
59,610,590,0.9614,0.155243017578125,2,0.0005
60,620,600,0.9696,0.1406541259765625,2,1e-06
61,630,610,0.9597,0.1572873291015625,2,1e-06
62,640,620,0.97,0.12652393798828124,2,1e-06
63,650,630,0.9691,0.13193201904296875,2,1e-06
64,660,640,0.9662,0.14180682373046874,2,1e-06
65,670,650,0.9689,0.1324540771484375,2,1e-06
66,680,660,0.9691,0.14231209716796875,2,1e-06
67,690,670,0.9735,0.13620186767578124,2,1e-06
68,700,680,0.9699,0.12894132080078125,2,1e-06
69,710,690,0.9714,0.12620181884765624,2,1e-06
70,720,700,0.9705,0.13801669921875,2,1e-06
71,730,710,0.9753,0.11497266845703125,2,1e-06
72,740,720,0.9765,0.11786077880859375,2,1e-06
73,750,730,0.9723,0.1175211181640625,2,1e-06
74,760,740,0.9714,0.123126416015625,2,1e-06
75,770,750,0.9713,0.129604248046875,2,1e-06
76,780,760,0.9755,0.1181124267578125,2,1e-06
77,790,770,0.9773,0.1156379638671875,2,1e-06
78,800,780,0.9748,0.113323681640625,2,1e-06
79,810,790,0.9749,0.1219354248046875,2,1e-06
80,820,800,0.9781,0.1091915771484375,2,1e-06
81,830,810,0.976,0.11639388427734375,2,1e-06
82,840,820,0.9756,0.10303736572265625,2,1e-06
83,850,830,0.9785,0.09403338012695313,2,1e-06
84,860,840,0.975,0.10849443359375,2,1e-06
85,870,850,0.9777,0.106140625,2,1e-06
86,880,860,0.9785,0.1103623046875,2,1e-06
87,890,870,0.9807,0.09253054809570313,2,1e-06
88,900,880,0.9799,0.09862666015625,2,1e-06
89,910,890,0.9809,0.09798980102539062,2,1e-06
90,920,900,0.981,0.1032766845703125,2,1e-06
91,930,910,0.9805,0.10103787841796875,2,1e-06
92,940,920,0.9808,0.09566527709960937,2,1e-06
93,950,930,0.9817,0.08729519653320313,2,1e-06
94,960,940,0.979,0.08632840576171875,2,1e-06
95,970,950,0.9808,0.09172028198242188,2,1e-06
96,980,960,0.98,0.09659110717773438,2,1e-06
97,990,970,0.9794,0.12407347412109375,2,1e-06
98,1000,980,0.9789,0.1089557373046875,2,1e-06
99,1010,990,0.9794,0.11771849365234376,2,1e-06
100,1020,1000,0.9786,0.10154859008789062,2,1e-06
