step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.6298,1.27800869140625,2,0.001
1,30,10,0.6763,1.18199765625,2,0.001
2,40,20,0.6824,1.0163275390625,2,0.001
3,50,30,0.6824,1.03201376953125,2,0.001
4,60,40,0.7702,0.778065966796875,2,0.001
5,70,50,0.7407,0.84645458984375,2,0.001
6,80,60,0.7818,0.688491943359375,2,0.001
7,90,70,0.7979,0.641878857421875,2,0.001
8,100,80,0.8102,0.604452197265625,2,0.001
9,110,90,0.7851,0.67297880859375,2,0.001
10,120,100,0.8215,0.568994970703125,2,0.0005
11,130,110,0.727,0.8502619140625,2,0.0005
12,140,120,0.8565,0.510333154296875,2,0.0005
13,150,130,0.8917,0.39745244140625,2,0.0005
14,160,140,0.8756,0.4132931640625,2,0.0005
15,170,150,0.8915,0.367751318359375,2,0.0005
16,180,160,0.8719,0.4042830810546875,2,0.0005
17,190,170,0.8637,0.422173828125,2,0.0005
18,200,180,0.8932,0.3357345458984375,2,0.0005
19,210,190,0.9053,0.3215217529296875,2,0.0005
20,220,200,0.924,0.2529409423828125,2,0.0005
21,230,210,0.914,0.2990546142578125,2,0.0005
22,240,220,0.9168,0.280910888671875,2,0.0005
23,250,230,0.9269,0.2592690185546875,2,0.0005
24,260,240,0.9062,0.34365126953125,2,0.0005
25,270,250,0.9221,0.284462939453125,2,0.0005
26,280,260,0.9262,0.267238818359375,2,0.0005
27,290,270,0.9338,0.237690625,2,0.0005
28,300,280,0.9304,0.2398772216796875,2,0.0005
29,310,290,0.9371,0.227279736328125,2,0.0005
30,320,300,0.9455,0.19731904296875,2,0.0005
31,330,310,0.9358,0.242974072265625,2,0.0005
32,340,320,0.9501,0.2252563232421875,2,0.0005
33,350,330,0.9416,0.210381982421875,2,0.0005
34,360,340,0.9506,0.1740550537109375,2,0.0005
35,370,350,0.9458,0.19249893798828124,2,0.0005
36,380,360,0.9437,0.19739322509765625,2,0.0005
37,390,370,0.9364,0.2582379150390625,2,0.0005
38,400,380,0.9572,0.17246976318359375,2,0.0005
39,410,390,0.9326,0.2420295166015625,2,0.0005
40,420,400,0.9502,0.18222979736328124,2,0.0005
41,430,410,0.94,0.20717431640625,2,0.0005
42,440,420,0.9594,0.16256402587890625,2,0.0005
43,450,430,0.953,0.166260205078125,2,0.0005
44,460,440,0.953,0.18366529541015625,2,0.0005
45,470,450,0.9597,0.15571439208984375,2,0.0005
46,480,460,0.9589,0.1565974853515625,2,0.0005
47,490,470,0.9566,0.162554248046875,2,0.0005
48,500,480,0.9579,0.1512998291015625,2,0.0005
49,510,490,0.9576,0.16144315185546876,2,0.0005
50,520,500,0.9547,0.2056628173828125,2,0.0005
51,530,510,0.9591,0.1695074462890625,2,0.0005
52,540,520,0.9645,0.13935350341796876,2,0.0005
53,550,530,0.9548,0.16937825927734376,2,0.0005
54,560,540,0.9619,0.15569844970703126,2,0.0005
55,570,550,0.9556,0.15729530029296876,2,0.0005
56,580,560,0.9651,0.15047259521484374,2,0.0005
57,590,570,0.9691,0.13484969482421874,2,0.0005
58,600,580,0.9704,0.14678109130859374,2,0.0005
59,610,590,0.9704,0.1337546142578125,2,0.0005
60,620,600,0.9699,0.13104261474609374,2,0.001
61,630,610,0.9714,0.1328583984375,2,0.001
62,640,620,0.9682,0.13239906005859375,2,0.001
63,650,630,0.968,0.16621812744140624,2,0.001
64,660,640,0.9732,0.1323232421875,2,0.001
65,670,650,0.9721,0.12135587158203125,2,0.001
66,680,660,0.9723,0.12292115478515625,2,0.001
67,690,670,0.9752,0.1201446044921875,2,0.001
68,700,680,0.9715,0.13579383544921875,2,0.001
69,710,690,0.971,0.13993677978515626,2,0.001
70,720,700,0.9729,0.14028856201171874,2,0.001
71,730,710,0.973,0.1154048828125,2,0.001
72,740,720,0.9726,0.1259933349609375,2,0.001
73,750,730,0.971,0.12179886474609375,2,0.001
74,760,740,0.9722,0.119563134765625,2,0.001
75,770,750,0.9744,0.1388092529296875,2,0.001
76,780,760,0.9738,0.15421329345703125,2,0.001
77,790,770,0.9751,0.11679085693359376,2,0.001
78,800,780,0.9761,0.1153750244140625,2,0.001
79,810,790,0.9754,0.122762060546875,2,0.001
80,820,800,0.9763,0.1155655517578125,2,0.001
81,830,810,0.9734,0.1153067138671875,2,0.001
82,840,820,0.9755,0.1200012451171875,2,0.001
83,850,830,0.978,0.108665673828125,2,0.001
84,860,840,0.9768,0.11230087890625,2,0.001
85,870,850,0.9775,0.10128764038085937,2,0.001
86,880,860,0.9753,0.11393289794921875,2,0.001
87,890,870,0.9725,0.13821937255859376,2,0.001
88,900,880,0.9739,0.120312939453125,2,0.001
89,910,890,0.9756,0.11767431640625,2,0.001
90,920,900,0.9723,0.11871146240234375,2,1e-06
91,930,910,0.9776,0.112855224609375,2,1e-06
92,940,920,0.9712,0.11599832763671875,2,1e-06
93,950,930,0.9768,0.10885609130859375,2,1e-06
94,960,940,0.9788,0.09439573974609375,2,1e-06
95,970,950,0.981,0.09161924438476562,2,1e-06
96,980,960,0.9794,0.09094069213867187,2,1e-06
97,990,970,0.9764,0.10711827392578124,2,1e-06
98,1000,980,0.9816,0.094158154296875,2,1e-06
99,1010,990,0.9736,0.1102947998046875,2,1e-06
100,1020,1000,0.9755,0.10666473388671875,2,1e-06
