step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.6298,1.27800869140625,2,0.001
1,30,10,0.6882,1.0509638671875,2,0.001
2,40,20,0.7448,0.875519921875,2,0.001
3,50,30,0.7626,0.8211044921875,2,0.001
4,60,40,0.7508,0.86182744140625,2,0.001
5,70,50,0.7651,0.751630615234375,2,0.001
6,80,60,0.783,0.6857126953125,2,0.001
7,90,70,0.8075,0.62825703125,2,0.001
8,100,80,0.8261,0.5639298828125,2,0.001
9,110,90,0.8324,0.548662060546875,2,0.001
10,120,100,0.8266,0.58988828125,2,0.0001
11,130,110,0.8236,0.578418896484375,2,0.0001
12,140,120,0.8623,0.43925029296875,2,0.0001
13,150,130,0.8724,0.40533212890625,2,0.0001
14,160,140,0.8652,0.4318423828125,2,0.0001
15,170,150,0.8677,0.438865966796875,2,0.0001
16,180,160,0.8842,0.3874517333984375,2,0.0001
17,190,170,0.886,0.382227099609375,2,0.0001
18,200,180,0.8731,0.417177880859375,2,0.0001
19,210,190,0.8813,0.404523486328125,2,0.0001
20,220,200,0.8818,0.398761376953125,2,0.0001
21,230,210,0.8896,0.3950943603515625,2,0.0001
22,240,220,0.8946,0.357110498046875,2,0.0001
23,250,230,0.8895,0.39139677734375,2,0.0001
24,260,240,0.8807,0.403872900390625,2,0.0001
25,270,250,0.8966,0.3513729248046875,2,0.0001
26,280,260,0.902,0.3292571533203125,2,0.0001
27,290,270,0.9119,0.29427744140625,2,0.0001
28,300,280,0.9086,0.3062365966796875,2,0.0001
29,310,290,0.9099,0.29984052734375,2,0.0001
30,320,300,0.9072,0.3066042236328125,2,0.001
31,330,310,0.9148,0.283829248046875,2,0.001
32,340,320,0.9159,0.28479140625,2,0.001
33,350,330,0.9157,0.28136572265625,2,0.001
34,360,340,0.9273,0.257389990234375,2,0.001
35,370,350,0.9229,0.2618185791015625,2,0.001
36,380,360,0.9249,0.25573857421875,2,0.001
37,390,370,0.927,0.2498473876953125,2,0.001
38,400,380,0.9366,0.224606640625,2,0.001
39,410,390,0.9316,0.2294537109375,2,0.001
40,420,400,0.9283,0.24265908203125,2,0.001
41,430,410,0.9351,0.2238091796875,2,0.001
42,440,420,0.9329,0.2269709716796875,2,0.001
43,450,430,0.9325,0.22786923828125,2,0.001
44,460,440,0.9385,0.217425,2,0.001
45,470,450,0.9382,0.22577958984375,2,0.001
46,480,460,0.9271,0.2457345458984375,2,0.001
47,490,470,0.9384,0.21249833984375,2,0.001
48,500,480,0.9383,0.210781591796875,2,0.001
49,510,490,0.9401,0.2073387451171875,2,0.001
50,520,500,0.9329,0.2453902099609375,2,0.001
51,530,510,0.9344,0.22492587890625,2,0.001
52,540,520,0.9396,0.208824951171875,2,0.001
53,550,530,0.9407,0.22205869140625,2,0.001
54,560,540,0.942,0.2054248779296875,2,0.001
55,570,550,0.9377,0.21663623046875,2,0.001
56,580,560,0.9428,0.2045381591796875,2,0.001
57,590,570,0.9394,0.20135328369140626,2,0.001
58,600,580,0.943,0.1953840087890625,2,0.001
59,610,590,0.9391,0.2154600341796875,2,0.001
60,620,600,0.9455,0.18521888427734376,2,1e-06
61,630,610,0.9463,0.18618404541015626,2,1e-06
62,640,620,0.9454,0.187235302734375,2,1e-06
63,650,630,0.9443,0.1856716552734375,2,1e-06
64,660,640,0.9452,0.1850505859375,2,1e-06
65,670,650,0.9497,0.1674560302734375,2,1e-06
66,680,660,0.946,0.171752880859375,2,1e-06
67,690,670,0.9513,0.165613720703125,2,1e-06
68,700,680,0.9495,0.1701332275390625,2,1e-06
69,710,690,0.9411,0.19335208740234375,2,1e-06
70,720,700,0.9486,0.1635700439453125,2,1e-06
71,730,710,0.9506,0.1664181396484375,2,1e-06
72,740,720,0.9518,0.16581234130859376,2,1e-06
73,750,730,0.9516,0.16291949462890626,2,1e-06
74,760,740,0.9471,0.17758433837890625,2,1e-06
75,770,750,0.9474,0.18332041015625,2,1e-06
76,780,760,0.9528,0.163029443359375,2,1e-06
77,790,770,0.9515,0.1648895751953125,2,1e-06
78,800,780,0.9539,0.16076556396484376,2,1e-06
79,810,790,0.9498,0.17388902587890626,2,1e-06
80,820,800,0.9487,0.165458837890625,2,1e-06
81,830,810,0.9513,0.1665793701171875,2,1e-06
82,840,820,0.9513,0.1645258544921875,2,1e-06
83,850,830,0.954,0.1592453857421875,2,1e-06
84,860,840,0.9456,0.1710899658203125,2,1e-06
85,870,850,0.9508,0.16043084716796874,2,1e-06
86,880,860,0.9561,0.15918746337890624,2,1e-06
87,890,870,0.9529,0.165058740234375,2,1e-06
88,900,880,0.9576,0.1455506591796875,2,1e-06
89,910,890,0.9575,0.14755081787109375,2,1e-06
90,920,900,0.9565,0.14897364501953125,2,0.001
91,930,910,0.9574,0.1457046630859375,2,0.001
92,940,920,0.9589,0.14231380615234376,2,0.001
93,950,930,0.9594,0.1361418701171875,2,0.001
94,960,940,0.9496,0.16828753662109375,2,0.001
95,970,950,0.9628,0.13960277099609375,2,0.001
96,980,960,0.9619,0.1329166015625,2,0.001
97,990,970,0.9518,0.15567127685546875,2,0.001
98,1000,980,0.9593,0.14092296142578126,2,0.001
99,1010,990,0.9593,0.1395728271484375,2,0.001
100,1020,1000,0.9568,0.14507838134765624,2,0.001
