step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.6834,1.76523515625,2,0.001
1,30,10,0.6875,2.0068919921875,2,0.001
2,40,20,0.7134,2.17899453125,2,0.001
3,50,30,0.7137,1.7881171875,2,0.001
4,60,40,0.7477,1.517509765625,2,0.001
5,70,50,0.7395,1.2672974609375,2,0.001
6,80,60,0.7363,1.37855537109375,2,0.001
7,90,70,0.8284,0.7608826171875,2,0.001
8,100,80,0.7916,0.947325,2,0.001
9,110,90,0.8284,0.76863974609375,2,0.001
10,120,100,0.8459,0.742585302734375,2,0.0001
11,130,110,0.8386,0.5236056640625,2,0.0001
12,140,120,0.8732,0.524008447265625,2,0.0001
13,150,130,0.8656,0.541667919921875,2,0.0001
14,160,140,0.8475,0.6694123046875,2,0.0001
15,170,150,0.8691,0.58130234375,2,0.0001
16,180,160,0.8938,0.4551587890625,2,0.0001
17,190,170,0.8987,0.41123759765625,2,0.0001
18,200,180,0.9112,0.356539453125,2,0.0001
19,210,190,0.9139,0.3758877197265625,2,0.0001
20,220,200,0.9083,0.4010385009765625,2,0.0001
21,230,210,0.9049,0.400989404296875,2,0.0001
22,240,220,0.9178,0.3533077392578125,2,0.0001
23,250,230,0.9292,0.322543310546875,2,0.0001
24,260,240,0.9002,0.3166438720703125,2,0.0001
25,270,250,0.9054,0.3565010986328125,2,0.0001
26,280,260,0.9267,0.2907568115234375,2,0.0001
27,290,270,0.9294,0.2809046875,2,0.0001
28,300,280,0.9361,0.25210546875,2,0.0001
29,310,290,0.9283,0.2781409423828125,2,0.0001
30,320,300,0.9322,0.2475263916015625,2,0.0001
31,330,310,0.9241,0.304372607421875,2,0.0001
32,340,320,0.9367,0.2514812744140625,2,0.0001
33,350,330,0.9425,0.215628173828125,2,0.0001
34,360,340,0.9522,0.1839493896484375,2,0.0001
35,370,350,0.9519,0.18164931640625,2,0.0001
36,380,360,0.953,0.170483447265625,2,0.0001
37,390,370,0.9524,0.16757933349609375,2,0.0001
38,400,380,0.9412,0.193445166015625,2,0.0001
39,410,390,0.9458,0.18140107421875,2,0.0001
40,420,400,0.9518,0.16835401611328124,2,0.0001
41,430,410,0.9576,0.148829541015625,2,0.0001
42,440,420,0.9593,0.1517436279296875,2,0.0001
43,450,430,0.9556,0.1739268798828125,2,0.0001
44,460,440,0.9561,0.16104083251953125,2,0.0001
45,470,450,0.9594,0.15057027587890626,2,0.0001
46,480,460,0.9647,0.13877908935546876,2,0.0001
47,490,470,0.9623,0.128713232421875,2,0.0001
48,500,480,0.9612,0.14117935791015626,2,0.0001
49,510,490,0.9653,0.13282274169921876,2,0.0001
50,520,500,0.9589,0.135948681640625,2,0.0001
51,530,510,0.9611,0.1239116455078125,2,0.0001
52,540,520,0.9651,0.1178307861328125,2,0.0001
53,550,530,0.9665,0.1250205810546875,2,0.0001
54,560,540,0.9653,0.12175843505859375,2,0.0001
55,570,550,0.9661,0.118860205078125,2,0.0001
56,580,560,0.9684,0.11665118408203125,2,0.0001
57,590,570,0.9713,0.100780224609375,2,0.0001
58,600,580,0.9665,0.11793299560546874,2,0.0001
59,610,590,0.9716,0.10228323974609375,2,0.0001
60,620,600,0.9723,0.09511050415039063,2,1e-06
61,630,610,0.9686,0.10743837890625,2,1e-06
62,640,620,0.9707,0.09369189453125,2,1e-06
63,650,630,0.9721,0.09155241088867187,2,1e-06
64,660,640,0.9743,0.08863738403320312,2,1e-06
65,670,650,0.9729,0.09029957275390625,2,1e-06
66,680,660,0.9727,0.09785276489257813,2,1e-06
67,690,670,0.9762,0.08056209106445313,2,1e-06
68,700,680,0.9767,0.08645632934570313,2,1e-06
69,710,690,0.9757,0.08405235595703126,2,1e-06
70,720,700,0.9747,0.08003760375976562,2,1e-06
71,730,710,0.976,0.08043607177734376,2,1e-06
72,740,720,0.9795,0.07166298217773437,2,1e-06
73,750,730,0.9765,0.08203729248046875,2,1e-06
74,760,740,0.9762,0.07936317138671875,2,1e-06
75,770,750,0.9709,0.09338598022460938,2,1e-06
76,780,760,0.9744,0.0841563720703125,2,1e-06
77,790,770,0.9773,0.07848812866210937,2,1e-06
78,800,780,0.9782,0.07288309326171875,2,1e-06
79,810,790,0.9758,0.07940642700195312,2,1e-06
80,820,800,0.9793,0.07299653930664063,2,1e-06
81,830,810,0.9779,0.07601218872070313,2,1e-06
82,840,820,0.9808,0.06960059204101562,2,1e-06
83,850,830,0.9762,0.08171494140625,2,1e-06
84,860,840,0.9794,0.06918545532226562,2,1e-06
85,870,850,0.9794,0.07393633422851563,2,1e-06
86,880,860,0.9786,0.07161997680664063,2,1e-06
87,890,870,0.9823,0.06451106567382812,2,1e-06
88,900,880,0.9801,0.06739148559570313,2,1e-06
89,910,890,0.9784,0.0736422119140625,2,1e-06
90,920,900,0.9799,0.063086572265625,2,0.0001
91,930,910,0.9829,0.05743102416992187,2,0.0001
92,940,920,0.9826,0.05536393432617188,2,0.0001
93,950,930,0.9807,0.0647955078125,2,0.0001
94,960,940,0.9822,0.06154053955078125,2,0.0001
95,970,950,0.9827,0.059918914794921875,2,0.0001
96,980,960,0.9814,0.06345999755859374,2,0.0001
97,990,970,0.9822,0.06545746459960937,2,0.0001
98,1000,980,0.9825,0.05812210693359375,2,0.0001
99,1010,990,0.984,0.052187408447265625,2,0.0001
100,1020,1000,0.9831,0.062499005126953125,2,0.0001
