step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5763,1.44442099609375,0,1e-06
1,30,10,0.5529,1.770409375,0,1e-06
2,40,20,0.5662,1.6560953125,0,1e-06
3,50,30,0.6315,1.3427603515625,0,1e-06
4,60,40,0.6463,1.17268876953125,0,1e-06
5,70,50,0.6764,1.1320265625,0,1e-06
6,80,60,0.6876,1.06670048828125,0,1e-06
7,90,70,0.7282,0.84676513671875,0,1e-06
8,100,80,0.7229,0.86127001953125,0,1e-06
9,110,90,0.7675,0.715271923828125,0,1e-06
10,120,100,0.7842,0.66122451171875,0,1e-06
11,130,110,0.7629,0.788886962890625,0,1e-06
12,140,120,0.8186,0.574345068359375,0,1e-06
13,150,130,0.8225,0.570868505859375,0,1e-06
14,160,140,0.814,0.556734814453125,0,1e-06
15,170,150,0.848,0.480834521484375,0,1e-06
16,180,160,0.8172,0.5689138671875,0,1e-06
17,190,170,0.8409,0.486953466796875,0,1e-06
18,200,180,0.8663,0.451778955078125,0,1e-06
19,210,190,0.8682,0.468968798828125,0,1e-06
20,220,200,0.874,0.42917685546875,0,1e-06
21,230,210,0.9093,0.303426904296875,0,1e-06
22,240,220,0.9174,0.28675654296875,0,1e-06
23,250,230,0.9145,0.29644443359375,0,1e-06
24,260,240,0.8809,0.414687646484375,0,1e-06
25,270,250,0.915,0.3041106689453125,0,1e-06
26,280,260,0.9273,0.2583985107421875,0,1e-06
27,290,270,0.919,0.2684917236328125,0,1e-06
28,300,280,0.922,0.28400146484375,0,1e-06
29,310,290,0.9267,0.254589111328125,0,1e-06
30,320,300,0.9179,0.27914716796875,0,0.0001
31,330,310,0.9343,0.2294008544921875,0,0.0001
32,340,320,0.9431,0.2135152099609375,0,0.0001
33,350,330,0.9436,0.20768720703125,0,0.0001
34,360,340,0.9379,0.2144514404296875,0,0.0001
35,370,350,0.947,0.215182177734375,0,0.0001
36,380,360,0.9442,0.21159140625,0,0.0001
37,390,370,0.9497,0.2204573486328125,0,0.0001
38,400,380,0.946,0.210740087890625,0,0.0001
39,410,390,0.9427,0.21915283203125,0,0.0001
40,420,400,0.9506,0.1830150390625,0,0.0001
41,430,410,0.9419,0.205286474609375,0,0.0001
42,440,420,0.9588,0.1823960205078125,0,0.0001
43,450,430,0.9553,0.183592041015625,0,0.0001
44,460,440,0.9508,0.184966455078125,0,0.0001
45,470,450,0.9448,0.2060524169921875,0,0.0001
46,480,460,0.9486,0.2056781982421875,0,0.0001
47,490,470,0.9562,0.16493880615234374,0,0.0001
48,500,480,0.9536,0.18152459716796876,0,0.0001
49,510,490,0.9581,0.16155673828125,0,0.0001
50,520,500,0.9519,0.203964404296875,0,0.0001
51,530,510,0.9612,0.1639696533203125,0,0.0001
52,540,520,0.9597,0.16086016845703124,0,0.0001
53,550,530,0.965,0.14901455078125,0,0.0001
54,560,540,0.9611,0.1540153076171875,0,0.0001
55,570,550,0.9632,0.15332169189453124,0,0.0001
56,580,560,0.962,0.1509741943359375,0,0.0001
57,590,570,0.9707,0.12908585205078124,0,0.0001
58,600,580,0.9657,0.15587333984375,0,0.0001
59,610,590,0.9616,0.15693486328125,0,0.0001
60,620,600,0.9653,0.13551708984375,0,0.0001
61,630,610,0.9681,0.128826806640625,0,0.0001
62,640,620,0.9647,0.14303826904296876,0,0.0001
63,650,630,0.9575,0.1854551513671875,0,0.0001
64,660,640,0.9693,0.13741263427734374,0,0.0001
65,670,650,0.9721,0.1323505615234375,0,0.0001
66,680,660,0.9746,0.12471280517578125,0,0.0001
67,690,670,0.9738,0.13186358642578125,0,0.0001
68,700,680,0.9725,0.11997939453125,0,0.0001
69,710,690,0.9685,0.1348454345703125,0,0.0001
70,720,700,0.9702,0.13059696044921876,0,0.0001
71,730,710,0.9738,0.1177658935546875,0,0.0001
72,740,720,0.9652,0.134972607421875,0,0.0001
73,750,730,0.9751,0.11719532470703126,0,0.0001
74,760,740,0.9752,0.12179510498046875,0,0.0001
75,770,750,0.9677,0.15654356689453125,0,0.0001
76,780,760,0.9705,0.1343834716796875,0,0.0001
77,790,770,0.9785,0.10110213012695313,0,0.0001
78,800,780,0.9708,0.12859541015625,0,0.0001
79,810,790,0.9772,0.1277146484375,0,0.0001
80,820,800,0.9768,0.1090516845703125,0,0.0001
81,830,810,0.9744,0.11317679443359376,0,0.0001
82,840,820,0.9776,0.13078031005859375,0,0.0001
83,850,830,0.9769,0.10589466552734375,0,0.0001
84,860,840,0.9776,0.11182164306640625,0,0.0001
85,870,850,0.9788,0.09646346435546875,0,0.0001
86,880,860,0.9758,0.10698231201171875,0,0.0001
87,890,870,0.9775,0.11821219482421876,0,0.0001
88,900,880,0.9785,0.128059228515625,0,0.0001
89,910,890,0.9791,0.10833896484375,0,0.0001
90,920,900,0.9746,0.11423876953125,0,1e-06
91,930,910,0.9776,0.09963203125,0,1e-06
92,940,920,0.9784,0.107721142578125,0,1e-06
93,950,930,0.9756,0.11766085205078125,0,1e-06
94,960,940,0.9791,0.1106953125,0,1e-06
95,970,950,0.9758,0.1015414306640625,0,1e-06
96,980,960,0.9804,0.10464093017578124,0,1e-06
97,990,970,0.9804,0.0964897705078125,0,1e-06
98,1000,980,0.9801,0.10193310546875,0,1e-06
99,1010,990,0.979,0.10470257568359374,0,1e-06
100,1020,1000,0.979,0.10414041748046875,0,1e-06
