step,acquired,acquired_from_pool,test_accuracy,test_loss,attempt,weight_decay_used
0,20,0,0.5376,2.8626765625,1,0.001
1,30,10,0.5703,2.6635359375,1,0.001
2,40,20,0.6705,1.952051171875,1,0.001
3,50,30,0.6869,1.8603072265625,1,0.001
4,60,40,0.6971,2.0790958984375,1,0.001
5,70,50,0.7098,1.7449306640625,1,0.001
6,80,60,0.7266,1.47718125,1,0.001
7,90,70,0.7382,1.45777138671875,1,0.001
8,100,80,0.7431,1.5279455078125,1,0.001
9,110,90,0.7805,1.1759841796875,1,0.001
10,120,100,0.8007,1.0858048828125,1,0.0001
11,130,110,0.8064,0.65609013671875,1,0.0001
12,140,120,0.8437,0.659664990234375,1,0.0001
13,150,130,0.8194,0.85324794921875,1,0.0001
14,160,140,0.8375,0.767938525390625,1,0.0001
15,170,150,0.8397,0.8621591796875,1,0.0001
16,180,160,0.8723,0.71809013671875,1,0.0001
17,190,170,0.8697,0.693543359375,1,0.0001
18,200,180,0.8735,0.712623583984375,1,0.0001
19,210,190,0.8733,0.6891703125,1,0.0001
20,220,200,0.8814,0.66441064453125,1,0.0001
21,230,210,0.8852,0.646050341796875,1,0.0001
22,240,220,0.88,0.70304296875,1,0.0001
23,250,230,0.8772,0.73660068359375,1,0.0001
24,260,240,0.8871,0.5212740234375,1,0.0001
25,270,250,0.8898,0.4666021484375,1,0.0001
26,280,260,0.8945,0.537720947265625,1,0.0001
27,290,270,0.8982,0.5063447265625,1,0.0001
28,300,280,0.9051,0.53050830078125,1,0.0001
29,310,290,0.9006,0.524965185546875,1,0.0001
30,320,300,0.8979,0.580855078125,1,0.0001
31,330,310,0.9044,0.52125419921875,1,0.0001
32,340,320,0.9065,0.45135810546875,1,0.0001
33,350,330,0.9008,0.49803681640625,1,0.0001
34,360,340,0.9071,0.53734765625,1,0.0001
35,370,350,0.8995,0.5370783203125,1,0.0001
36,380,360,0.9073,0.499464111328125,1,0.0001
37,390,370,0.9167,0.3814170166015625,1,0.0001
38,400,380,0.9069,0.503911572265625,1,0.0001
39,410,390,0.9222,0.414028955078125,1,0.0001
40,420,400,0.9182,0.441412158203125,1,0.0001
41,430,410,0.9131,0.473803173828125,1,0.0001
42,440,420,0.9096,0.495406640625,1,0.0001
43,450,430,0.9163,0.4510224609375,1,0.0001
44,460,440,0.9224,0.42293125,1,0.0001
45,470,450,0.9198,0.421672802734375,1,0.0001
46,480,460,0.9263,0.4002016845703125,1,0.0001
47,490,470,0.9284,0.36219501953125,1,0.0001
48,500,480,0.9297,0.388957470703125,1,0.0001
49,510,490,0.932,0.330528369140625,1,0.0001
50,520,500,0.9345,0.339116796875,1,0.0001
51,530,510,0.9344,0.35531328125,1,0.0001
52,540,520,0.9391,0.3349193115234375,1,0.0001
53,550,530,0.9314,0.3722465087890625,1,0.0001
54,560,540,0.9298,0.3208970947265625,1,0.0001
55,570,550,0.9435,0.284950537109375,1,0.0001
56,580,560,0.9422,0.296841552734375,1,0.0001
57,590,570,0.9413,0.281697998046875,1,0.0001
58,600,580,0.9401,0.308596142578125,1,0.0001
59,610,590,0.9386,0.3291005126953125,1,0.0001
60,620,600,0.9378,0.2848226318359375,1,0.0001
61,630,610,0.9416,0.281956005859375,1,0.0001
62,640,620,0.9444,0.272305859375,1,0.0001
63,650,630,0.9469,0.2301818603515625,1,0.0001
64,660,640,0.9426,0.2646007080078125,1,0.0001
65,670,650,0.9449,0.276097802734375,1,0.0001
66,680,660,0.9436,0.2741372314453125,1,0.0001
67,690,670,0.9475,0.2572802490234375,1,0.0001
68,700,680,0.9447,0.3020756103515625,1,0.0001
69,710,690,0.948,0.2619812744140625,1,0.0001
70,720,700,0.9488,0.2590919189453125,1,0.0001
71,730,710,0.9404,0.302838916015625,1,0.0001
72,740,720,0.9392,0.299515771484375,1,0.0001
73,750,730,0.9461,0.239019921875,1,0.0001
74,760,740,0.9519,0.241757080078125,1,0.0001
75,770,750,0.9506,0.2183244140625,1,0.0001
76,780,760,0.9474,0.251636181640625,1,0.0001
77,790,770,0.9557,0.2173402099609375,1,0.0001
78,800,780,0.9505,0.2492004150390625,1,0.0001
79,810,790,0.9494,0.25193056640625,1,0.0001
80,820,800,0.9511,0.2360572998046875,1,0.0001
81,830,810,0.9466,0.2409769287109375,1,0.0001
82,840,820,0.9502,0.246512548828125,1,0.0001
83,850,830,0.9463,0.2715950439453125,1,0.0001
84,860,840,0.9478,0.2653080078125,1,0.0001
85,870,850,0.9538,0.2263917236328125,1,0.0001
86,880,860,0.95,0.2619446044921875,1,0.0001
87,890,870,0.9546,0.232219580078125,1,0.0001
88,900,880,0.9493,0.2236290283203125,1,0.0001
89,910,890,0.9554,0.2178125,1,0.0001
90,920,900,0.9579,0.1982675048828125,1,0.0005
91,930,910,0.9554,0.1760153076171875,1,0.0005
92,940,920,0.9519,0.2243022705078125,1,0.0005
93,950,930,0.955,0.2131576171875,1,0.0005
94,960,940,0.9528,0.21184482421875,1,0.0005
95,970,950,0.9542,0.2159217529296875,1,0.0005
96,980,960,0.9563,0.19737581787109376,1,0.0005
97,990,970,0.9503,0.20875009765625,1,0.0005
98,1000,980,0.9583,0.17954541015625,1,0.0005
99,1010,990,0.9581,0.185284228515625,1,0.0005
100,1020,1000,0.9584,0.1920574951171875,1,0.0005
