step,labels,labels_from_pool,labels_after,test_rmse,K,inference_method,acquisition,pool_ood_ratio,ood_in_batch_rate,ood_cum_count,ood_cum_rate,upper_bound_rmse
0,20,0,30,0.24566315503588954,129,vi_full,trace,0.3000011690027238,0.4000000059604645,4,0.4,0.18228853196709535
1,30,10,40,0.24523493996828838,129,vi_full,trace,0.3000011690027238,0.0,4,0.2,0.18228853196709535
2,40,20,50,0.24136292086878733,129,vi_full,trace,0.3000011690027238,0.10000000149011612,5,0.16666666666666666,0.18228853196709535
3,50,30,60,0.24177152785158038,129,vi_full,trace,0.3000011690027238,0.0,5,0.125,0.18228853196709535
4,60,40,70,0.24142308800501042,129,vi_full,trace,0.3000011690027238,0.8999999761581421,14,0.28,0.18228853196709535
5,70,50,80,0.24277394722895,129,vi_full,trace,0.3000011690027238,0.10000000149011612,15,0.25,0.18228853196709535
6,80,60,90,0.24477054984273025,129,vi_full,trace,0.3000011690027238,0.0,15,0.21428571428571427,0.18228853196709535
7,90,70,100,0.24364601147207396,129,vi_full,trace,0.3000011690027238,0.0,15,0.1875,0.18228853196709535
8,100,80,110,0.24216791251435954,129,vi_full,trace,0.3000011690027238,0.0,15,0.16666666666666666,0.18228853196709535
9,110,90,120,0.23922464884954373,129,vi_full,trace,0.3000011690027238,0.0,15,0.15,0.18228853196709535
10,120,100,130,0.23795115455304056,129,vi_full,trace,0.3000011690027238,0.0,15,0.13636363636363635,0.18228853196709535
11,130,110,140,0.23783620323725424,129,vi_full,trace,0.3000011690027238,0.0,15,0.125,0.18228853196709535
12,140,120,150,0.23648100685163387,129,vi_full,trace,0.3000011690027238,0.0,15,0.11538461538461539,0.18228853196709535
13,150,130,160,0.23543685500641676,129,vi_full,trace,0.3000011690027238,0.20000000298023224,17,0.12142857142857143,0.18228853196709535
14,160,140,170,0.23754491762743526,129,vi_full,trace,0.3000011690027238,0.0,17,0.11333333333333333,0.18228853196709535
15,170,150,180,0.23667074595772816,129,vi_full,trace,0.3000011690027238,0.20000000298023224,19,0.11875,0.18228853196709535
16,180,160,190,0.23601683268889956,129,vi_full,trace,0.3000011690027238,0.0,19,0.11176470588235295,0.18228853196709535
17,190,170,200,0.23501919801901291,129,vi_full,trace,0.3000011690027238,0.0,19,0.10555555555555556,0.18228853196709535
18,200,180,210,0.23403174864748585,129,vi_full,trace,0.3000011690027238,0.30000001192092896,22,0.11578947368421053,0.18228853196709535
19,210,190,220,0.23077125274554888,129,vi_full,trace,0.3000011690027238,0.0,22,0.11,0.18228853196709535
20,220,200,230,0.22904044701141216,129,vi_full,trace,0.3000011690027238,0.0,22,0.10476190476190476,0.18228853196709535
21,230,210,240,0.22926770736548355,129,vi_full,trace,0.3000011690027238,0.0,22,0.1,0.18228853196709535
22,240,220,250,0.22932637427365393,129,vi_full,trace,0.3000011690027238,0.30000001192092896,25,0.10869565217391304,0.18228853196709535
23,250,230,260,0.23090648049453918,129,vi_full,trace,0.3000011690027238,0.0,25,0.10416666666666667,0.18228853196709535
24,260,240,270,0.2287612702141689,129,vi_full,trace,0.3000011690027238,0.0,25,0.1,0.18228853196709535
