step,labels,labels_from_pool,labels_after,test_rmse,K,inference_method,acquisition,pool_ood_ratio,ood_in_batch_rate,ood_cum_count,ood_cum_rate,upper_bound_rmse
0,20,0,30,0.2627277564769994,129,analytic,trace,0.3000011690027238,0.0,0,0.0,0.183327766102734
1,30,10,40,0.2662072570591146,129,analytic,trace,0.3000011690027238,0.0,0,0.0,0.183327766102734
2,40,20,50,0.2632343708264082,129,analytic,trace,0.3000011690027238,0.30000001192092896,3,0.1,0.183327766102734
3,50,30,60,0.2704310343432083,129,analytic,trace,0.3000011690027238,0.0,3,0.075,0.183327766102734
4,60,40,70,0.26635777601517474,129,analytic,trace,0.3000011690027238,0.0,3,0.06,0.183327766102734
5,70,50,80,0.265552802688326,129,analytic,trace,0.3000011690027238,0.20000000298023224,5,0.08333333333333333,0.183327766102734
6,80,60,90,0.26226221559073754,129,analytic,trace,0.3000011690027238,0.0,5,0.07142857142857142,0.183327766102734
7,90,70,100,0.2572065606545642,129,analytic,trace,0.3000011690027238,0.0,5,0.0625,0.183327766102734
8,100,80,110,0.2511673040991552,129,analytic,trace,0.3000011690027238,0.10000000149011612,6,0.06666666666666667,0.183327766102734
9,110,90,120,0.24970500173329527,129,analytic,trace,0.3000011690027238,0.20000000298023224,8,0.08,0.183327766102734
10,120,100,130,0.24904707056975192,129,analytic,trace,0.3000011690027238,0.0,8,0.07272727272727272,0.183327766102734
11,130,110,140,0.24865615377967223,129,analytic,trace,0.3000011690027238,0.0,8,0.06666666666666667,0.183327766102734
12,140,120,150,0.2488972259820557,129,analytic,trace,0.3000011690027238,0.0,8,0.06153846153846154,0.183327766102734
13,150,130,160,0.24492100528154992,129,analytic,trace,0.3000011690027238,0.20000000298023224,10,0.07142857142857142,0.183327766102734
14,160,140,170,0.2441736502663115,129,analytic,trace,0.3000011690027238,0.10000000149011612,11,0.07333333333333333,0.183327766102734
15,170,150,180,0.2394340760163693,129,analytic,trace,0.3000011690027238,0.10000000149011612,12,0.075,0.183327766102734
16,180,160,190,0.2374979749091295,129,analytic,trace,0.3000011690027238,0.0,12,0.07058823529411765,0.183327766102734
17,190,170,200,0.23598830164994408,129,analytic,trace,0.3000011690027238,0.0,12,0.06666666666666667,0.183327766102734
18,200,180,210,0.2335109384984727,129,analytic,trace,0.3000011690027238,0.0,12,0.06315789473684211,0.183327766102734
19,210,190,220,0.2328041839957725,129,analytic,trace,0.3000011690027238,0.0,12,0.06,0.183327766102734
20,220,200,230,0.2338519789244363,129,analytic,trace,0.3000011690027238,0.0,12,0.05714285714285714,0.183327766102734
21,230,210,240,0.2322212921237521,129,analytic,trace,0.3000011690027238,0.10000000149011612,13,0.05909090909090909,0.183327766102734
22,240,220,250,0.22987787603557025,129,analytic,trace,0.3000011690027238,0.0,13,0.05652173913043478,0.183327766102734
23,250,230,260,0.22938466430594265,129,analytic,trace,0.3000011690027238,0.10000000149011612,14,0.058333333333333334,0.183327766102734
24,260,240,270,0.22879699824571562,129,analytic,trace,0.3000011690027238,0.0,14,0.056,0.183327766102734
25,270,250,280,0.2285308248150017,129,analytic,trace,0.3000011690027238,0.10000000149011612,15,0.057692307692307696,0.183327766102734
26,280,260,290,0.22875121669758394,129,analytic,trace,0.3000011690027238,0.10000000149011612,16,0.05925925925925926,0.183327766102734
27,290,270,300,0.22878987015927957,129,analytic,trace,0.3000011690027238,0.0,16,0.05714285714285714,0.183327766102734
28,300,280,310,0.2282017208318662,129,analytic,trace,0.3000011690027238,0.10000000149011612,17,0.05862068965517241,0.183327766102734
29,310,290,320,0.22811043403840056,129,analytic,trace,0.3000011690027238,0.20000000298023224,19,0.06333333333333334,0.183327766102734
30,320,300,330,0.22723628258929074,129,analytic,trace,0.3000011690027238,0.10000000149011612,20,0.06451612903225806,0.183327766102734
31,330,310,340,0.2269757975981415,129,analytic,trace,0.3000011690027238,0.0,20,0.0625,0.183327766102734
32,340,320,350,0.22597263730925476,129,analytic,trace,0.3000011690027238,0.10000000149011612,21,0.06363636363636363,0.183327766102734
33,350,330,360,0.22543865660224513,129,analytic,trace,0.3000011690027238,0.20000000298023224,23,0.06764705882352941,0.183327766102734
34,360,340,370,0.22577348602567907,129,analytic,trace,0.3000011690027238,0.0,23,0.06571428571428571,0.183327766102734
35,370,350,380,0.22517232983872598,129,analytic,trace,0.3000011690027238,0.0,23,0.06388888888888888,0.183327766102734
36,380,360,390,0.2247614729586957,129,analytic,trace,0.3000011690027238,0.0,23,0.062162162162162166,0.183327766102734
37,390,370,400,0.22465208561309308,129,analytic,trace,0.3000011690027238,0.0,23,0.060526315789473685,0.183327766102734
38,400,380,410,0.2240734938899791,129,analytic,trace,0.3000011690027238,0.0,23,0.05897435897435897,0.183327766102734
39,410,390,420,0.2236699402859043,129,analytic,trace,0.3000011690027238,0.0,23,0.0575,0.183327766102734
40,420,400,430,0.22377071962376469,129,analytic,trace,0.3000011690027238,0.0,23,0.05609756097560976,0.183327766102734
41,430,410,440,0.2229449991730023,129,analytic,trace,0.3000011690027238,0.10000000149011612,24,0.05714285714285714,0.183327766102734
42,440,420,450,0.2220393977217219,129,analytic,trace,0.3000011690027238,0.30000001192092896,27,0.06279069767441861,0.183327766102734
43,450,430,460,0.22229645271714302,129,analytic,trace,0.3000011690027238,0.0,27,0.06136363636363636,0.183327766102734
44,460,440,470,0.22210859182503498,129,analytic,trace,0.3000011690027238,0.0,27,0.06,0.183327766102734
45,470,450,480,0.22169428159559618,129,analytic,trace,0.3000011690027238,0.10000000149011612,28,0.06086956521739131,0.183327766102734
46,480,460,490,0.22265644736833357,129,analytic,trace,0.3000011690027238,0.0,28,0.059574468085106386,0.183327766102734
47,490,470,500,0.22283240838478252,129,analytic,trace,0.3000011690027238,0.0,28,0.058333333333333334,0.183327766102734
48,500,480,510,0.22245729049359114,129,analytic,trace,0.3000011690027238,0.0,28,0.05714285714285714,0.183327766102734
49,510,490,520,0.22227382728714373,129,analytic,trace,0.3000011690027238,0.0,28,0.056,0.183327766102734
50,520,500,,0.2220745471506978,129,analytic,trace,0.3000011690027238,0.0,28,0.056,0.183327766102734
